,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,36,77,10,543.8706000000001,random
1,2,36,77,10,62.7125,variance
2,2,36,77,10,61.8665,discrimination-1.12
3,5,36,77,10,582.2905999999999,random
4,9,36,77,10,576.7546,random
5,5,36,77,10,57.824299999999994,discrimination-1.12
6,5,36,77,10,62.1456,variance
7,9,36,77,10,50.311299999999996,discrimination-1.12
8,9,36,77,10,50.275999999999996,variance
9,2,36,77,10,74.39410000000001,uncertainty
10,2,36,77,10,228.3206,udd-1.4-0.2
11,5,36,77,10,94.65979999999999,uncertainty
12,9,36,77,10,103.2727,uncertainty
13,9,36,77,10,71.1375,udd-1.4-0.2
14,5,36,77,10,348.28020000000004,udd-1.4-0.2
