,seed,incumbent,challenger,selected_instances,additional_time,selection
0,8,89,15,10,38704.804,discrimination-1.12
1,8,89,48,1,9422.634,discrimination-1.12
2,8,89,15,10,38704.804,variance
3,8,89,48,1,9422.634,variance
4,8,89,15,10,39015.426,udd-1.4-0.2
5,8,89,48,3,1172.09,udd-1.4-0.2
6,3,48,15,10,59908.087999999996,variance
7,3,48,89,7,32727.22,variance
8,3,48,15,10,68319.038,discrimination-1.12
9,3,48,89,7,32727.22,discrimination-1.12
10,3,48,15,10,58508.255000000005,random
11,3,48,89,10,0.0,random
12,8,89,15,10,42656.156,uncertainty
13,8,89,48,9,61273.35199999999,uncertainty
14,8,89,15,10,11070.515999999998,random
15,8,89,48,10,0.0,random
16,3,48,15,10,51362.256,uncertainty
17,3,48,89,10,42497.722,uncertainty
18,3,48,15,10,48755.981999999996,udd-1.4-0.2
19,3,48,89,10,28353.789000000004,udd-1.4-0.2
20,9,89,15,10,48783.393,variance
21,9,89,34,4,39143.774000000005,variance
22,9,89,48,10,37716.611999999994,variance
23,9,89,95,10,43844.21510000001,variance
24,9,89,15,10,43875.801999999996,random
25,9,89,34,10,22119.103000000003,random
26,9,89,48,10,30564.803,random
27,9,89,95,10,66567.522,random
28,9,89,15,10,47814.793,udd-1.4-0.2
29,9,89,34,10,51446.60999999999,udd-1.4-0.2
30,9,89,48,10,9808.843,udd-1.4-0.2
31,9,89,95,10,26192.760599999998,udd-1.4-0.2
32,9,89,15,10,48783.393,discrimination-1.12
33,9,89,34,10,49884.557,discrimination-1.12
34,9,89,48,10,37716.611999999994,discrimination-1.12
35,9,89,95,10,42363.9757,discrimination-1.12
36,9,89,15,10,50898.732,uncertainty
37,9,89,34,10,61678.698000000004,uncertainty
38,9,89,48,10,19048.426,uncertainty
39,9,89,95,10,60214.15870000001,uncertainty
40,6,89,18,5,40103.807,discrimination-1.12
41,6,89,34,10,30627.707,discrimination-1.12
42,6,89,49,1,5888.028,discrimination-1.12
43,6,89,50,10,26596.302999999996,discrimination-1.12
44,6,89,66,1,9875.977,discrimination-1.12
45,6,89,72,10,56208.98299999999,discrimination-1.12
46,6,89,95,10,68525.9798,discrimination-1.12
47,6,89,18,4,13114.869999999999,random
48,6,89,34,9,37503.170000000006,random
49,6,89,49,8,10276.73,random
50,6,89,50,4,9938.337999999998,random
51,6,89,66,10,13501.411,random
52,6,89,72,8,35290.881,random
53,6,89,95,10,29097.0948,random
54,6,89,18,5,40103.807,variance
55,6,89,34,10,32339.598,variance
56,6,89,49,1,8176.046,variance
57,6,89,50,10,26596.302999999996,variance
58,6,89,66,1,9875.977,variance
59,6,89,72,10,56208.98299999999,variance
60,6,89,95,10,68525.9798,variance
61,6,89,18,4,4643.853999999999,udd-1.4-0.2
62,6,89,34,10,17521.053,udd-1.4-0.2
63,6,89,49,10,18311.0897,udd-1.4-0.2
64,6,89,50,2,8870.069,udd-1.4-0.2
65,6,89,66,4,10450.89,udd-1.4-0.2
66,6,89,72,10,11209.917,udd-1.4-0.2
67,6,89,95,6,2784.2156,udd-1.4-0.2
68,6,89,18,3,19781.007,uncertainty
69,6,89,34,10,40977.692,uncertainty
70,6,89,49,10,39177.352,uncertainty
71,6,89,50,2,2190.457,uncertainty
72,6,89,66,10,55500.899999999994,uncertainty
73,6,89,72,10,47163.977,uncertainty
74,6,89,95,10,50059.9853,uncertainty
75,7,72,3,10,56039.996,variance
76,7,72,6,2,5936.111,variance
77,7,72,8,2,26812.350000000002,variance
78,7,72,14,4,26623.737,variance
79,7,72,22,10,77167.00300000001,variance
80,7,72,27,9,47608.78,variance
81,7,72,29,10,40595.127,variance
82,7,72,34,10,50242.06800000001,variance
83,7,72,42,5,24604.95,variance
84,7,72,46,10,61000.779,variance
85,7,72,60,10,30944.457899999998,variance
86,7,72,71,2,10017.17,variance
87,7,72,85,2,14347.783,variance
88,7,72,95,10,62425.829999999994,variance
89,7,72,97,2,9998.747,variance
90,1,72,0,10,56387.231,uncertainty
91,1,72,9,10,53782.846,uncertainty
92,1,72,15,10,72473.036,uncertainty
93,1,72,22,10,93278.25,uncertainty
94,1,72,46,10,118896.571,uncertainty
95,1,72,48,10,35790.571,uncertainty
96,1,72,49,10,47328.13269999999,uncertainty
97,1,72,60,10,80800.819,uncertainty
98,1,72,66,10,41921.458,uncertainty
99,1,72,86,1,9998.807,uncertainty
100,1,72,89,2,11434.321,uncertainty
101,7,72,3,10,56039.996,discrimination-1.12
102,7,72,6,2,5936.111,discrimination-1.12
103,7,72,8,2,26812.350000000002,discrimination-1.12
104,7,72,14,4,26623.737,discrimination-1.12
105,7,72,22,10,77167.00300000001,discrimination-1.12
106,7,72,27,9,47608.78,discrimination-1.12
107,7,72,29,10,53387.94700000001,discrimination-1.12
108,7,72,34,10,49088.687000000005,discrimination-1.12
109,7,72,42,5,16655.315,discrimination-1.12
110,7,72,46,8,47209.818,discrimination-1.12
111,7,72,60,10,30944.457899999998,discrimination-1.12
