,seed,incumbent,challenger,selected_instances,additional_time,selection
0,3,77,36,10,86.9281,discrimination-1.12
1,3,77,36,10,80.69149999999999,variance
2,3,77,36,10,401.1906,random
3,7,93,31,10,1413.2921999999999,random
4,7,93,31,10,201.65429999999998,variance
5,7,93,31,10,199.9871,discrimination-1.12
6,1,25,77,10,108.8286,variance
7,1,25,77,10,338.27500000000003,random
8,1,25,77,10,97.5665,discrimination-1.12
9,3,77,36,10,125.6781,uncertainty
10,1,25,77,10,122.53399999999999,uncertainty
11,3,77,36,10,275.51169999999996,udd-1.4-0.2
12,7,93,31,10,502.7035,udd-1.4-0.2
13,7,93,31,10,257.7463,uncertainty
14,1,25,77,10,219.40080000000003,udd-1.4-0.2
15,9,77,25,10,854.245,random
16,9,77,28,10,533.6176,random
17,9,77,25,10,88.426,discrimination-1.12
18,9,77,28,10,65.9834,discrimination-1.12
19,9,77,25,10,91.7264,variance
20,9,77,28,10,91.0017,variance
21,9,77,25,10,310.974,udd-1.4-0.2
22,9,77,28,10,288.3738,udd-1.4-0.2
23,9,77,25,10,148.9693,uncertainty
24,9,77,28,10,178.67040000000003,uncertainty
