,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.0309938851634257,52961.35,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,2,29,8
1,False,False,0.0339663897432784,53008.283,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,3,29,8
2,False,False,0.0116481551507904,11024.939,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,4,29,8
3,False,False,0.0338945664707845,53114.944,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,5,29,8
4,True,True,0.9999999999999996,2190.0583,2616.1821,999,1.20-discrimination-based + Wilcoxon 10100%,6,29,8
5,False,False,0.0338975420685365,53112.14,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,7,29,8
6,False,False,0.011624874113364,30260.7578,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,8,29,8
7,False,False,0.0081122191955272,23368.9075,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,10,29,8
8,False,False,0.0330384176679471,53066.131,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,11,29,8
9,False,False,0.0338988300135554,53114.54699999999,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,12,29,8
10,False,False,0.0047715237281162,48160.50660000001,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,13,29,8
11,False,False,0.0174393419644726,52073.249200000006,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,14,29,8
12,False,False,0.0024342850813915,36693.114,2616.1821,7,1.20-discrimination-based + Wilcoxon 10100%,16,29,8
13,False,False,0.0054028668168505,15051.9905,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,17,29,8
14,False,False,0.0294382579590201,52376.265,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,19,29,8
15,False,False,0.0338982441364151,53115.288,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,20,29,8
16,False,False,0.0110220202964597,6304.7153,2616.1821,8,1.20-discrimination-based + Wilcoxon 10100%,22,29,8
17,False,False,0.0147679537675939,13305.7838,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,23,29,8
18,False,False,0.0338971903106597,53107.971000000005,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,24,29,8
19,False,False,0.0244159487295623,52542.091,2616.1821,6,1.20-discrimination-based + Wilcoxon 10100%,26,29,8
