,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.1385867920437549,304347.2605,110562.1197,20,1.20-discrimination-based + Wilcoxon 10100%,0,61,7
1,True,True,1.0,97709.7146,110562.1197,449,1.20-discrimination-based + Wilcoxon 10100%,1,61,7
2,False,False,0.1351231209440517,311590.975,110562.1197,17,1.20-discrimination-based + Wilcoxon 10100%,2,61,7
3,False,False,0.118939876097862,225459.3218,110562.1197,13,1.20-discrimination-based + Wilcoxon 10100%,3,61,7
4,False,False,0.0116280040136622,369602.7964,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,5,61,7
5,False,False,1.0,115580.70990000002,110562.1197,449,1.20-discrimination-based + Wilcoxon 10100%,6,61,7
6,False,False,0.1324534669757208,313505.0048,110562.1197,19,1.20-discrimination-based + Wilcoxon 10100%,7,61,7
7,False,False,0.0362628079331039,176231.499,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,8,61,7
8,False,False,0.099942597805518,353136.4991,110562.1197,15,1.20-discrimination-based + Wilcoxon 10100%,10,61,7
9,False,False,0.0015325573885663,332735.2723,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,11,61,7
10,False,False,0.2969487317337195,136402.428,110562.1197,30,1.20-discrimination-based + Wilcoxon 10100%,12,61,7
11,False,False,0.0222484804455688,161047.538,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,13,61,7
12,False,False,0.2664449084967543,150416.6153,110562.1197,28,1.20-discrimination-based + Wilcoxon 10100%,14,61,7
13,False,False,0.0671583932762521,340138.87,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,15,61,7
14,True,True,1.0000000000000004,87328.38739999999,110562.1197,449,1.20-discrimination-based + Wilcoxon 10100%,16,61,7
15,False,False,0.1806292396466371,164537.1943,110562.1197,23,1.20-discrimination-based + Wilcoxon 10100%,17,61,7
16,False,False,0.2872582121782287,133980.1505,110562.1197,31,1.20-discrimination-based + Wilcoxon 10100%,18,61,7
17,False,False,0.0241776155664845,241855.19800000003,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,19,61,7
18,False,False,0.1232923485580169,283887.8155,110562.1197,17,1.20-discrimination-based + Wilcoxon 10100%,20,61,7
19,False,False,0.1298064170098794,310974.8742,110562.1197,18,1.20-discrimination-based + Wilcoxon 10100%,21,61,7
20,True,True,0.9999999999999996,100936.4946,110562.1197,449,1.20-discrimination-based + Wilcoxon 10100%,22,61,7
21,False,False,0.0611475234111681,319800.36,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,23,61,7
22,False,False,0.0332389899583155,332116.59,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,25,61,7
23,True,True,1.0000000000000002,55325.2028,110562.1197,449,1.20-discrimination-based + Wilcoxon 10100%,26,61,7
24,True,True,1.0,107096.7467,110562.1197,449,1.20-discrimination-based + Wilcoxon 10100%,27,61,7
25,False,False,0.0215798336101751,250607.632,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,28,61,7
26,False,False,0.0317586044209226,316236.8304,110562.1197,7,1.20-discrimination-based + Wilcoxon 10100%,29,61,7
27,False,False,0.0070329211686862,298443.84,110562.1197,6,1.20-discrimination-based + Wilcoxon 10100%,30,61,7
