,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,80,20,10,55.0726,discrimination-1.12
1,2,80,20,10,687.8156999999999,random
2,2,80,20,10,55.0726,variance
3,9,80,20,10,41.6566,discrimination-1.12
4,9,80,20,10,1426.5044999999998,random
5,9,80,20,10,41.6566,variance
6,3,16,43,10,656.0904000000002,random
7,3,16,43,10,12.6184,discrimination-1.12
8,3,16,43,10,12.6184,variance
9,8,80,20,10,856.7883999999999,random
10,8,80,20,10,179.8312,variance
11,8,80,20,10,215.97490000000002,discrimination-1.12
12,2,80,20,10,717.3082999999999,udd-1.4-0.2
13,2,80,20,10,172.5611,uncertainty
14,9,80,20,10,43.7765,uncertainty
15,3,16,43,10,126.17349999999998,udd-1.4-0.2
16,9,80,20,10,37.857800000000005,udd-1.4-0.2
17,3,16,43,10,20.0625,uncertainty
18,8,80,20,10,188.84409999999997,uncertainty
19,8,80,20,10,106.2468,udd-1.4-0.2
