,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.0356731052782528,522223.8814,112819.1773,17,random + Wilcoxon 10100%,0,35,7
1,False,False,0.0483205202761816,168529.99829999998,112819.1773,21,random + Wilcoxon 10100%,1,35,7
2,False,False,0.0325139768242365,626365.643,112819.1773,14,random + Wilcoxon 10100%,4,35,7
3,False,False,0.0758406983561954,205913.9003,112819.1773,21,random + Wilcoxon 10100%,6,35,7
4,False,False,0.0279324916618049,313182.587,112819.1773,15,random + Wilcoxon 10100%,8,35,7
5,False,False,0.0571897863138631,274227.1813,112819.1773,24,random + Wilcoxon 10100%,9,35,7
6,False,False,0.0425534118953846,587523.0419,112819.1773,9,random + Wilcoxon 10100%,11,35,7
7,False,False,0.0427426014679351,295944.551,112819.1773,12,random + Wilcoxon 10100%,13,35,7
8,False,False,0.0295040355969062,247905.4086,112819.1773,19,random + Wilcoxon 10100%,14,35,7
9,False,False,0.0350888296694977,600557.79,112819.1773,13,random + Wilcoxon 10100%,15,35,7
10,False,False,0.1553117169427769,161981.85619999998,112819.1773,80,random + Wilcoxon 10100%,16,35,7
11,False,False,0.0328137207455879,270976.9419,112819.1773,8,random + Wilcoxon 10100%,17,35,7
12,False,False,0.0267816942772963,226758.8091,112819.1773,20,random + Wilcoxon 10100%,18,35,7
13,False,False,0.0328581171990856,418555.023,112819.1773,16,random + Wilcoxon 10100%,19,35,7
14,False,False,0.0368461737301998,503026.3966,112819.1773,26,random + Wilcoxon 10100%,20,35,7
15,False,False,0.0337796336640904,524258.406,112819.1773,11,random + Wilcoxon 10100%,21,35,7
16,False,False,0.075594100206253,176647.59900000002,112819.1773,27,random + Wilcoxon 10100%,22,35,7
17,False,False,0.0325894682557195,565282.62,112819.1773,22,random + Wilcoxon 10100%,23,35,7
18,False,False,0.0478833639697822,437330.385,112819.1773,21,random + Wilcoxon 10100%,24,35,7
19,False,False,0.0303755596913105,584695.0700000001,112819.1773,12,random + Wilcoxon 10100%,25,35,7
20,True,True,1.0,92151.3414,112819.1773,449,random + Wilcoxon 10100%,26,35,7
21,False,False,0.0374730082721759,445633.291,112819.1773,9,random + Wilcoxon 10100%,28,35,7
22,False,False,0.0320251685922242,541938.2649000001,112819.1773,16,random + Wilcoxon 10100%,29,35,7
23,False,False,0.023127006028026,503246.334,112819.1773,15,random + Wilcoxon 10100%,30,35,7
24,False,False,0.039377811322355,558707.0297,112819.1773,14,random + Wilcoxon 10100%,31,35,7
25,False,False,0.0445942127657931,273127.57070000004,112819.1773,14,random + Wilcoxon 10100%,33,35,7
26,False,False,0.0298863168867991,550943.392,112819.1773,18,random + Wilcoxon 10100%,36,35,7
27,False,False,0.0316906178101613,318575.29760000005,112819.1773,10,random + Wilcoxon 10100%,38,35,7
28,False,False,0.0878398984238641,217518.808,112819.1773,42,random + Wilcoxon 10100%,39,35,7
29,False,False,0.0439391862127348,299721.5273,112819.1773,20,random + Wilcoxon 10100%,40,35,7
30,False,False,0.9999999999999998,124462.7515,112819.1773,449,random + Wilcoxon 10100%,45,35,7
31,False,False,0.0328287837372593,568088.454,112819.1773,26,random + Wilcoxon 10100%,48,35,7
32,False,False,0.0258643307133715,212382.2828,112819.1773,13,random + Wilcoxon 10100%,49,35,7
33,False,False,0.0386996247990486,398302.828,112819.1773,13,random + Wilcoxon 10100%,50,35,7
34,False,False,0.0344752121002907,541651.78,112819.1773,17,random + Wilcoxon 10100%,53,35,7
35,False,False,0.0331279297573273,625006.97,112819.1773,12,random + Wilcoxon 10100%,55,35,7
36,False,False,0.0280048510893271,429850.5056,112819.1773,31,random + Wilcoxon 10100%,57,35,7
37,False,False,0.03124697391955,164848.1454,112819.1773,9,random + Wilcoxon 10100%,58,35,7
38,False,False,0.0246781842176783,357418.922,112819.1773,10,random + Wilcoxon 10100%,60,35,7
39,False,False,0.026933207634251,194546.1035,112819.1773,14,random + Wilcoxon 10100%,61,35,7
40,False,False,0.0401350226065409,152043.5172,112819.1773,16,random + Wilcoxon 10100%,62,35,7
41,False,False,0.0569292868032057,211735.6615,112819.1773,22,random + Wilcoxon 10100%,63,35,7
42,False,False,0.0361251536032613,304038.46640000003,112819.1773,17,random + Wilcoxon 10100%,64,35,7
43,False,False,0.0301425565671868,594644.65,112819.1773,24,random + Wilcoxon 10100%,66,35,7
44,False,False,0.0358006032806571,199138.823,112819.1773,25,random + Wilcoxon 10100%,67,35,7
45,False,False,0.0269141707485315,465573.3263,112819.1773,16,random + Wilcoxon 10100%,69,35,7
46,False,False,0.0395147830192024,632694.098,112819.1773,15,random + Wilcoxon 10100%,70,35,7
47,False,False,0.0452092798372905,258633.4054,112819.1773,15,random + Wilcoxon 10100%,73,35,7
48,False,False,0.0349464076632502,672105.4199999999,112819.1773,20,random + Wilcoxon 10100%,74,35,7
49,False,False,0.0402164682570219,621649.3164,112819.1773,12,random + Wilcoxon 10100%,77,35,7
50,False,False,0.0301897136341245,680814.01,112819.1773,26,random + Wilcoxon 10100%,78,35,7
51,False,False,0.0347350390331105,366082.79,112819.1773,10,random + Wilcoxon 10100%,79,35,7
52,False,False,0.0413802113693301,351301.2505,112819.1773,31,random + Wilcoxon 10100%,81,35,7
