,seed,incumbent,challenger,selected_instances,additional_time,selection
0,1,50,17,2,913.9459999999999,random
1,1,50,87,5,2119.004,random
2,6,72,17,2,9.8914,variance
3,6,72,88,10,78.0579,variance
4,6,72,17,2,9.8914,discrimination-1.12
5,6,72,88,10,90.21300000000001,discrimination-1.12
6,6,72,17,3,1588.203,random
7,6,72,88,10,4703.9281,random
8,1,50,17,10,459.70570000000004,discrimination-1.12
9,1,50,87,2,102.0289,discrimination-1.12
10,1,50,17,10,459.5187,variance
11,1,50,87,2,102.2926,variance
12,8,72,17,8,51.84610000000001,discrimination-1.12
13,8,72,88,10,104.01249999999999,discrimination-1.12
14,8,72,17,8,64.6545,variance
15,8,72,88,10,101.6325,variance
16,8,72,17,10,4990.1591,random
17,8,72,88,10,4112.4225,random
18,5,82,65,10,780.0766000000001,variance
19,5,82,81,10,530.5228000000001,variance
20,5,82,65,10,4948.522,random
21,5,82,81,10,4889.275100000001,random
22,5,82,65,10,779.9602,discrimination-1.12
23,5,82,81,10,441.5218999999999,discrimination-1.12
24,7,72,17,10,5004.805,random
25,7,72,87,2,1108.0990000000002,random
26,7,72,88,10,3441.0885,random
27,6,72,17,4,2400.636,uncertainty
28,6,72,88,10,6001.006,uncertainty
29,1,50,17,10,5892.269,uncertainty
30,1,50,87,10,5659.37,uncertainty
31,5,82,65,10,6001.57,uncertainty
32,5,82,81,10,6002.906,uncertainty
33,1,50,17,10,2926.2746999999995,udd-1.4-0.2
34,1,50,87,1,66.0209,udd-1.4-0.2
35,9,48,50,10,766.411,variance
36,9,48,59,10,277.6063,variance
37,9,48,88,10,219.6299,variance
38,9,48,50,10,803.3931,discrimination-1.12
39,9,48,59,10,328.655,discrimination-1.12
40,9,48,88,10,255.81759999999997,discrimination-1.12
41,9,48,50,10,4202.794,random
42,9,48,59,10,3133.6151,random
43,9,48,88,10,4705.8325,random
44,7,72,17,10,73.84009999999999,discrimination-1.12
45,7,72,87,10,135.9618,discrimination-1.12
46,7,72,88,10,60.869600000000005,discrimination-1.12
47,7,72,17,10,78.15700000000001,variance
48,7,72,87,10,136.00959999999998,variance
49,7,72,88,10,67.1447,variance
50,6,72,17,3,853.3194000000001,udd-1.4-0.2
