,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.0157470080327957,114356.2,61866.0386,15,random + Wilcoxon 10100%,1,6,9
1,False,False,0.0111802956735845,108493.696,61866.0386,13,random + Wilcoxon 10100%,2,6,9
2,False,False,0.0131230147071119,114333.256,61866.0386,10,random + Wilcoxon 10100%,3,6,9
3,False,False,0.0131238675326871,114323.388,61866.0386,8,random + Wilcoxon 10100%,4,6,9
4,False,False,0.0131229461312756,114331.796,61866.0386,13,random + Wilcoxon 10100%,5,6,9
5,False,False,0.0131227086401006,114355.126,61866.0386,10,random + Wilcoxon 10100%,7,6,9
6,False,False,0.0135366192435607,110836.6109,61866.0386,12,random + Wilcoxon 10100%,9,6,9
7,False,False,0.0157475207705793,114319.392,61866.0386,14,random + Wilcoxon 10100%,11,6,9
8,False,False,0.0137862779391384,105473.501,61866.0386,14,random + Wilcoxon 10100%,13,6,9
9,False,False,0.0157476730957253,114331.304,61866.0386,17,random + Wilcoxon 10100%,14,6,9
10,False,False,0.0144300080467473,103987.6066,61866.0386,29,random + Wilcoxon 10100%,15,6,9
11,False,False,0.0133203475830402,112656.82,61866.0386,7,random + Wilcoxon 10100%,16,6,9
12,False,False,0.0603842056399022,73670.5427,61866.0386,75,random + Wilcoxon 10100%,17,6,9
13,False,False,0.0158823506608435,113399.3348,61866.0386,10,random + Wilcoxon 10100%,20,6,9
14,False,False,0.0131219992394019,114333.721,61866.0386,11,random + Wilcoxon 10100%,21,6,9
15,False,False,0.009620917170179,99861.3628,61866.0386,10,random + Wilcoxon 10100%,25,6,9
16,False,False,0.0112886970292206,111183.115,61866.0386,15,random + Wilcoxon 10100%,26,6,9
17,False,False,0.012175024078449,107498.5143,61866.0386,11,random + Wilcoxon 10100%,28,6,9
18,False,False,0.0157474936559412,114324.288,61866.0386,14,random + Wilcoxon 10100%,29,6,9
19,False,False,0.0131248994508306,114353.257,61866.0386,9,random + Wilcoxon 10100%,31,6,9
20,False,False,0.0156270058062888,109386.3419,61866.0386,16,random + Wilcoxon 10100%,32,6,9
21,False,False,0.013124071605296,114320.315,61866.0386,7,random + Wilcoxon 10100%,33,6,9
22,True,True,1.0000000000000009,23342.1446,61866.0386,990,random + Wilcoxon 10100%,35,6,9
23,False,False,0.0120035216243518,84729.30960000001,61866.0386,14,random + Wilcoxon 10100%,36,6,9
24,False,False,0.0155850733011191,112297.194,61866.0386,16,random + Wilcoxon 10100%,37,6,9
25,False,False,0.0141891464269852,105827.2256,61866.0386,10,random + Wilcoxon 10100%,38,6,9
26,False,False,0.0131230031947484,114337.014,61866.0386,8,random + Wilcoxon 10100%,39,6,9
27,False,False,0.0131226633605656,114333.269,61866.0386,22,random + Wilcoxon 10100%,40,6,9
28,False,False,0.0135594666120084,110690.2685,61866.0386,9,random + Wilcoxon 10100%,41,6,9
29,False,False,0.0146243572664702,102601.6373,61866.0386,12,random + Wilcoxon 10100%,42,6,9
30,False,False,0.0157478622917824,114337.868,61866.0386,15,random + Wilcoxon 10100%,44,6,9
31,False,False,0.0131226481699096,114326.924,61866.0386,13,random + Wilcoxon 10100%,45,6,9
32,False,False,0.0115225666633144,73277.3196,61866.0386,7,random + Wilcoxon 10100%,48,6,9
33,True,True,1.0000000000000002,44990.1578,61866.0386,990,random + Wilcoxon 10100%,49,6,9
34,False,False,0.0090107043367967,66916.2895,61866.0386,11,random + Wilcoxon 10100%,50,6,9
35,False,False,0.0244562656814966,106949.8522,61866.0386,34,random + Wilcoxon 10100%,51,6,9
36,False,False,0.0114559803992325,91789.3854,61866.0386,25,random + Wilcoxon 10100%,52,6,9
37,False,False,0.013122689698872,114338.45,61866.0386,15,random + Wilcoxon 10100%,54,6,9
38,False,False,0.0131226479726945,114321.058,61866.0386,12,random + Wilcoxon 10100%,55,6,9
39,False,False,0.015748082872317,114333.282,61866.0386,19,random + Wilcoxon 10100%,56,6,9
40,False,False,0.0131228185395501,114356.302,61866.0386,11,random + Wilcoxon 10100%,58,6,9
41,False,False,0.0219044879317466,84135.84950000001,61866.0386,18,random + Wilcoxon 10100%,59,6,9
42,False,False,0.0143890843202424,104269.1784,61866.0386,13,random + Wilcoxon 10100%,60,6,9
43,False,False,0.0141990982161718,105658.4705,61866.0386,20,random + Wilcoxon 10100%,61,6,9
44,False,False,0.0132012611012344,113662.247,61866.0386,16,random + Wilcoxon 10100%,63,6,9
45,False,False,0.0134133376776309,111913.756,61866.0386,13,random + Wilcoxon 10100%,66,6,9
46,False,False,0.0131425980806726,114189.903,61866.0386,10,random + Wilcoxon 10100%,67,6,9
47,False,False,0.015753256796212,114298.524,61866.0386,17,random + Wilcoxon 10100%,68,6,9
48,False,False,0.0131226920288902,114332.562,61866.0386,10,random + Wilcoxon 10100%,69,6,9
49,False,False,0.0119402409077699,107312.9688,61866.0386,21,random + Wilcoxon 10100%,70,6,9
50,False,False,0.0134032484104503,111980.61500000002,61866.0386,12,random + Wilcoxon 10100%,71,6,9
51,False,False,0.0157027620035651,72314.1572,61866.0386,17,random + Wilcoxon 10100%,72,6,9
52,False,False,0.0133117944623971,112713.429,61866.0386,18,random + Wilcoxon 10100%,74,6,9
53,False,False,0.0093826985591784,90065.22959999999,61866.0386,20,random + Wilcoxon 10100%,77,6,9
54,False,False,0.0134560277139017,111521.6193,61866.0386,12,random + Wilcoxon 10100%,80,6,9
55,False,False,0.0177124092821071,81342.1809,61866.0386,13,random + Wilcoxon 10100%,81,6,9
56,False,False,0.0119471030144088,88217.7377,61866.0386,13,random + Wilcoxon 10100%,82,6,9
57,False,False,0.014050130315119,106793.6714,61866.0386,8,random + Wilcoxon 10100%,83,6,9
58,False,False,0.0131284652999096,114299.27,61866.0386,10,random + Wilcoxon 10100%,85,6,9
59,False,False,0.0138569423547912,108280.5255,61866.0386,14,random + Wilcoxon 10100%,86,6,9
60,False,False,0.0336860592981964,80476.5252,61866.0386,29,random + Wilcoxon 10100%,88,6,9
61,False,False,0.0127014480203226,112691.167,61866.0386,12,random + Wilcoxon 10100%,90,6,9
62,False,False,0.0183726838739044,114319.607,61866.0386,29,random + Wilcoxon 10100%,91,6,9
63,False,False,0.0132875571658541,82244.4853,61866.0386,11,random + Wilcoxon 10100%,92,6,9
64,False,False,0.0131237370564755,114338.54499999998,61866.0386,32,random + Wilcoxon 10100%,94,6,9
65,False,False,0.0144467067935462,103557.6496,61866.0386,8,random + Wilcoxon 10100%,97,6,9
66,False,False,0.0130281850609979,115175.0603,28019.875700000004,12,random + Wilcoxon 10100%,2,35,3
67,False,False,0.0126607140193654,118534.152,28019.875700000004,10,random + Wilcoxon 10100%,3,35,3
68,False,False,0.012657099836983,118523.834,28019.875700000004,14,random + Wilcoxon 10100%,4,35,3
