,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.4925537227289248,4149.268,2292.3637,446,UDD-0.2-0.2 + Wilcoxon 10100%,0,20,3
1,False,False,0.0263879497669555,56360.271,2292.3637,75,UDD-0.2-0.2 + Wilcoxon 10100%,4,20,3
2,False,False,0.5511275061236414,3283.8713,2292.3637,184,UDD-0.2-0.2 + Wilcoxon 10100%,5,20,3
3,False,True,0.1009834979360685,2971.9737000000005,2292.3637,22,UDD-0.2-0.2 + Wilcoxon 10100%,6,20,3
4,False,False,0.3054980742190448,4357.453,2292.3637,743,UDD-0.2-0.2 + Wilcoxon 10100%,7,20,3
5,False,False,0.1582995762816104,4203.121800000001,2292.3637,161,UDD-0.2-0.2 + Wilcoxon 10100%,9,20,3
6,False,False,0.0984863139652055,3188.0125000000003,2292.3637,167,UDD-0.2-0.2 + Wilcoxon 10100%,10,20,3
7,False,False,0.0356579637854433,17147.7234,2292.3637,40,UDD-0.2-0.2 + Wilcoxon 10100%,11,20,3
8,False,True,0.0042743625541128,3135.3681000000006,2292.3637,16,UDD-0.2-0.2 + Wilcoxon 10100%,12,20,3
9,False,False,0.0259083673068697,57915.421,2292.3637,24,UDD-0.2-0.2 + Wilcoxon 10100%,13,20,3
10,False,False,0.0259048244542531,57907.66900000001,2292.3637,27,UDD-0.2-0.2 + Wilcoxon 10100%,15,20,3
11,False,False,0.0898749319665344,3381.9753,2292.3637,171,UDD-0.2-0.2 + Wilcoxon 10100%,16,20,3
12,False,False,1.0000000000000002,3317.0288,2292.3637,2000,UDD-0.2-0.2 + Wilcoxon 10100%,17,20,3
13,False,True,0.0004148660788254,3909.6954,2292.3637,103,UDD-0.2-0.2 + Wilcoxon 10100%,18,20,3
14,False,False,0.0259061180129612,57916.435,2292.3637,29,UDD-0.2-0.2 + Wilcoxon 10100%,19,20,3
15,False,True,8.980593458342207e-05,3782.6008,2292.3637,49,UDD-0.2-0.2 + Wilcoxon 10100%,21,20,3
16,False,True,0.0029732707165493,3890.1604,2292.3637,12,UDD-0.2-0.2 + Wilcoxon 10100%,22,20,3
17,False,False,0.0259056849024289,57905.321,2292.3637,29,UDD-0.2-0.2 + Wilcoxon 10100%,23,20,3
18,False,True,0.0045297142956043,3380.0145,2292.3637,44,UDD-0.2-0.2 + Wilcoxon 10100%,24,20,3
19,False,False,0.0259041123157301,57915.592,2292.3637,25,UDD-0.2-0.2 + Wilcoxon 10100%,25,20,3
20,False,False,0.0005289113438652,4193.1413,2292.3637,24,UDD-0.2-0.2 + Wilcoxon 10100%,26,20,3
21,False,False,0.1583252626956927,4947.2547,2292.3637,586,UDD-0.2-0.2 + Wilcoxon 10100%,27,20,3
22,False,False,0.0310871218505389,57908.32,2292.3637,47,UDD-0.2-0.2 + Wilcoxon 10100%,28,20,3
23,True,True,9.43145169684598e-05,2127.9863,2292.3637,34,UDD-0.2-0.2 + Wilcoxon 10100%,29,20,3
24,False,False,0.6382168463602806,3066.4974,2292.3637,467,UDD-0.2-0.2 + Wilcoxon 10100%,31,20,3
25,False,False,0.3092246289332331,4878.3404,2292.3637,179,UDD-0.2-0.2 + Wilcoxon 10100%,32,20,3
26,False,True,0.0014219309644273,2771.7942,2292.3637,17,UDD-0.2-0.2 + Wilcoxon 10100%,33,20,3
27,False,False,1.0000000000000002,2891.2190000000005,2292.3637,2000,UDD-0.2-0.2 + Wilcoxon 10100%,34,20,3
28,False,False,1.0000000000000004,4376.946099999999,2292.3637,2000,UDD-0.2-0.2 + Wilcoxon 10100%,35,20,3
29,False,True,0.0039990831961115,3904.87,2292.3637,22,UDD-0.2-0.2 + Wilcoxon 10100%,36,20,3
30,False,True,0.0037837118704489,3706.4133,2292.3637,23,UDD-0.2-0.2 + Wilcoxon 10100%,37,20,3
31,False,False,0.0336114748700673,20817.0514,2292.3637,50,UDD-0.2-0.2 + Wilcoxon 10100%,40,20,3
32,False,False,0.0766672269170721,3940.4999,2292.3637,144,UDD-0.2-0.2 + Wilcoxon 10100%,41,20,3
33,False,False,0.311774885719326,2926.7197,2292.3637,214,UDD-0.2-0.2 + Wilcoxon 10100%,42,20,3
34,False,True,0.088399750051989,3396.3863,2292.3637,38,UDD-0.2-0.2 + Wilcoxon 10100%,43,20,3
35,False,False,0.0259019758783496,57927.04800000001,2292.3637,43,UDD-0.2-0.2 + Wilcoxon 10100%,44,20,3
36,False,True,0.0041549484530269,3316.3829,2292.3637,17,UDD-0.2-0.2 + Wilcoxon 10100%,45,20,3
37,True,True,0.0005985258416715,2088.7987,2292.3637,38,UDD-0.2-0.2 + Wilcoxon 10100%,46,20,3
38,False,True,0.0004075867877151,3102.1614,2292.3637,90,UDD-0.2-0.2 + Wilcoxon 10100%,47,20,3
39,False,False,0.0259086547251144,57908.217,2292.3637,64,UDD-0.2-0.2 + Wilcoxon 10100%,50,20,3
40,False,False,0.6445787609067337,3033.218,2292.3637,606,UDD-0.2-0.2 + Wilcoxon 10100%,51,20,3
