,seed,incumbent,challenger,selected_instances,additional_time,selection
0,5,31,93,10,561.4933,random
1,5,31,93,10,217.3597,variance
2,5,31,93,10,211.43959999999998,discrimination-1.12
3,9,22,35,10,826.6571,random
4,9,22,35,10,179.9353,variance
5,9,22,35,10,133.76160000000002,discrimination-1.12
6,5,31,93,10,204.38030000000003,uncertainty
7,9,22,35,10,187.16000000000003,uncertainty
8,5,31,93,10,825.0456999999999,udd-1.4-0.2
9,9,22,35,10,225.431,udd-1.4-0.2
10,3,35,22,10,839.4039,random
11,3,35,50,10,572.3774999999999,random
12,3,35,22,10,128.4701,variance
13,3,35,50,10,254.73349999999996,variance
14,3,35,22,10,128.2811,discrimination-1.12
15,3,35,50,10,254.2364,discrimination-1.12
16,3,35,22,10,320.1593,udd-1.4-0.2
17,3,35,50,10,477.98210000000006,udd-1.4-0.2
18,4,35,22,10,505.318,random
19,4,35,50,10,886.7607,random
20,4,35,22,10,110.46820000000001,discrimination-1.12
21,4,35,50,10,263.452,discrimination-1.12
22,4,35,22,10,112.7731,variance
23,4,35,50,10,255.46710000000002,variance
24,3,35,22,10,234.20450000000002,uncertainty
25,3,35,50,10,336.5821,uncertainty
26,4,35,22,10,202.93179999999998,uncertainty
27,4,35,50,10,320.4466,uncertainty
28,4,35,22,10,361.27889999999996,udd-1.4-0.2
29,4,35,50,10,499.25179999999995,udd-1.4-0.2
