,seed,incumbent,challenger,selected_instances,additional_time,selection
0,1,45,62,10,460.7126,discrimination-1.12
1,1,45,62,10,52.346199999999996,uncertainty
2,1,45,62,10,17914.355,random
3,7,62,45,10,814.3167000000001,discrimination-1.12
4,1,45,62,10,48.3768,variance
5,7,62,45,10,466.0684,variance
6,7,62,45,10,17828.970100000002,random
7,8,16,58,10,19.792399999999997,variance
8,1,45,62,10,9519.761100000002,udd-1.4-0.2
9,7,62,45,10,822.9659000000001,uncertainty
10,8,16,58,10,21563.703999999998,random
11,8,16,58,10,19.792399999999997,discrimination-1.12
12,5,45,62,10,441.99060000000003,discrimination-1.12
13,5,45,62,10,28.900400000000005,variance
14,5,45,62,10,21431.635000000002,random
15,8,16,58,10,32.0003,uncertainty
16,5,45,62,10,488.3336,uncertainty
17,5,45,62,10,21698.561500000003,udd-1.4-0.2
18,7,62,45,10,9471.801300000001,udd-1.4-0.2
19,9,45,35,10,11952.9473,random
20,9,45,62,10,21017.597,random
21,8,16,58,10,34247.979999999996,udd-1.4-0.2
22,9,45,35,10,426.5936,discrimination-1.12
23,9,45,62,10,435.0845,discrimination-1.12
24,9,45,35,10,452.9822,variance
25,9,45,62,10,431.235,variance
26,9,45,35,10,15.356,uncertainty
27,9,45,62,10,43.8728,uncertainty
28,4,16,1,10,20241.8291,random
29,4,16,58,10,24945.835,random
30,4,16,62,3,6496.639999999999,random
31,4,16,1,10,24995.474799999996,udd-1.4-0.2
32,4,16,58,10,23755.6042,udd-1.4-0.2
33,4,16,62,3,6761.971799999999,udd-1.4-0.2
34,4,16,1,10,519.7329,discrimination-1.12
35,4,16,58,10,25.430600000000002,discrimination-1.12
36,4,16,62,10,529.1896999999999,discrimination-1.12
37,9,45,35,10,23662.680699999997,udd-1.4-0.2
38,9,45,62,10,19013.5576,udd-1.4-0.2
39,4,16,1,10,518.234,variance
40,4,16,58,10,25.430600000000002,variance
41,4,16,62,10,529.1896999999999,variance
42,4,16,1,10,1480.141,uncertainty
43,4,16,58,10,19.600600000000004,uncertainty
44,4,16,62,10,530.1754999999999,uncertainty
45,3,6,22,3,9538.5143,random
46,3,6,27,10,32988.712,random
47,3,6,61,10,33263.198,random
48,3,6,86,10,23362.8166,random
49,3,6,22,1,2789.4219999999996,udd-1.4-0.2
50,3,6,27,10,40529.7,udd-1.4-0.2
51,3,6,61,10,41044.314000000006,udd-1.4-0.2
52,3,6,86,10,44400.2099,udd-1.4-0.2
53,3,6,22,10,61.722199999999994,discrimination-1.12
54,3,6,27,10,427.93149999999997,discrimination-1.12
55,3,6,61,10,81.6271,discrimination-1.12
56,3,6,86,10,39.268699999999995,discrimination-1.12
57,3,6,22,10,61.722199999999994,variance
58,3,6,27,10,427.93149999999997,variance
59,3,6,61,10,115.131,variance
60,3,6,86,10,39.268699999999995,variance
61,3,6,22,10,469.5043,uncertainty
62,3,6,27,10,80.2619,uncertainty
63,3,6,61,10,65.37079999999999,uncertainty
64,3,6,86,10,38.821,uncertainty
