,seed,incumbent,challenger,selected_instances,additional_time,selection
0,7,93,31,10,202.75719999999998,variance
1,7,93,31,10,1413.2921999999999,random
2,7,93,31,10,207.38559999999998,discrimination-1.12
3,7,93,31,10,546.6949999999999,udd-1.4-0.2
4,7,93,31,10,402.42,uncertainty
5,9,77,25,10,854.245,random
6,9,77,28,10,533.6176,random
7,9,77,25,10,109.04670000000002,variance
8,9,77,28,10,78.2876,variance
9,9,77,25,10,107.7744,discrimination-1.12
10,9,77,28,10,73.2208,discrimination-1.12
11,9,77,25,10,109.0313,uncertainty
12,9,77,28,10,137.3099,uncertainty
13,9,77,25,10,413.75179999999995,udd-1.4-0.2
14,9,77,28,10,335.36139999999995,udd-1.4-0.2
