,seed,incumbent,challenger,selected_instances,additional_time,selection
0,4,29,77,1,56.70569999999999,random
1,4,29,77,10,117.9167,discrimination-1.12
2,4,29,77,10,120.6573,variance
3,5,36,77,10,328.618,random
4,5,36,77,10,84.6017,discrimination-1.12
5,5,36,77,10,92.9641,variance
6,7,36,77,10,67.7782,discrimination-1.12
7,7,36,77,10,65.1754,variance
8,7,36,77,10,656.1481000000001,random
9,6,25,77,10,134.5437,variance
10,6,25,77,10,487.23119999999994,random
11,9,25,28,1,13.022,discrimination-1.12
12,9,25,77,10,112.72469999999998,discrimination-1.12
13,9,25,28,1,59.5403,random
14,9,25,77,10,463.56940000000003,random
15,2,36,77,10,64.5142,discrimination-1.12
16,9,25,28,1,11.8621,variance
17,9,25,77,10,118.4867,variance
18,6,25,77,10,116.84360000000001,discrimination-1.12
19,2,36,77,10,676.8451999999999,random
20,2,36,77,10,87.78059999999999,variance
21,4,29,77,10,152.0538,uncertainty
22,4,29,77,10,125.6821,udd-1.4-0.2
23,5,36,77,10,123.79450000000001,uncertainty
24,7,36,77,10,118.9607,uncertainty
25,5,36,77,10,323.23629999999997,udd-1.4-0.2
26,6,25,77,10,283.2033,uncertainty
27,2,36,77,10,166.15470000000002,uncertainty
28,2,36,77,10,239.71500000000003,udd-1.4-0.2
29,7,36,77,10,121.78740000000002,udd-1.4-0.2
30,9,25,28,1,23.7057,uncertainty
31,9,25,77,10,259.49550000000005,uncertainty
32,6,25,77,10,230.48409999999998,udd-1.4-0.2
33,9,25,28,1,7.181900000000001,udd-1.4-0.2
34,9,25,77,10,310.8232,udd-1.4-0.2
