,seed,incumbent,challenger,selected_instances,additional_time,selection
0,7,62,45,10,24.4558,discrimination-1.12
1,1,45,62,10,17914.355,random
2,1,45,62,10,464.7761,uncertainty
3,1,45,62,10,48.2079,variance
4,7,62,45,10,436.9376,variance
5,1,45,62,10,48.2079,discrimination-1.12
6,7,62,45,10,17828.970100000002,random
7,5,45,62,10,443.201,variance
8,5,45,62,10,21431.635000000002,random
9,5,45,62,10,29.298200000000005,discrimination-1.12
10,1,45,62,10,15445.0858,udd-1.4-0.2
11,7,62,45,10,229.3535,uncertainty
12,7,62,45,10,12830.420799999998,udd-1.4-0.2
13,5,45,62,10,35.870400000000004,uncertainty
14,5,45,62,10,18090.8565,udd-1.4-0.2
