,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,33,17,10,2445.876,random
1,2,33,18,10,1830.8336999999997,random
2,2,33,36,7,1990.1879000000001,random
3,2,33,77,10,2565.8597,random
4,2,33,17,10,0.1638,variance
5,2,33,18,10,0.1724,variance
6,2,33,36,10,0.1255,variance
7,2,33,77,10,0.174,variance
8,2,33,17,10,0.049,discrimination-1.12
9,2,33,18,10,0.0495,discrimination-1.12
10,2,33,36,10,0.048,discrimination-1.12
11,2,33,77,10,0.048,discrimination-1.12
12,6,43,2,10,0.0896,discrimination-1.12
13,6,43,7,10,0.055600000000000004,discrimination-1.12
14,6,43,17,10,0.048,discrimination-1.12
15,6,43,18,10,0.0561,discrimination-1.12
16,6,43,21,10,0.056100000000000004,discrimination-1.12
17,6,43,33,10,0.055600000000000004,discrimination-1.12
18,6,43,35,10,0.056100000000000004,discrimination-1.12
19,6,43,2,10,0.38199999999999995,variance
20,6,43,7,10,0.38980000000000004,variance
21,6,43,17,10,1.0447000000000002,variance
22,6,43,18,10,0.41,variance
23,6,43,21,10,0.36160000000000003,variance
24,6,43,33,10,5.5468,variance
25,6,43,35,10,0.3562,variance
26,6,43,2,10,1275.5708,random
27,6,43,7,10,1520.3187,random
28,6,43,17,10,2500.3346,random
29,6,43,18,10,2423.4476,random
30,6,43,21,10,1804.2008,random
31,6,43,33,10,2410.843,random
32,6,43,35,10,1892.6915,random
33,2,33,17,10,0.032600000000000004,uncertainty
34,2,33,18,10,0.033,uncertainty
35,2,33,36,10,0.0333,uncertainty
36,2,33,77,10,0.0325,uncertainty
37,4,7,0,10,1208.1488,random
38,4,7,1,10,3030.0751,random
39,4,7,16,10,3557.3778,random
40,4,7,18,6,360.8784,random
41,4,7,33,10,606.1527,random
42,4,7,37,10,1356.0032999999999,random
43,4,7,43,10,1268.1497000000002,random
44,4,7,71,10,2409.8336000000004,random
45,4,7,72,2,33.9286,random
46,4,7,95,8,1811.2739000000001,random
47,4,7,0,10,0.6163,variance
48,4,7,1,10,0.8343,variance
49,4,7,16,6,0.5765,variance
50,4,7,18,10,0.6085999999999999,variance
51,4,7,33,10,0.5174,variance
52,4,7,37,10,0.6377999999999999,variance
53,4,7,43,10,0.7323000000000001,variance
54,4,7,71,10,0.5994999999999999,variance
55,4,7,72,10,0.5259,variance
56,4,7,95,4,0.24159999999999998,variance
57,4,7,0,10,0.10659999999999997,discrimination-1.12
58,4,7,1,10,0.1076,discrimination-1.12
59,4,7,16,7,0.0548,discrimination-1.12
60,4,7,18,10,0.11019999999999999,discrimination-1.12
61,4,7,33,10,0.10980000000000001,discrimination-1.12
62,4,7,37,10,0.1067,discrimination-1.12
63,4,7,43,10,0.1103,discrimination-1.12
64,4,7,71,10,0.10699999999999998,discrimination-1.12
