,seed,incumbent,challenger,selected_instances,additional_time,selection
0,8,45,58,2,1702.6804,random
1,8,45,62,10,24997.449,random
2,8,45,58,10,36.08240000000001,discrimination-1.12
3,8,45,62,10,12.6948,discrimination-1.12
4,8,45,58,10,12.572200000000002,variance
5,8,45,62,10,49.4332,variance
6,6,58,1,10,7360.038199999998,variance
7,6,58,22,10,1515.4722000000002,variance
8,6,58,1,10,23248.3043,random
9,6,58,22,10,26810.882,random
10,6,58,1,10,7357.6657,discrimination-1.12
11,6,58,22,10,1515.4722000000002,discrimination-1.12
12,1,16,1,10,20977.852,random
13,1,16,22,10,19037.4798,random
14,1,16,58,10,19207.0082,random
15,1,16,62,1,1630.0500000000002,random
16,1,16,86,10,17040.1844,random
17,1,16,1,10,1546.2821999999999,discrimination-1.12
18,1,16,22,10,4435.944799999999,discrimination-1.12
19,1,16,58,10,423.9774,discrimination-1.12
20,1,16,62,5,325.8707,discrimination-1.12
21,1,16,86,10,10101.160399999997,discrimination-1.12
22,1,16,1,10,1544.9304000000002,variance
23,1,16,22,10,16736.155300000006,variance
24,1,16,58,10,7617.754899999999,variance
25,1,16,62,7,532.5314,variance
26,1,16,86,10,10101.160399999997,variance
27,8,45,58,10,6367.343199999999,uncertainty
28,8,45,62,10,495.5321,uncertainty
29,6,58,1,10,15.253599999999999,uncertainty
30,6,58,22,10,5663.128199999999,uncertainty
31,1,16,1,10,22960.0101,uncertainty
32,1,16,22,10,7120.429700000001,uncertainty
33,1,16,58,10,7562.191400000001,uncertainty
34,1,16,62,5,15.721900000000002,uncertainty
35,1,16,86,10,10011.879899999998,uncertainty
36,3,58,1,10,5085.7988000000005,variance
37,3,58,16,10,4608.521100000001,variance
38,3,58,22,10,75.84249999999999,variance
39,3,58,61,6,89.31559999999999,variance
40,3,58,62,10,192.43710000000002,variance
41,3,58,86,10,432.26579999999996,variance
42,3,58,1,10,9853.2428,discrimination-1.12
43,3,58,16,10,1260.8687,discrimination-1.12
44,3,58,22,10,68.24889999999999,discrimination-1.12
45,3,58,61,6,89.31559999999999,discrimination-1.12
46,3,58,62,10,40.548,discrimination-1.12
47,3,58,86,10,71.821,discrimination-1.12
48,5,22,16,10,20485.8215,random
49,5,22,49,10,21862.4083,random
50,5,22,58,10,28129.670999999995,random
51,5,22,61,10,21428.498099999997,random
52,5,22,62,10,28705.309,random
53,5,22,86,10,21784.599599999998,random
54,5,22,16,10,970.5106000000001,variance
55,5,22,49,10,22.2491,variance
56,5,22,58,10,485.5272,variance
57,5,22,61,10,39.05,variance
58,5,22,62,10,36.2672,variance
59,5,22,86,10,23.989,variance
60,5,22,16,10,24.682599999999997,discrimination-1.12
61,5,22,49,10,49.6961,discrimination-1.12
62,5,22,58,10,51.398999999999994,discrimination-1.12
63,5,22,61,10,39.05,discrimination-1.12
64,5,22,62,10,36.2672,discrimination-1.12
65,5,22,86,10,23.988999999999997,discrimination-1.12
66,8,45,58,4,8836.777,udd-1.4-0.2
67,8,45,62,10,15897.077,udd-1.4-0.2
68,3,58,1,10,18800.1036,random
69,3,58,16,10,15216.141200000002,random
70,3,58,22,10,22828.8118,random
71,3,58,61,10,24552.357000000004,random
72,3,58,62,10,20452.1334,random
73,3,58,86,10,15024.165999999997,random
74,4,22,1,10,7361.036300000001,variance
75,4,22,6,10,1520.2624000000003,variance
76,4,22,27,4,9.4455,variance
77,4,22,45,10,10014.7803,variance
78,4,22,58,10,10043.310600000003,variance
79,4,22,62,10,8231.056900000001,variance
80,4,22,86,10,3693.4732000000004,variance
81,3,58,1,10,9273.7277,uncertainty
82,3,58,16,10,1324.0421999999999,uncertainty
83,3,58,22,10,22306.856000000003,uncertainty
84,3,58,61,3,11698.9196,uncertainty
85,3,58,62,10,10692.127499999999,uncertainty
86,3,58,86,10,5387.6413999999995,uncertainty
87,1,16,1,10,28092.574799999995,udd-1.4-0.2
88,1,16,22,10,11162.5005,udd-1.4-0.2
89,1,16,58,10,34850.6119,udd-1.4-0.2
90,1,16,62,5,10367.334900000002,udd-1.4-0.2
91,1,16,86,10,10032.6322,udd-1.4-0.2
92,4,22,1,10,30777.952999999994,random
93,4,22,6,10,26823.802000000003,random
94,4,22,27,10,28164.422000000002,random
95,4,22,45,10,18181.802,random
96,4,22,58,10,15616.436300000001,random
97,4,22,62,10,15778.1903,random
98,4,22,86,10,19327.6806,random
99,6,58,1,10,19009.107900000003,udd-1.4-0.2
100,6,58,22,10,23134.1338,udd-1.4-0.2
101,0,84,6,4,1250.146,discrimination-1.12
102,0,84,14,10,15471.7354,discrimination-1.12
103,0,84,22,10,8860.912100000001,discrimination-1.12
104,0,84,27,10,5500.778,discrimination-1.12
105,0,84,32,10,7701.446,discrimination-1.12
106,0,84,33,10,3056.5773999999997,discrimination-1.12
107,0,84,63,10,11125.9183,discrimination-1.12
108,0,84,86,2,637.5599,discrimination-1.12
109,4,22,1,10,8232.6273,discrimination-1.12
110,4,22,6,10,11520.260600000001,discrimination-1.12
