,seed,incumbent,challenger,selected_instances,additional_time,selection
0,6,72,88,10,5065.1263,random
1,6,72,88,10,94.44269999999999,discrimination-1.12
2,6,72,88,10,94.3261,variance
3,9,87,50,10,596.2057,variance
4,9,87,50,10,596.2057,discrimination-1.12
5,9,87,50,10,3240.1163,random
6,1,6,87,10,4062.6724999999997,random
7,1,6,87,10,169.03560000000002,discrimination-1.12
8,1,6,87,10,175.4809,variance
9,6,72,88,10,6001.025,uncertainty
10,6,72,88,10,3055.5103,udd-1.4-0.2
11,1,6,87,10,5668.286,uncertainty
12,9,87,50,10,811.6382,udd-1.4-0.2
13,9,87,50,10,5995.602,uncertainty
14,1,6,87,10,1445.9675,udd-1.4-0.2
15,7,87,6,10,184.7187,variance
16,7,87,50,10,492.8601,variance
17,7,87,6,10,3080.8458,random
18,7,87,50,10,3145.3311,random
19,7,87,6,10,185.8854,discrimination-1.12
20,7,87,50,10,525.3530000000001,discrimination-1.12
21,7,87,6,10,6001.425,uncertainty
22,7,87,50,10,6001.677,uncertainty
23,7,87,6,10,448.181,udd-1.4-0.2
24,7,87,50,10,819.6153,udd-1.4-0.2
