,seed,incumbent,challenger,selected_instances,additional_time,selection
0,8,45,62,10,459.7942999999999,discrimination-1.12
1,8,45,62,10,17970.9696,random
2,3,62,45,10,640.5297999999999,variance
3,3,62,45,10,15742.2567,random
4,8,45,62,10,26.8705,variance
5,7,35,45,10,10445.4998,discrimination-1.12
6,7,35,45,10,18398.3461,random
7,3,62,45,10,48.086,discrimination-1.12
8,1,35,26,10,11951.1133,random
9,7,35,45,10,642.4537,variance
10,1,35,26,10,275.3952,variance
11,1,35,26,10,291.1139,discrimination-1.12
12,1,35,26,10,1774.1829999999998,uncertainty
13,7,35,45,10,12212.6692,uncertainty
14,8,45,62,10,2949.669,uncertainty
15,3,62,45,10,436.8914,uncertainty
16,3,62,45,10,2659.7284,udd-1.4-0.2
17,1,35,26,10,4930.2022,udd-1.4-0.2
18,8,45,62,10,8238.2984,udd-1.4-0.2
19,7,35,45,10,2745.8864999999996,udd-1.4-0.2
20,6,45,35,10,15533.1614,random
21,6,45,62,10,20536.4343,random
22,6,45,35,10,440.7719,discrimination-1.12
23,6,45,62,10,19.3868,discrimination-1.12
24,6,45,35,10,14.5639,variance
25,6,45,62,10,430.1746999999999,variance
26,6,45,35,10,8614.6402,uncertainty
27,6,45,62,10,6712.1868,uncertainty
28,6,45,35,10,11113.0056,udd-1.4-0.2
29,6,45,62,10,11363.3839,udd-1.4-0.2
30,4,22,1,10,48.865199999999994,variance
31,4,22,16,10,1498.7243999999998,variance
32,4,22,58,10,28.839299999999998,variance
33,4,22,62,1,0.7053,variance
34,4,22,86,10,12.623199999999999,variance
35,4,22,1,10,48.865199999999994,discrimination-1.12
36,4,22,16,10,1498.7243999999998,discrimination-1.12
37,4,22,58,10,30.389500000000005,discrimination-1.12
38,4,22,62,1,0.7053,discrimination-1.12
39,4,22,86,10,12.623199999999999,discrimination-1.12
40,4,22,1,10,24404.750999999997,random
41,4,22,16,10,16740.282600000002,random
42,4,22,58,10,20936.189099999996,random
43,4,22,62,1,2955.66,random
44,4,22,86,10,22770.5543,random
45,4,22,1,10,470.4967,uncertainty
46,4,22,16,10,1942.0503,uncertainty
47,4,22,58,10,59.6342,uncertainty
48,4,22,62,2,1.1126,uncertainty
49,4,22,86,10,46.9589,uncertainty
50,4,22,1,10,6391.8323,udd-1.4-0.2
51,4,22,16,10,547.593,udd-1.4-0.2
52,4,22,58,10,4662.494500000001,udd-1.4-0.2
53,4,22,62,10,2314.9051999999992,udd-1.4-0.2
54,4,22,86,10,5280.6864,udd-1.4-0.2
