,seed,incumbent,challenger,selected_instances,additional_time,selection
0,4,26,35,7,9941.033399999998,random
1,0,35,45,10,18.310000000000002,variance
2,0,35,45,10,13711.4666,random
3,0,35,45,10,2924.5692000000004,discrimination-1.12
4,4,26,35,10,919.4443999999997,variance
5,2,45,62,10,388.9338,variance
6,0,35,45,10,17275.614999999998,uncertainty
7,4,26,35,10,921.4534999999997,discrimination-1.12
8,2,45,62,10,13.620500000000002,discrimination-1.12
9,2,45,62,10,21143.7499,random
10,4,26,35,10,2907.3704,uncertainty
11,2,45,62,10,8216.5807,uncertainty
12,8,45,58,2,1702.6804,random
13,8,45,62,10,24997.449,random
14,8,45,58,1,1919.82,uncertainty
15,8,45,62,10,14970.4442,uncertainty
16,9,62,35,5,9630.3381,random
17,9,62,45,10,15168.3609,random
18,9,62,86,1,3203.299,random
19,0,35,45,10,18874.292,udd-1.4-0.2
20,6,45,35,10,40.708,variance
21,6,45,62,10,8254.6265,variance
22,6,45,35,10,10017.2698,discrimination-1.12
23,6,45,62,10,8254.6265,discrimination-1.12
24,8,45,58,10,434.65389999999996,discrimination-1.12
25,8,45,62,10,40.0667,discrimination-1.12
26,4,26,35,10,10208.588799999998,udd-1.4-0.2
27,6,45,35,10,15807.5556,random
28,6,45,62,10,21685.658,random
29,2,45,62,10,26185.414000000004,udd-1.4-0.2
30,8,45,58,10,40.52250000000001,variance
31,8,45,62,10,44.7248,variance
32,5,16,45,2,4355.945,random
33,5,16,49,8,17830.5681,random
34,5,16,58,10,22236.5418,random
35,6,45,35,10,43.1102,uncertainty
36,6,45,62,10,8601.749600000001,uncertainty
37,9,62,35,2,5105.692,udd-1.4-0.2
38,9,62,45,10,16557.226,udd-1.4-0.2
39,9,62,86,2,2032.2843,udd-1.4-0.2
40,8,45,58,4,3055.025,udd-1.4-0.2
41,8,45,62,10,8247.7985,udd-1.4-0.2
42,9,62,35,10,77.2618,discrimination-1.12
43,9,62,45,10,728.9972,discrimination-1.12
44,9,62,86,10,81.26639999999999,discrimination-1.12
45,9,62,35,10,97.25970000000001,variance
46,9,62,45,10,708.2403,variance
47,9,62,86,10,79.72809999999998,variance
48,9,62,35,10,93.2603,uncertainty
49,9,62,45,10,17998.988999999998,uncertainty
50,9,62,86,10,2049.1154,uncertainty
51,5,16,45,10,27.1947,variance
52,5,16,49,10,10.8854,variance
53,5,16,58,10,56.8717,variance
54,6,45,35,10,11077.7347,udd-1.4-0.2
55,6,45,62,10,19619.0235,udd-1.4-0.2
56,5,16,45,10,441.0507,discrimination-1.12
57,5,16,49,10,518.3682,discrimination-1.12
58,5,16,58,10,536.4777000000001,discrimination-1.12
59,5,16,45,10,438.3743,uncertainty
60,5,16,49,10,287.16990000000004,uncertainty
61,5,16,58,10,577.746,uncertainty
62,5,16,45,10,8188.731099999999,udd-1.4-0.2
63,5,16,49,10,527.8472999999999,udd-1.4-0.2
64,5,16,58,10,532.5170999999999,udd-1.4-0.2
65,3,58,1,10,7388.4316,variance
66,3,58,16,10,355.66869999999994,variance
67,3,58,22,10,49.1365,variance
68,3,58,61,6,83.54019999999998,variance
69,3,58,62,10,495.57679999999993,variance
70,3,58,86,10,56.63409999999999,variance
71,3,58,1,10,2513.7904000000003,discrimination-1.12
72,3,58,16,10,355.66869999999994,discrimination-1.12
73,3,58,22,10,49.1365,discrimination-1.12
74,3,58,61,6,83.54019999999998,discrimination-1.12
75,3,58,62,10,347.4167,discrimination-1.12
76,3,58,86,10,56.63409999999999,discrimination-1.12
77,3,58,1,10,18800.1036,random
78,3,58,16,10,15216.141200000002,random
79,3,58,22,10,22828.8118,random
80,3,58,61,10,24552.357000000004,random
81,3,58,62,10,20452.1334,random
82,3,58,86,10,15024.165999999997,random
83,3,58,1,10,9852.9012,uncertainty
84,3,58,16,10,16664.3267,uncertainty
85,3,58,22,10,27017.589,uncertainty
86,3,58,61,10,28143.944000000003,uncertainty
87,3,58,62,10,48.9281,uncertainty
88,3,58,86,10,12540.3797,uncertainty
89,3,58,1,10,18716.841800000002,udd-1.4-0.2
90,3,58,16,10,25752.4856,udd-1.4-0.2
91,3,58,22,10,9995.7084,udd-1.4-0.2
92,3,58,61,3,8206.923999999999,udd-1.4-0.2
93,3,58,62,10,3417.2356999999997,udd-1.4-0.2
94,3,58,86,10,11818.8288,udd-1.4-0.2
