,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,43,0,10,0.0478,discrimination-1.12
1,2,43,2,10,0.049999999999999996,discrimination-1.12
2,2,43,18,10,0.0402,discrimination-1.12
3,2,43,33,10,0.0424,discrimination-1.12
4,2,43,35,10,0.049699999999999994,discrimination-1.12
5,2,43,36,10,0.0532,discrimination-1.12
6,2,43,0,10,2282.7248999999997,random
7,2,43,2,10,1829.7495000000001,random
8,2,43,18,10,3189.5092,random
9,2,43,33,10,864.3842,random
10,2,43,35,10,708.8783,random
11,2,43,36,10,1802.6227000000001,random
12,2,43,0,10,0.1726,variance
13,2,43,2,10,0.10530000000000002,variance
14,2,43,18,10,0.1618,variance
15,2,43,33,10,0.17389999999999997,variance
16,2,43,35,10,0.1459,variance
17,2,43,36,10,0.14839999999999998,variance
18,4,7,0,10,1208.1488,random
19,4,7,1,10,3030.0751,random
20,4,7,16,10,3557.3778,random
21,4,7,18,6,360.8784,random
22,4,7,22,10,613.4705999999999,random
23,4,7,33,10,1270.7032,random
24,4,7,37,10,1296.1221,random
25,4,7,43,10,2412.1474999999996,random
26,4,7,71,10,1857.8913,random
27,4,7,72,1,301.0023,random
28,4,7,95,10,2557.4961,random
29,4,7,0,10,0.4243,variance
30,4,7,1,10,0.7405999999999999,variance
31,4,7,16,6,0.5125,variance
32,4,7,18,10,0.6516,variance
33,4,7,22,10,0.9509999999999998,variance
34,4,7,33,10,0.8357999999999998,variance
35,4,7,37,10,1.1299,variance
36,4,7,43,10,1.3155000000000001,variance
37,4,7,71,10,0.7615,variance
38,4,7,72,7,0.5497,variance
39,4,7,95,5,0.6944,variance
40,4,7,0,10,0.15189999999999998,discrimination-1.12
41,4,7,1,10,0.176,discrimination-1.12
42,4,7,16,7,0.05480000000000001,discrimination-1.12
43,4,7,18,10,0.12890000000000001,discrimination-1.12
44,4,7,22,10,0.1061,discrimination-1.12
45,4,7,33,10,0.1057,discrimination-1.12
46,4,7,37,10,0.10569999999999999,discrimination-1.12
47,4,7,43,10,0.1103,discrimination-1.12
48,4,7,71,10,0.10699999999999998,discrimination-1.12
49,4,7,72,10,0.1064,discrimination-1.12
50,4,7,95,10,0.1058,discrimination-1.12
51,2,43,0,10,0.0329,uncertainty
52,2,43,2,10,600.8176,uncertainty
53,2,43,18,10,0.0314,uncertainty
54,2,43,33,10,0.029599999999999994,uncertainty
55,2,43,35,10,0.03259999999999999,uncertainty
56,2,43,36,10,0.033499999999999995,uncertainty
57,7,0,1,10,0.21419999999999997,variance
58,7,0,2,10,0.21960000000000002,variance
59,7,0,7,10,0.1523,variance
60,7,0,17,10,0.15330000000000002,variance
61,7,0,21,10,0.3528,variance
