,seed,incumbent,challenger,selected_instances,additional_time,selection
0,9,98,17,10,1238.0632,random
1,9,98,17,10,81.2965,discrimination-1.12
2,9,98,17,10,30.3818,variance
3,7,80,20,10,55.258,discrimination-1.12
4,7,80,20,10,1325.2749,random
5,7,80,20,10,860.6757000000001,variance
6,9,98,17,10,73.1788,uncertainty
7,9,98,17,10,303.7821,udd-1.4-0.2
8,0,98,17,10,764.413,random
9,0,98,17,10,29.2832,variance
10,0,98,17,10,111.73420000000002,uncertainty
11,0,98,17,10,29.2832,discrimination-1.12
12,7,80,20,10,39.0772,uncertainty
13,7,80,20,10,89.68970000000002,udd-1.4-0.2
14,0,98,17,10,376.8769000000001,udd-1.4-0.2
