,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.3777573488000993,81678.096,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,0,57,4
1,False,False,0.1225361432304749,157400.637,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,1,57,4
2,False,False,0.0419564048856722,132827.08599999998,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,3,57,4
3,False,False,0.0756464018419496,140949.784,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,4,57,4
4,False,False,0.238095991427791,189001.46,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,5,57,4
5,False,False,0.0943117601797734,117748.2,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,6,57,4
6,False,False,0.1816021309433429,156903.28,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,8,57,4
7,False,False,0.2066495958406304,100045.93,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,9,57,4
8,False,False,0.0325444773361334,139383.741,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,10,57,4
9,False,False,0.1242916674741584,156606.35499999998,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,12,57,4
10,False,False,0.0812369695298486,146937.9541,1569.5261,35,1.12-discrimination-based + Wilcoxon 10100%,13,57,4
11,False,False,0.2004736064596169,100666.27899999998,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,14,57,4
12,False,False,0.076623810625845,56523.109,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,15,57,4
13,False,False,0.0854339895672498,142169.224,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,18,57,4
14,False,False,0.0850432214224172,143268.538,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,23,57,4
15,False,False,0.1336317003760176,139628.022,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,24,57,4
16,False,False,0.1656144033202702,172583.54,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,25,57,4
17,False,False,0.1173166677281272,163139.99,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,27,57,4
18,False,False,0.2462494053124437,182743.02,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,28,57,4
19,False,False,0.0760859081478616,146935.632,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,29,57,4
20,False,False,0.19529167490446,171870.46,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,30,57,4
21,False,False,0.2108308272376409,182471.75,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,31,57,4
22,False,False,0.1647785116545198,157248.477,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,32,57,4
23,False,False,0.2380954346167944,189001.44,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,33,57,4
24,False,False,0.161921920384377,157811.74,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,35,57,4
25,False,False,0.0499009640348157,136236.366,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,37,57,4
26,False,False,0.2035186447030667,136945.3641,1569.5261,35,1.12-discrimination-based + Wilcoxon 10100%,38,57,4
27,False,False,0.2380950919640022,189001.67,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,39,57,4
28,False,False,0.0988981436420338,153036.917,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,40,57,4
29,False,False,0.1136255176559942,162460.69,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,41,57,4
30,False,False,0.1477401121122117,148009.6034,1569.5261,35,1.12-discrimination-based + Wilcoxon 10100%,42,57,4
31,False,False,0.2017539711391826,180397.039,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,43,57,4
32,False,False,0.2359155174330391,188462.55,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,44,57,4
33,False,False,0.0360936603746246,135169.0643,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,46,57,4
34,False,False,0.2853068893681938,78209.552,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,48,57,4
35,False,False,0.0218449981153886,90703.052,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,50,57,4
36,False,False,0.1803977456505649,144303.627,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,51,57,4
37,False,False,0.2421656295964003,185824.76,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,54,57,4
38,False,False,0.2014183353243786,180321.533,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,55,57,4
39,False,False,0.192071584404129,178235.1471,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,56,57,4
40,False,False,0.1969042138160999,171135.84999999998,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,59,57,4
41,False,False,0.2233750663466029,119911.942,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,60,57,4
42,False,False,0.2023576701717815,180533.31,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,61,57,4
43,False,False,0.1587043620888239,171166.00100000002,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,62,57,4
44,False,False,0.1750507920756314,122615.1407,1569.5261,35,1.12-discrimination-based + Wilcoxon 10100%,63,57,4
45,False,False,0.1302455386661636,165565.00300000003,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,65,57,4
46,False,False,0.2053427013818644,181211.7,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,68,57,4
47,False,False,0.1149931621426478,148439.77399999998,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,70,57,4
48,False,False,0.1445615847624918,168336.29100000003,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,71,57,4
49,False,False,0.0471586199065865,74173.269,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,72,57,4
50,False,False,0.2380956109817413,189001.72000000003,1569.5261,34,1.12-discrimination-based + Wilcoxon 10100%,73,57,4
