,seed,incumbent,challenger,selected_instances,additional_time,selection
0,7,43,18,10,0.1927,variance
1,7,43,33,10,0.2363,variance
2,7,43,18,10,649.2361999999998,random
3,7,43,33,10,1823.7784000000001,random
4,7,43,18,10,0.0645,discrimination-1.12
5,7,43,33,10,0.0639,discrimination-1.12
6,6,18,7,2,942.4544999999999,random
7,6,18,17,10,2604.6964999999996,random
8,6,18,33,10,1440.7723,random
9,6,18,35,10,307.51380000000006,random
10,6,18,43,10,1233.6065999999998,random
11,6,18,49,10,3602.2302,random
12,6,18,7,10,0.16160000000000002,discrimination-1.12
13,6,18,17,10,0.29900000000000004,discrimination-1.12
14,6,18,33,10,0.1693,discrimination-1.12
15,6,18,35,10,0.1699,discrimination-1.12
16,6,18,43,10,0.19879999999999998,discrimination-1.12
17,6,18,49,10,0.19149999999999998,discrimination-1.12
18,6,18,7,10,0.3408,variance
19,6,18,17,10,0.3756999999999999,variance
20,6,18,33,10,5.786700000000001,variance
21,6,18,35,10,0.6896,variance
22,6,18,43,10,0.352,variance
23,6,18,49,10,0.3598,variance
24,8,18,2,10,1914.3331,random
25,8,18,7,10,2424.5708,random
26,8,18,17,10,1207.8869,random
27,8,18,21,2,2.4335,random
28,8,18,33,10,1806.4808,random
29,8,18,35,10,1861.0369,random
30,8,18,47,10,2026.5253,random
31,8,18,2,10,0.051000000000000004,discrimination-1.12
32,8,18,7,10,0.1124,discrimination-1.12
33,8,18,17,10,0.0932,discrimination-1.12
34,8,18,21,2,0.0096,discrimination-1.12
35,8,18,33,10,0.09829999999999998,discrimination-1.12
36,8,18,35,10,0.0757,discrimination-1.12
37,8,18,47,10,0.0754,discrimination-1.12
38,8,18,2,10,1.0435,variance
39,8,18,7,10,0.8682,variance
40,8,18,17,10,0.40240000000000004,variance
41,8,18,21,3,0.08120000000000001,variance
42,8,18,33,10,0.36190000000000005,variance
43,8,18,35,10,0.38320000000000004,variance
44,8,18,47,10,0.37660000000000005,variance
45,7,43,18,10,0.030399999999999996,uncertainty
46,7,43,33,10,0.029599999999999994,uncertainty
47,3,77,0,10,2494.9610000000002,random
48,3,77,17,10,1731.208,random
49,3,77,21,10,1203.0237000000002,random
50,3,77,22,10,620.0699999999999,random
51,3,77,34,10,2184.0881,random
52,3,77,35,10,2660.2513,random
53,3,77,58,10,1345.2131000000002,random
54,3,77,95,10,4001.4914,random
55,3,77,0,10,0.0641,discrimination-1.12
56,3,77,17,10,0.0788,discrimination-1.12
57,3,77,21,10,0.065,discrimination-1.12
58,3,77,22,10,0.060899999999999996,discrimination-1.12
59,3,77,34,10,0.0776,discrimination-1.12
60,3,77,35,10,0.06290000000000001,discrimination-1.12
61,3,77,58,10,0.0548,discrimination-1.12
62,3,77,95,10,0.0634,discrimination-1.12
63,3,77,0,10,0.14780000000000001,variance
64,3,77,17,10,0.1306,variance
65,3,77,21,10,0.1303,variance
66,3,77,22,10,0.1449,variance
67,3,77,34,10,0.1504,variance
68,3,77,35,10,0.0645,variance
69,3,77,58,10,0.10460000000000001,variance
70,3,77,95,10,0.0811,variance
71,9,77,2,10,1392.3071,random
72,9,77,7,10,1984.4891,random
73,9,77,17,10,2061.7916000000005,random
74,9,77,34,10,1254.6833,random
75,9,77,35,10,1325.9079000000002,random
76,9,77,36,10,1817.5289999999995,random
77,9,77,43,10,791.1949,random
78,9,77,47,10,64.54520000000001,random
79,9,77,49,10,1519.0495,random
80,9,77,2,10,0.1619,discrimination-1.12
81,9,77,7,10,0.1632,discrimination-1.12
82,9,77,17,10,0.1583,discrimination-1.12
83,9,77,34,10,0.1433,discrimination-1.12
84,9,77,35,10,0.142,discrimination-1.12
85,9,77,36,10,0.16499999999999998,discrimination-1.12
86,9,77,43,10,0.1694,discrimination-1.12
87,9,77,47,10,0.14709999999999998,discrimination-1.12
88,9,77,49,10,0.164,discrimination-1.12
89,9,77,2,10,1.1282,variance
90,9,77,7,10,1.0589,variance
91,9,77,17,10,0.9884999999999999,variance
92,9,77,34,10,1.0468,variance
93,9,77,35,10,1.0635999999999999,variance
94,9,77,36,10,0.9856,variance
95,9,77,43,10,1.0498999999999998,variance
96,9,77,47,10,1.131,variance
97,9,77,49,10,1.1037,variance
98,3,77,0,10,0.030400000000000003,uncertainty
99,3,77,17,10,0.030199999999999998,uncertainty
100,3,77,21,10,0.0311,uncertainty
101,3,77,22,10,0.0301,uncertainty
102,3,77,34,10,0.030199999999999998,uncertainty
103,3,77,35,10,0.029899999999999996,uncertainty
104,3,77,58,10,0.10240000000000002,uncertainty
105,3,77,95,10,0.030399999999999996,uncertainty
106,7,43,18,10,3000.7943999999998,udd-1.4-0.2
107,7,43,33,10,4201.384,udd-1.4-0.2
108,6,18,7,10,0.030899999999999997,uncertainty
109,6,18,17,10,0.0308,uncertainty
110,6,18,33,10,0.0306,uncertainty
111,6,18,35,10,0.030699999999999998,uncertainty
112,6,18,43,10,0.030400000000000003,uncertainty
113,6,18,49,10,0.030700000000000005,uncertainty
114,2,0,1,10,3011.6691,random
115,2,0,7,10,1288.0522,random
116,2,0,17,10,608.6437999999999,random
117,2,0,21,10,1898.2567999999999,random
118,2,0,34,10,1804.5976999999998,random
119,2,0,35,10,21.8783,random
120,2,0,36,10,183.5935,random
121,2,0,47,10,1850.6870999999996,random
122,2,0,49,10,2405.8085,random
123,2,0,58,10,697.8079,random
124,2,0,71,10,745.2689,random
125,2,0,77,10,1824.3319000000001,random
