,seed,incumbent,challenger,selected_instances,additional_time,selection
0,8,45,62,10,19.9603,variance
1,8,45,62,10,17970.9696,random
2,8,45,62,10,52.98580000000001,discrimination-1.12
3,1,35,26,10,11951.1133,random
4,1,35,26,10,426.6984,discrimination-1.12
5,1,35,26,10,294.1014,variance
6,8,45,62,10,455.2851,uncertainty
7,1,35,26,10,468.88789999999995,uncertainty
8,8,45,62,10,9872.8903,udd-1.4-0.2
9,1,35,26,10,329.1077,udd-1.4-0.2
10,3,62,16,10,608.3783999999998,variance
11,3,62,45,10,680.3749999999998,variance
12,3,62,16,10,17683.273400000002,random
13,3,62,45,10,22571.5371,random
14,3,62,16,10,531.0418999999999,discrimination-1.12
15,3,62,45,10,655.1782,discrimination-1.12
16,7,58,1,10,42.793499999999995,variance
17,7,58,16,10,309.33680000000004,variance
18,3,62,16,10,19.6461,uncertainty
19,3,62,45,10,247.43799999999996,uncertainty
20,3,62,16,10,31957.0451,udd-1.4-0.2
21,3,62,45,10,15013.136699999997,udd-1.4-0.2
22,7,58,1,10,22601.3898,random
23,7,58,16,10,21560.479000000003,random
24,6,45,35,10,447.1451,discrimination-1.12
25,6,45,62,10,432.4372,discrimination-1.12
26,7,58,1,10,39.8479,discrimination-1.12
27,7,58,16,10,96.7447,discrimination-1.12
28,6,45,35,10,15533.1614,random
29,6,45,62,10,20536.4343,random
30,6,45,35,10,28.5644,variance
31,6,45,62,10,439.5850999999999,variance
32,7,58,1,10,19714.8664,uncertainty
33,7,58,16,10,13573.0534,uncertainty
34,6,45,35,10,189.31910000000002,uncertainty
35,6,45,62,10,443.4138,uncertainty
36,6,45,35,10,9856.5846,udd-1.4-0.2
37,6,45,62,10,17019.6407,udd-1.4-0.2
38,7,58,1,10,10468.1375,udd-1.4-0.2
39,7,58,16,10,112.7136,udd-1.4-0.2
40,4,22,1,10,12.906600000000001,discrimination-1.12
41,4,22,16,10,527.0305,discrimination-1.12
42,4,22,58,10,18.1917,discrimination-1.12
43,4,22,62,1,0.8014,discrimination-1.12
44,4,22,86,10,51.6725,discrimination-1.12
45,4,22,1,10,24404.750999999997,random
46,4,22,16,10,16740.282600000002,random
47,4,22,58,10,20936.189099999996,random
48,4,22,62,1,2955.66,random
49,4,22,86,10,22770.5543,random
50,4,22,1,10,12.906600000000001,variance
51,4,22,16,10,527.0305,variance
52,4,22,58,10,18.1917,variance
53,4,22,62,2,1.1126,variance
54,4,22,86,10,51.6725,variance
55,4,22,1,10,1655.8921000000003,udd-1.4-0.2
56,4,22,16,10,3025.0472,udd-1.4-0.2
57,4,22,58,10,32.247899999999994,udd-1.4-0.2
58,4,22,62,1,2562.3199999999997,udd-1.4-0.2
59,4,22,86,10,9463.6413,udd-1.4-0.2
60,4,22,1,10,47.378099999999996,uncertainty
61,4,22,16,10,553.2253,uncertainty
62,4,22,58,10,44.1483,uncertainty
63,4,22,62,2,1.0165000000000002,uncertainty
64,4,22,86,10,1524.9907,uncertainty
