,seed,incumbent,challenger,selected_instances,additional_time,selection
0,5,45,62,10,641.7096,discrimination-1.12
1,5,45,62,10,22348.099999999995,random
2,5,45,62,10,440.4796,variance
3,1,35,26,10,11951.1133,random
4,1,35,26,10,74.4164,variance
5,1,35,26,10,57.440099999999994,discrimination-1.12
6,1,35,26,10,129.4607,uncertainty
7,5,45,62,10,233.26239999999996,uncertainty
8,1,35,26,10,6021.6903999999995,udd-1.4-0.2
9,5,45,62,10,25253.102000000003,udd-1.4-0.2
10,3,62,16,10,30.0789,variance
11,3,62,45,10,45.792500000000004,variance
12,3,62,16,10,16.111800000000002,discrimination-1.12
13,3,62,45,10,441.1778,discrimination-1.12
14,3,62,16,10,17683.273400000002,random
15,3,62,45,10,22571.5371,random
16,3,62,16,10,957.9028000000001,uncertainty
17,3,62,45,10,662.2043,uncertainty
18,3,62,16,10,16792.7231,udd-1.4-0.2
19,3,62,45,10,9636.114599999999,udd-1.4-0.2
20,4,22,1,10,32.1012,variance
21,4,22,16,10,2010.3519999999999,variance
22,4,22,58,10,31.969,variance
23,4,22,62,1,0.7053,variance
24,4,22,86,10,26.7466,variance
25,4,22,1,10,26.4164,discrimination-1.12
26,4,22,16,10,2010.3519999999999,discrimination-1.12
27,4,22,58,10,31.969,discrimination-1.12
28,4,22,62,1,0.7053,discrimination-1.12
29,4,22,86,10,27.018,discrimination-1.12
30,4,22,1,10,24404.750999999997,random
31,4,22,16,10,16740.282600000002,random
32,4,22,58,10,20936.189099999996,random
33,4,22,62,1,2955.66,random
34,4,22,86,10,22770.5543,random
35,4,22,1,10,28.764199999999995,uncertainty
36,4,22,16,10,24.863,uncertainty
37,4,22,58,10,53.895799999999994,uncertainty
38,4,22,62,1,0.7053,uncertainty
39,4,22,86,10,50.206100000000006,uncertainty
40,4,22,1,10,23200.1812,udd-1.4-0.2
41,4,22,16,10,13772.487600000002,udd-1.4-0.2
42,4,22,58,10,15298.168900000002,udd-1.4-0.2
43,4,22,62,1,2667.95,udd-1.4-0.2
44,4,22,86,10,4540.5486999999985,udd-1.4-0.2
45,6,1,16,10,20986.5085,random
46,6,1,22,10,25226.3998,random
47,6,1,27,7,19583.234999999997,random
48,6,1,58,10,27355.295999999995,random
49,6,1,86,10,21191.686400000002,random
50,6,1,16,10,26.9158,discrimination-1.12
51,6,1,22,10,465.8678,discrimination-1.12
52,6,1,27,10,102.9369,discrimination-1.12
53,6,1,58,10,14.0011,discrimination-1.12
54,6,1,86,10,32.0955,discrimination-1.12
55,6,1,16,10,82.96420000000002,variance
