,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.0125550420259314,36593.5613,7261.9563,10,random + Wilcoxon 10100%,0,77,8
1,False,False,0.013755880957968,27796.0242,7261.9563,19,random + Wilcoxon 10100%,1,77,8
2,False,False,0.0155114100202709,96764.1883,7261.9563,11,random + Wilcoxon 10100%,2,77,8
3,False,False,0.0182438701827505,19721.9338,7261.9563,9,random + Wilcoxon 10100%,4,77,8
4,True,True,0.9999999999999998,4029.6989,7261.9563,999,random + Wilcoxon 10100%,6,77,8
5,False,False,0.020630100602027,52857.4737,7261.9563,22,random + Wilcoxon 10100%,8,77,8
6,False,False,0.0100687308930385,53896.782600000006,7261.9563,33,random + Wilcoxon 10100%,9,77,8
7,False,False,0.0141065893578412,40769.9895,7261.9563,13,random + Wilcoxon 10100%,10,77,8
8,False,False,0.0155119258191857,96739.2455,7261.9563,12,random + Wilcoxon 10100%,11,77,8
9,False,False,0.0155057404657231,96763.6472,7261.9563,23,random + Wilcoxon 10100%,12,77,8
10,False,False,0.0127607945082023,86139.29950000001,7261.9563,21,random + Wilcoxon 10100%,13,77,8
11,False,False,0.0159540566455533,94033.012,7261.9563,27,random + Wilcoxon 10100%,14,77,8
12,False,False,0.0167658386209231,89491.4972,7261.9563,9,random + Wilcoxon 10100%,15,77,8
13,False,False,0.01924503670153,28790.7479,7261.9563,18,random + Wilcoxon 10100%,17,77,8
14,False,False,0.0169008084885734,70425.5717,7261.9563,11,random + Wilcoxon 10100%,18,77,8
15,False,False,0.0149163071348899,95230.34,7261.9563,10,random + Wilcoxon 10100%,19,77,8
16,False,False,0.0154711294056227,96993.2421,7261.9563,22,random + Wilcoxon 10100%,20,77,8
17,False,False,0.0155529854623797,96453.5718,7261.9563,18,random + Wilcoxon 10100%,21,77,8
18,False,False,0.0431768519894298,11338.3463,7261.9563,18,random + Wilcoxon 10100%,22,77,8
19,False,False,0.0154315870104931,97214.499,7261.9563,14,random + Wilcoxon 10100%,24,77,8
20,True,False,0.0896959334855412,7191.699500000001,7261.9563,97,random + Wilcoxon 10100%,25,77,8
21,False,False,0.0147931367643302,95174.4733,7261.9563,12,random + Wilcoxon 10100%,26,77,8
22,True,True,0.9999999999999998,6979.7154,7261.9563,999,random + Wilcoxon 10100%,28,77,8
23,True,True,1.0000000000000002,4767.5805,7261.9563,999,random + Wilcoxon 10100%,29,77,8
24,False,False,0.0143684001902015,20175.0227,7261.9563,29,random + Wilcoxon 10100%,30,77,8
25,False,False,0.0167569034235953,13643.3501,7261.9563,11,random + Wilcoxon 10100%,31,77,8
26,False,False,0.0156420196550603,95915.2995,7261.9563,12,random + Wilcoxon 10100%,32,77,8
27,False,False,0.0154618945372795,97029.054,7261.9563,11,random + Wilcoxon 10100%,33,77,8
28,False,False,0.0165753084255298,90518.6173,7261.9563,15,random + Wilcoxon 10100%,34,77,8
29,True,True,1.0,6241.1569,7261.9563,999,random + Wilcoxon 10100%,36,77,8
30,False,False,0.0198530988805315,44607.9378,7261.9563,11,random + Wilcoxon 10100%,37,77,8
31,False,False,0.0137593696923223,25752.5532,7261.9563,15,random + Wilcoxon 10100%,40,77,8
32,False,False,0.0183598041528405,54927.7101,7261.9563,10,random + Wilcoxon 10100%,41,77,8
33,False,False,0.0179891790452979,23987.8095,7261.9563,11,random + Wilcoxon 10100%,42,77,8
34,False,False,0.0184535956664463,81308.3275,7261.9563,18,random + Wilcoxon 10100%,43,77,8
35,False,False,0.0226409258937736,38269.3404,7261.9563,18,random + Wilcoxon 10100%,44,77,8
36,False,False,0.0156045103206172,96158.929,7261.9563,26,random + Wilcoxon 10100%,45,77,8
37,False,False,0.00746239345241,36341.5306,7261.9563,35,random + Wilcoxon 10100%,48,77,8
38,False,False,0.0071753629991495,21876.0361,7261.9563,11,random + Wilcoxon 10100%,49,77,8
39,False,False,0.0137685590433367,11579.9409,7261.9563,10,random + Wilcoxon 10100%,50,77,8
40,False,False,0.0154604212169843,97039.012,7261.9563,11,random + Wilcoxon 10100%,53,77,8
41,False,False,0.0135619976131471,45678.3077,7261.9563,14,random + Wilcoxon 10100%,55,77,8
42,False,False,0.0154304103087522,97248.937,7261.9563,26,random + Wilcoxon 10100%,56,77,8
43,False,False,0.007344655988046,44879.6105,7261.9563,29,random + Wilcoxon 10100%,57,77,8
44,False,False,0.0416727658609557,8380.8884,7261.9563,41,random + Wilcoxon 10100%,58,77,8
45,False,False,0.0133542402866045,81958.8892,7261.9563,16,random + Wilcoxon 10100%,59,77,8
46,False,False,0.0160673748119926,93369.0175,7261.9563,11,random + Wilcoxon 10100%,62,77,8
47,False,False,0.0154342196154704,97228.369,7261.9563,26,random + Wilcoxon 10100%,63,77,8
48,False,False,0.0187833282227729,51693.613,7261.9563,14,random + Wilcoxon 10100%,64,77,8
49,False,False,0.0202912854692981,38340.4295,7261.9563,14,random + Wilcoxon 10100%,66,77,8
50,False,False,0.0154390348107507,97195.778,7261.9563,24,random + Wilcoxon 10100%,67,77,8
51,False,False,0.0162547800442103,92290.8828,7261.9563,14,random + Wilcoxon 10100%,68,77,8
52,False,False,0.016685683547703,62885.0054,7261.9563,14,random + Wilcoxon 10100%,74,77,8
53,False,False,0.0154512836551489,97098.664,7261.9563,9,random + Wilcoxon 10100%,75,77,8
54,False,False,0.0154317906544704,97227.278,7261.9563,17,random + Wilcoxon 10100%,76,77,8
55,False,False,0.0128293660820166,75154.6876,7261.9563,17,random + Wilcoxon 10100%,78,77,8
56,False,False,0.015032879058794,69192.0354,7261.9563,18,random + Wilcoxon 10100%,79,77,8
57,False,False,0.0160424082982473,77457.8216,7261.9563,14,random + Wilcoxon 10100%,80,77,8
58,False,False,0.0158605263277098,73536.42469999999,7261.9563,15,random + Wilcoxon 10100%,82,77,8
59,False,False,0.0155244235475666,78404.908,7261.9563,16,random + Wilcoxon 10100%,84,77,8
60,False,False,0.0109385816103498,35432.5555,7261.9563,6,random + Wilcoxon 10100%,85,77,8
61,False,False,0.0159027652555564,66782.39180000001,7261.9563,17,random + Wilcoxon 10100%,86,77,8
62,False,False,0.0255100781601046,47405.61719999999,7261.9563,7,random + Wilcoxon 10100%,88,77,8
63,False,False,0.0146094323503302,32484.8282,7261.9563,16,random + Wilcoxon 10100%,89,77,8
64,False,False,0.0155259233752126,96670.128,7261.9563,20,random + Wilcoxon 10100%,90,77,8
65,False,False,0.0154315599588713,97225.621,7261.9563,10,random + Wilcoxon 10100%,91,77,8
66,False,False,0.0197884359386517,75812.7628,7261.9563,18,random + Wilcoxon 10100%,92,77,8
67,False,False,0.0217468677678739,12962.561,7261.9563,11,random + Wilcoxon 10100%,93,77,8
68,False,False,0.0154454444216311,97126.438,7261.9563,11,random + Wilcoxon 10100%,94,77,8
69,False,False,0.0153680280293091,86712.947,7261.9563,18,random + Wilcoxon 10100%,97,77,8
70,False,False,0.0154327836860984,97226.724,7261.9563,14,random + Wilcoxon 10100%,98,77,8
71,False,False,0.0154336443655196,97263.353,7261.9563,10,random + Wilcoxon 10100%,99,77,8
72,False,False,0.0152878342409771,37802.0713,7304.1406,15,random + Wilcoxon 10100%,0,25,6
73,False,False,0.0143120667060937,30007.2735,7304.1406,11,random + Wilcoxon 10100%,1,25,6
74,False,False,0.0134614733047018,96503.8351,7304.1406,10,random + Wilcoxon 10100%,2,25,6
75,False,False,0.0155320519168472,96608.87099999998,7304.1406,9,random + Wilcoxon 10100%,3,25,6
76,False,False,0.0171267595127782,20012.6708,7304.1406,6,random + Wilcoxon 10100%,4,25,6
77,True,True,0.9999999999999992,4133.7815,7304.1406,999,random + Wilcoxon 10100%,6,25,6
78,False,False,0.0154806554099779,96921.93,7304.1406,10,random + Wilcoxon 10100%,7,25,6
79,False,False,0.017082602295498,53983.754,7304.1406,15,random + Wilcoxon 10100%,8,25,6
80,False,False,0.0240939809116783,42165.6348,7304.1406,13,random + Wilcoxon 10100%,10,25,6
81,False,False,0.0155649235796333,96395.1408,7304.1406,12,random + Wilcoxon 10100%,12,25,6
82,False,False,0.0150338663812198,85598.9449,7304.1406,15,random + Wilcoxon 10100%,13,25,6
83,False,False,0.0106856109114078,87896.6685,7304.1406,19,random + Wilcoxon 10100%,15,25,6
84,False,False,0.0178698641503225,63233.4074,7304.1406,16,random + Wilcoxon 10100%,16,25,6
85,False,False,0.0185727921611742,29391.014300000003,7304.1406,9,random + Wilcoxon 10100%,17,25,6
86,False,False,0.0167552017006291,69664.1927,7304.1406,13,random + Wilcoxon 10100%,18,25,6
87,False,False,0.0158192012951369,94837.8475,7304.1406,16,random + Wilcoxon 10100%,19,25,6
88,False,False,0.0155532424013535,96468.1808,7304.1406,18,random + Wilcoxon 10100%,20,25,6
89,False,False,0.0156186400421636,96053.1132,7304.1406,26,random + Wilcoxon 10100%,21,25,6
90,False,False,0.0094814324077586,11723.5556,7304.1406,22,random + Wilcoxon 10100%,22,25,6
91,False,False,0.0139366899959986,24677.717600000004,7304.1406,21,random + Wilcoxon 10100%,23,25,6
92,False,False,0.0154813484177733,96913.199,7304.1406,17,random + Wilcoxon 10100%,24,25,6
93,False,False,0.0142089394471969,95515.2216,7304.1406,18,random + Wilcoxon 10100%,26,25,6
94,False,False,0.0189975323578631,66550.0064,7304.1406,24,random + Wilcoxon 10100%,27,25,6
95,True,False,0.2939470971094377,7276.7366,7304.1406,304,random + Wilcoxon 10100%,28,25,6
96,True,True,0.9999999999999996,4905.173699999999,7304.1406,999,random + Wilcoxon 10100%,29,25,6
97,False,False,0.0318524463175017,14066.4141,7304.1406,10,random + Wilcoxon 10100%,31,25,6
98,False,False,0.0156838799314735,95664.1473,7304.1406,14,random + Wilcoxon 10100%,32,25,6
99,False,False,0.015196266590867,96408.614,7304.1406,14,random + Wilcoxon 10100%,33,25,6
100,False,False,0.0220422408980969,15146.695,7304.1406,25,random + Wilcoxon 10100%,35,25,6
101,True,True,1.0,6507.84,7304.1406,999,random + Wilcoxon 10100%,36,25,6
102,False,False,0.0120169070674228,46916.4983,7304.1406,22,random + Wilcoxon 10100%,37,25,6
103,False,False,0.0181491445612017,82657.3393,7304.1406,11,random + Wilcoxon 10100%,38,25,6
104,False,False,0.0161181756413518,55952.7964,7304.1406,8,random + Wilcoxon 10100%,41,25,6
105,False,False,0.0207261500273796,25591.4581,7304.1406,14,random + Wilcoxon 10100%,42,25,6
106,False,False,0.0183520050391969,40349.28600000001,7304.1406,13,random + Wilcoxon 10100%,44,25,6
107,False,False,0.0156016977352005,96170.239,7304.1406,19,random + Wilcoxon 10100%,45,25,6
108,False,False,0.0154792312178334,96943.768,7304.1406,16,random + Wilcoxon 10100%,47,25,6
109,False,False,0.016198018149965,36913.8122,7304.1406,21,random + Wilcoxon 10100%,48,25,6
110,False,False,0.0150245684085627,22356.1896,7304.1406,17,random + Wilcoxon 10100%,49,25,6
111,False,False,0.0134552189268037,11628.9598,7304.1406,14,random + Wilcoxon 10100%,50,25,6
112,False,False,0.0167733146384831,71355.6936,7304.1406,23,random + Wilcoxon 10100%,51,25,6
113,False,False,0.0153197190953652,96518.023,7304.1406,14,random + Wilcoxon 10100%,53,25,6
114,False,False,0.0173236942584004,47731.620500000005,7304.1406,7,random + Wilcoxon 10100%,55,25,6
