,seed,incumbent,challenger,selected_instances,additional_time,selection
0,4,29,77,1,56.70569999999999,random
1,4,29,77,10,102.95400000000001,discrimination-1.12
2,4,29,77,10,143.6968,variance
3,9,25,77,10,92.0106,discrimination-1.12
4,9,25,77,10,605.2081000000001,random
5,9,25,77,10,143.8716,variance
6,5,36,77,10,328.618,random
7,7,36,77,10,67.0367,discrimination-1.12
8,5,36,77,10,68.7197,discrimination-1.12
9,7,36,77,10,82.99780000000001,variance
10,5,36,77,10,89.504,variance
11,7,36,77,10,656.1481000000001,random
12,2,36,77,10,676.8451999999999,random
13,2,36,77,10,115.2656,variance
14,2,36,77,10,101.3149,discrimination-1.12
15,6,25,77,10,141.65439999999998,discrimination-1.12
16,6,25,77,10,119.7079,variance
17,6,25,77,10,487.23119999999994,random
18,4,29,77,10,169.3604,uncertainty
19,4,29,77,10,129.76880000000003,udd-1.4-0.2
20,9,25,77,10,212.8577,uncertainty
21,7,36,77,10,145.49360000000001,uncertainty
22,5,36,77,10,70.1536,uncertainty
23,5,36,77,10,528.9823,udd-1.4-0.2
24,2,36,77,10,126.75590000000001,uncertainty
25,2,36,77,10,440.5053,udd-1.4-0.2
26,9,25,77,10,265.3938,udd-1.4-0.2
27,7,36,77,10,149.115,udd-1.4-0.2
28,6,25,77,10,209.4198,uncertainty
29,6,25,77,10,239.9024,udd-1.4-0.2
