,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,6,87,10,4093.4431,random
1,2,6,87,10,183.91889999999998,variance
2,2,6,87,10,184.07569999999998,discrimination-1.12
3,6,87,6,10,193.37349999999998,discrimination-1.12
4,6,87,6,10,195.54070000000002,variance
5,6,87,6,10,4183.9363,random
6,4,50,87,10,527.8451,variance
7,4,50,87,10,563.141,discrimination-1.12
8,2,6,87,10,4973.292,uncertainty
9,2,6,87,10,281.7595,udd-1.4-0.2
10,4,50,87,10,4336.108,random
11,6,87,6,10,6001.236,uncertainty
12,4,50,87,10,5331.477000000001,uncertainty
13,6,87,6,10,2621.1666,udd-1.4-0.2
14,4,50,87,10,800.5691999999999,udd-1.4-0.2
15,8,87,6,10,169.19249999999997,discrimination-1.12
16,8,87,50,10,598.6874000000001,discrimination-1.12
17,8,87,88,10,174.19869999999997,discrimination-1.12
18,8,87,6,10,4246.4503,random
19,8,87,50,10,3478.388,random
20,8,87,88,10,3932.886200000001,random
21,8,87,6,10,161.0134,variance
22,8,87,50,10,567.7074,variance
23,8,87,88,10,174.2537,variance
24,8,87,6,10,6000.982,uncertainty
25,8,87,50,10,6001.595000000001,uncertainty
26,8,87,88,10,6001.514,uncertainty
27,8,87,6,10,333.5118,udd-1.4-0.2
28,8,87,50,10,572.6607,udd-1.4-0.2
29,8,87,88,10,3094.0150000000003,udd-1.4-0.2
