,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.0511951927619071,516444.5014,204505.2655,12,random + Wilcoxon 10100%,0,63,8
1,True,True,1.0,171261.70630000002,204505.2655,449,random + Wilcoxon 10100%,1,63,8
2,False,False,0.0506475375470378,500518.312,204505.2655,20,random + Wilcoxon 10100%,2,63,8
3,False,False,0.0335402252479922,609174.442,204505.2655,23,random + Wilcoxon 10100%,4,63,8
4,False,False,0.0414454540574389,603231.4175,204505.2655,21,random + Wilcoxon 10100%,5,63,8
5,True,True,0.9999999999999996,179833.59130000003,204505.2655,449,random + Wilcoxon 10100%,6,63,8
6,False,False,0.0627938083673971,289644.576,204505.2655,23,random + Wilcoxon 10100%,8,63,8
7,False,False,0.0422387715149151,586908.6412999999,204505.2655,14,random + Wilcoxon 10100%,10,63,8
8,False,False,0.0401826050600309,569052.2047,204505.2655,16,random + Wilcoxon 10100%,11,63,8
9,False,False,1.0000000000000002,210390.1903,204505.2655,449,random + Wilcoxon 10100%,12,63,8
10,False,False,0.0955568067430368,219193.7248,204505.2655,47,random + Wilcoxon 10100%,14,63,8
11,False,False,0.0373747094513455,575992.1699999999,204505.2655,20,random + Wilcoxon 10100%,15,63,8
12,True,True,1.0000000000000009,156248.8861,204505.2655,449,random + Wilcoxon 10100%,16,63,8
13,False,False,0.2556289220021076,246417.671,204505.2655,119,random + Wilcoxon 10100%,17,63,8
14,False,False,0.0386136837297141,418362.312,204505.2655,11,random + Wilcoxon 10100%,19,63,8
15,False,False,0.045402827843097,495664.7211,204505.2655,15,random + Wilcoxon 10100%,21,63,8
16,True,True,1.0,175409.0035,204505.2655,449,random + Wilcoxon 10100%,22,63,8
17,False,False,0.0372513204463115,543318.1900000001,204505.2655,25,random + Wilcoxon 10100%,23,63,8
18,False,False,0.0432584941210503,390607.9105,204505.2655,31,random + Wilcoxon 10100%,24,63,8
19,False,False,0.0416654043973434,573372.0900000001,204505.2655,20,random + Wilcoxon 10100%,25,63,8
20,True,True,0.9999999999999996,92540.3979,204505.2655,449,random + Wilcoxon 10100%,26,63,8
21,True,True,1.0000000000000002,184445.5535,204505.2655,449,random + Wilcoxon 10100%,27,63,8
22,False,False,0.0723763501327058,434844.199,204505.2655,30,random + Wilcoxon 10100%,28,63,8
23,False,False,0.0434451108260269,499381.5987,204505.2655,22,random + Wilcoxon 10100%,29,63,8
24,False,False,0.054694370764217,463770.963,204505.2655,30,random + Wilcoxon 10100%,30,63,8
25,False,False,0.0421238485660263,537333.1443,204505.2655,9,random + Wilcoxon 10100%,31,63,8
26,True,True,1.0,188456.4333,204505.2655,449,random + Wilcoxon 10100%,32,63,8
27,False,False,0.0656314793460832,245104.1613,204505.2655,16,random + Wilcoxon 10100%,33,63,8
28,False,False,0.0410066018080948,538704.9652,204505.2655,19,random + Wilcoxon 10100%,34,63,8
29,True,True,0.9999999999999996,103830.8905,204505.2655,449,random + Wilcoxon 10100%,35,63,8
30,False,False,0.0347728184194691,526720.3187,204505.2655,21,random + Wilcoxon 10100%,36,63,8
31,False,False,0.0524362396466716,545493.3228,204505.2655,37,random + Wilcoxon 10100%,37,63,8
32,False,False,0.0458009205428618,307261.5863,204505.2655,13,random + Wilcoxon 10100%,38,63,8
33,False,False,1.0,210422.794,204505.2655,449,random + Wilcoxon 10100%,39,63,8
34,False,False,0.113953485956746,303293.135,204505.2655,53,random + Wilcoxon 10100%,40,63,8
35,False,False,0.5599219099562274,229080.4709,204505.2655,227,random + Wilcoxon 10100%,41,63,8
36,False,False,0.4662641944237042,242326.6574,204505.2655,203,random + Wilcoxon 10100%,42,63,8
37,False,False,0.0444102917912546,439073.2894,204505.2655,11,random + Wilcoxon 10100%,43,63,8
38,True,True,1.0,121061.7661,204505.2655,449,random + Wilcoxon 10100%,45,63,8
39,False,False,0.0450793008485227,327081.1597,204505.2655,15,random + Wilcoxon 10100%,46,63,8
40,False,False,0.058163564823048,499753.0256,204505.2655,18,random + Wilcoxon 10100%,47,63,8
41,False,False,0.0318566224683148,532476.568,204505.2655,15,random + Wilcoxon 10100%,48,63,8
42,True,True,1.0,202797.0362,204505.2655,449,random + Wilcoxon 10100%,49,63,8
43,False,False,0.0346925243349088,392148.172,204505.2655,19,random + Wilcoxon 10100%,50,63,8
44,False,False,0.0340856706611254,365937.85770000005,204505.2655,9,random + Wilcoxon 10100%,51,63,8
45,False,False,0.3725652364882092,258456.1794,204505.2655,178,random + Wilcoxon 10100%,52,63,8
46,False,False,0.0338509090339133,527631.03,204505.2655,16,random + Wilcoxon 10100%,53,63,8
47,False,False,0.0407296000382027,613819.9240000001,204505.2655,15,random + Wilcoxon 10100%,54,63,8
48,False,False,0.0413314193072321,604895.2690000001,204505.2655,14,random + Wilcoxon 10100%,55,63,8
49,False,False,0.043362199592368,576570.6129999999,204505.2655,15,random + Wilcoxon 10100%,56,63,8
50,False,False,0.0428766939163767,393642.7569,204505.2655,12,random + Wilcoxon 10100%,57,63,8
51,True,True,1.0000000000000002,150783.8914,204505.2655,449,random + Wilcoxon 10100%,58,63,8
52,False,False,0.043677566873184,572411.693,204505.2655,20,random + Wilcoxon 10100%,59,63,8
53,False,False,0.0367032833526419,344552.39,204505.2655,17,random + Wilcoxon 10100%,60,63,8
54,True,True,0.9999999999999996,188718.4523,204505.2655,449,random + Wilcoxon 10100%,61,63,8
55,True,True,1.0,135564.2595,204505.2655,449,random + Wilcoxon 10100%,62,63,8
56,False,False,0.0520099238214757,315636.1093,204505.2655,21,random + Wilcoxon 10100%,64,63,8
57,False,False,0.0545932085784281,549817.9697,204505.2655,16,random + Wilcoxon 10100%,65,63,8
58,False,False,0.0379618044582692,551645.01,204505.2655,18,random + Wilcoxon 10100%,66,63,8
59,True,True,1.0000000000000002,187581.238,204505.2655,449,random + Wilcoxon 10100%,67,63,8
60,False,False,0.0410477386579079,609073.26,204505.2655,12,random + Wilcoxon 10100%,68,63,8
61,False,False,0.0753578184773737,427720.5823,204505.2655,49,random + Wilcoxon 10100%,69,63,8
62,False,False,0.0269918898712543,599389.375,204505.2655,11,random + Wilcoxon 10100%,70,63,8
63,False,False,0.1904468323918171,218820.2328,204505.2655,103,random + Wilcoxon 10100%,71,63,8
64,False,False,0.0510298268565242,587944.2268999999,204505.2655,21,random + Wilcoxon 10100%,72,63,8
65,False,False,0.5398518107058617,245138.3294,204505.2655,247,random + Wilcoxon 10100%,73,63,8
66,False,False,0.0376698330204135,645932.25,204505.2655,28,random + Wilcoxon 10100%,74,63,8
67,False,False,0.0406282889053088,582421.2793,204505.2655,15,random + Wilcoxon 10100%,75,63,8
68,False,False,0.0342200337443285,511724.51,204505.2655,14,random + Wilcoxon 10100%,76,63,8
69,False,False,0.04270930617136,585388.7511,204505.2655,11,random + Wilcoxon 10100%,77,63,8
70,False,False,0.0376805421320906,650343.3500000001,204505.2655,14,random + Wilcoxon 10100%,78,63,8
71,False,False,0.0433375618217719,347232.04000000004,204505.2655,9,random + Wilcoxon 10100%,79,63,8
72,False,False,0.0422589079944734,423770.7894,204505.2655,17,random + Wilcoxon 10100%,80,63,8
73,False,False,0.0711786287186682,352098.0012,204505.2655,26,random + Wilcoxon 10100%,81,63,8
74,False,False,0.0450887908543459,528681.0656999999,204505.2655,19,random + Wilcoxon 10100%,82,63,8
75,False,False,0.2319958868694541,296424.9217,204505.2655,100,random + Wilcoxon 10100%,83,63,8
76,True,True,0.9999999999999996,187848.902,204505.2655,449,random + Wilcoxon 10100%,84,63,8
77,False,False,0.0385364624003666,621695.3635,204505.2655,21,random + Wilcoxon 10100%,85,63,8
78,True,True,1.0,181288.3562,204505.2655,449,random + Wilcoxon 10100%,86,63,8
79,False,False,0.0439055229838313,407964.62,204505.2655,30,random + Wilcoxon 10100%,87,63,8
80,False,False,0.0492861947868353,453735.0793,204505.2655,28,random + Wilcoxon 10100%,88,63,8
81,False,False,0.0350945441572715,441353.503,204505.2655,12,random + Wilcoxon 10100%,90,63,8
82,False,False,0.0341991703305825,585527.9822999999,204505.2655,28,random + Wilcoxon 10100%,91,63,8
83,False,False,0.0384314053546509,557054.05,204505.2655,8,random + Wilcoxon 10100%,92,63,8
84,False,False,0.0371800069510238,457918.15,204505.2655,21,random + Wilcoxon 10100%,93,63,8
85,False,False,0.0409693027395896,610232.9312,204505.2655,11,random + Wilcoxon 10100%,95,63,8
86,False,False,0.0404527150421366,618032.2056,204505.2655,16,random + Wilcoxon 10100%,96,63,8
87,False,False,0.0211572822339802,331412.415,204505.2655,16,random + Wilcoxon 10100%,97,63,8
88,False,False,0.3031572410674334,224271.1009,204505.2655,134,random + Wilcoxon 10100%,98,63,8
89,False,False,0.0436422883308866,560402.9013,204505.2655,24,random + Wilcoxon 10100%,99,63,8
90,False,False,0.0440514057829555,536348.8311000001,200513.328,11,random + Wilcoxon 10100%,0,84,9
91,True,True,1.0000000000000009,176843.52240000002,200513.328,449,random + Wilcoxon 10100%,1,84,9
92,False,False,0.0439946487176557,530319.1679,200513.328,28,random + Wilcoxon 10100%,2,84,9
93,False,False,0.0315701836992427,645929.881,200513.328,14,random + Wilcoxon 10100%,4,84,9
94,False,False,0.0385856025922528,643268.1190000001,200513.328,21,random + Wilcoxon 10100%,5,84,9
95,False,False,1.0000000000000002,211623.07660000003,200513.328,449,random + Wilcoxon 10100%,6,84,9
96,False,False,0.0409041765057719,521598.3262,200513.328,9,random + Wilcoxon 10100%,7,84,9
97,False,False,0.0876531046839264,311136.954,200513.328,20,random + Wilcoxon 10100%,8,84,9
98,False,False,0.0616906354517882,264465.7472,200513.328,27,random + Wilcoxon 10100%,9,84,9
99,False,False,0.0384767080561467,625478.4054,200513.328,12,random + Wilcoxon 10100%,10,84,9
100,False,False,0.0401745813924798,610649.7977,200513.328,8,random + Wilcoxon 10100%,11,84,9
101,False,False,0.0985541091530395,229156.3507,200513.328,43,random + Wilcoxon 10100%,12,84,9
102,False,False,0.0297019617417011,296444.022,200513.328,21,random + Wilcoxon 10100%,13,84,9
103,False,False,0.1663072491178246,253206.7052,200513.328,77,random + Wilcoxon 10100%,14,84,9
104,False,False,0.0327831979246531,597128.14,200513.328,6,random + Wilcoxon 10100%,15,84,9
105,True,True,1.0000000000000002,169578.7886,200513.328,449,random + Wilcoxon 10100%,16,84,9
106,False,False,0.0786589740831036,297339.2378,200513.328,33,random + Wilcoxon 10100%,17,84,9
107,False,False,0.4274665963321621,239968.3259,200513.328,184,random + Wilcoxon 10100%,18,84,9
108,False,False,0.0371325657862793,427877.785,200513.328,26,random + Wilcoxon 10100%,19,84,9
109,False,False,0.0386027251485143,522883.0328,200513.328,16,random + Wilcoxon 10100%,20,84,9
110,False,False,0.0394218963976403,523824.1152,200513.328,17,random + Wilcoxon 10100%,21,84,9
111,True,True,1.0,182586.4948,200513.328,449,random + Wilcoxon 10100%,22,84,9
112,False,False,0.0360414474331069,563858.32,200513.328,10,random + Wilcoxon 10100%,23,84,9
113,False,False,0.0439696161195815,441154.4087,200513.328,14,random + Wilcoxon 10100%,24,84,9
114,False,False,0.0378425344368538,589661.88,200513.328,14,random + Wilcoxon 10100%,25,84,9
115,True,True,0.9999999999999996,92913.9059,200513.328,449,random + Wilcoxon 10100%,26,84,9
116,True,False,0.0469633233926618,196878.9543,200513.328,17,random + Wilcoxon 10100%,27,84,9
117,False,False,0.0360759153970484,448161.102,200513.328,12,random + Wilcoxon 10100%,28,84,9
118,False,False,0.0380357609758188,494667.374,200513.328,14,random + Wilcoxon 10100%,30,84,9
119,False,False,1.0,209420.7892,200513.328,449,random + Wilcoxon 10100%,32,84,9
120,False,False,0.0423489118971125,591264.1005,200513.328,21,random + Wilcoxon 10100%,34,84,9
121,True,True,1.0000000000000002,116689.8427,200513.328,449,random + Wilcoxon 10100%,35,84,9
122,False,False,0.0399348695304786,566987.2837,200513.328,10,random + Wilcoxon 10100%,36,84,9
123,False,False,0.049339504261721,583479.3363,200513.328,12,random + Wilcoxon 10100%,37,84,9
124,False,False,0.0542147015447589,328570.4706,200513.328,23,random + Wilcoxon 10100%,38,84,9
125,False,False,0.7811838253012243,213469.521,200513.328,345,random + Wilcoxon 10100%,39,84,9
126,False,False,0.063707023232129,318044.9968,200513.328,31,random + Wilcoxon 10100%,40,84,9
127,False,False,0.0639342234549596,253200.529,200513.328,26,random + Wilcoxon 10100%,41,84,9
128,False,False,0.0380865124762543,264598.3931,200513.328,29,random + Wilcoxon 10100%,42,84,9
129,False,False,0.0433029895679239,492513.4526,200513.328,22,random + Wilcoxon 10100%,43,84,9
130,False,False,0.032211432714408,646630.567,200513.328,10,random + Wilcoxon 10100%,44,84,9
131,True,True,1.0,127065.1888,200513.328,449,random + Wilcoxon 10100%,45,84,9
132,False,False,0.0720748861147091,361665.2527,200513.328,41,random + Wilcoxon 10100%,46,84,9
133,False,False,0.0404057508921477,549390.1118000001,200513.328,14,random + Wilcoxon 10100%,47,84,9
134,False,False,0.0383599190534489,590449.369,200513.328,21,random + Wilcoxon 10100%,48,84,9
135,False,False,0.0380263718790367,398448.741,200513.328,22,random + Wilcoxon 10100%,50,84,9
136,False,False,0.0424104943539679,401839.3598,200513.328,35,random + Wilcoxon 10100%,51,84,9
137,False,False,0.1229883982068222,292622.7134,200513.328,65,random + Wilcoxon 10100%,52,84,9
138,False,False,0.0362847664792896,560644.92,200513.328,10,random + Wilcoxon 10100%,53,84,9
139,False,False,0.0385022736861445,649328.406,200513.328,12,random + Wilcoxon 10100%,54,84,9
140,False,False,0.0393272794663966,635715.217,200513.328,9,random + Wilcoxon 10100%,55,84,9
141,False,False,0.0392275008762013,616462.162,200513.328,16,random + Wilcoxon 10100%,56,84,9
142,False,False,0.0306247166894014,438704.4666,200513.328,14,random + Wilcoxon 10100%,57,84,9
143,True,True,1.0,174844.6253,200513.328,449,random + Wilcoxon 10100%,58,84,9
144,False,False,0.0388614371715159,599322.148,200513.328,16,random + Wilcoxon 10100%,59,84,9
145,False,False,0.0302215684432536,366955.144,200513.328,22,random + Wilcoxon 10100%,60,84,9
146,True,True,1.0,193656.9374,200513.328,449,random + Wilcoxon 10100%,61,84,9
147,True,True,1.0000000000000009,142900.4544,200513.328,449,random + Wilcoxon 10100%,62,84,9
148,False,False,0.9999999999999992,210420.5974,200513.328,449,random + Wilcoxon 10100%,63,84,9
149,False,False,0.0490004382743351,329099.5809,200513.328,20,random + Wilcoxon 10100%,64,84,9
150,False,False,0.042095168453266,593913.0526999999,200513.328,14,random + Wilcoxon 10100%,65,84,9
151,False,False,0.03160475544185,590011.21,200513.328,16,random + Wilcoxon 10100%,66,84,9
152,False,False,0.1265828475683149,200698.89,200513.328,65,random + Wilcoxon 10100%,67,84,9
153,False,False,0.0326407871738778,652566.3699999999,200513.328,28,random + Wilcoxon 10100%,68,84,9
154,False,False,0.0397956528009508,483441.4979,200513.328,15,random + Wilcoxon 10100%,69,84,9
155,False,False,0.0412911138263182,637371.4720000001,200513.328,21,random + Wilcoxon 10100%,70,84,9
156,False,False,0.0351612273518658,243206.2429,200513.328,12,random + Wilcoxon 10100%,71,84,9
157,False,False,0.0382206058312659,654124.477,200513.328,13,random + Wilcoxon 10100%,72,84,9
158,False,False,0.0347363031055589,677317.04,200513.328,15,random + Wilcoxon 10100%,74,84,9
159,False,False,0.0396971859672155,629804.3398,200513.328,20,random + Wilcoxon 10100%,75,84,9
160,False,False,0.0290984742498637,543674.21,200513.328,21,random + Wilcoxon 10100%,76,84,9
161,False,False,0.0398581022600944,627240.3497,200513.328,12,random + Wilcoxon 10100%,77,84,9
162,False,False,0.0312570029592473,362480.69,200513.328,16,random + Wilcoxon 10100%,79,84,9
163,False,False,0.0407231568932457,475990.3573,200513.328,25,random + Wilcoxon 10100%,80,84,9
164,False,False,0.0720263180749664,372542.0196,200513.328,27,random + Wilcoxon 10100%,81,84,9
165,False,False,0.050637001226324,568221.5199,200513.328,37,random + Wilcoxon 10100%,82,84,9
166,False,False,0.0454105219788371,334139.0792,200513.328,16,random + Wilcoxon 10100%,83,84,9
167,False,False,0.0375087664340575,666530.8507000001,200513.328,12,random + Wilcoxon 10100%,85,84,9
168,True,False,0.9206610542495424,198944.8946,200513.328,398,random + Wilcoxon 10100%,86,84,9
