,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,43,33,10,3001.4836999999998,random
1,2,43,33,10,0.1764,variance
2,2,43,33,10,0.0654,discrimination-1.12
3,4,33,18,10,0.1018,discrimination-1.12
4,4,33,43,10,0.1074,discrimination-1.12
5,4,33,18,10,2372.152,random
6,4,33,43,10,1206.2169999999999,random
7,4,33,18,10,0.8526999999999999,variance
8,4,33,43,10,0.8309000000000001,variance
9,2,43,33,10,0.029299999999999996,uncertainty
10,4,33,18,10,0.0321,uncertainty
11,4,33,43,10,0.0311,uncertainty
12,8,33,1,4,0.10829999999999998,variance
13,8,33,2,10,0.3198,variance
14,8,33,17,10,0.35969999999999996,variance
15,8,33,43,10,0.3768,variance
16,8,33,1,8,0.1328,discrimination-1.12
17,8,33,2,10,0.1672,discrimination-1.12
18,8,33,17,10,0.24229999999999996,discrimination-1.12
19,8,33,43,10,0.2395,discrimination-1.12
20,8,33,1,10,1300.5042999999998,random
21,8,33,2,10,3002.2898999999998,random
22,8,33,17,10,1898.7789000000002,random
23,8,33,43,10,1759.5321,random
24,3,43,7,10,1118.4012,random
25,3,43,18,10,1259.2967999999998,random
26,3,43,35,10,1843.7765000000002,random
27,3,43,47,10,35.6829,random
28,3,43,7,10,0.0838,discrimination-1.12
29,3,43,18,10,0.0917,discrimination-1.12
30,3,43,35,10,0.0844,discrimination-1.12
31,3,43,47,10,0.11030000000000001,discrimination-1.12
32,3,43,7,10,0.19830000000000003,variance
33,3,43,18,10,0.20329999999999998,variance
34,3,43,35,10,0.22449999999999998,variance
35,3,43,47,10,0.18110000000000004,variance
36,7,33,2,10,1342.841,random
37,7,33,17,10,2710.9921000000004,random
38,7,33,18,10,1306.9493999999997,random
39,7,33,47,10,1869.2232999999997,random
40,7,33,77,10,610.4502,random
41,7,33,2,10,0.049600000000000005,discrimination-1.12
42,7,33,17,10,0.048299999999999996,discrimination-1.12
43,7,33,18,10,0.048600000000000004,discrimination-1.12
44,7,33,47,10,0.048799999999999996,discrimination-1.12
45,7,33,77,10,0.0468,discrimination-1.12
46,7,33,2,10,0.4688,variance
47,7,33,17,10,0.4779,variance
48,7,33,18,10,1.5469,variance
49,7,33,47,10,0.421,variance
50,7,33,77,10,1.0778,variance
51,2,43,33,10,1215.0995,udd-1.4-0.2
52,3,43,7,10,0.03,uncertainty
53,3,43,18,10,0.030599999999999995,uncertainty
54,3,43,35,10,0.029699999999999997,uncertainty
55,3,43,47,10,0.0325,uncertainty
56,8,33,1,6,0.0183,uncertainty
57,8,33,2,10,0.0313,uncertainty
58,8,33,17,10,0.0346,uncertainty
59,8,33,43,10,0.029699999999999997,uncertainty
60,4,33,18,10,3023.1917000000003,udd-1.4-0.2
61,4,33,43,10,2422.6440000000002,udd-1.4-0.2
62,6,34,0,10,1084.8087999999998,random
63,6,34,2,10,309.4773,random
64,6,34,36,10,812.6047000000001,random
65,6,34,77,10,2486.9196999999995,random
66,6,34,86,6,609.6859,random
67,6,34,95,10,3012.1623999999993,random
68,9,16,22,10,1.2308000000000001,variance
69,9,16,58,10,1.1348999999999998,variance
70,9,16,71,10,1.5460999999999998,variance
71,9,16,72,10,1.4203000000000001,variance
72,9,16,82,10,1.2992000000000001,variance
73,9,16,86,10,1.2765,variance
74,9,16,22,10,0.17009999999999997,discrimination-1.12
75,9,16,58,10,0.16399999999999998,discrimination-1.12
76,9,16,71,10,0.1875,discrimination-1.12
77,9,16,72,10,0.16230000000000003,discrimination-1.12
78,9,16,82,10,0.1866,discrimination-1.12
79,9,16,86,10,0.145,discrimination-1.12
80,9,16,22,10,1447.6474,random
81,9,16,58,10,718.157,random
82,9,16,71,10,1487.0176999999996,random
83,9,16,72,10,615.607,random
84,9,16,82,10,1899.723,random
85,9,16,86,10,1882.7019000000005,random
86,6,34,0,10,0.223,discrimination-1.12
87,6,34,2,10,0.18319999999999997,discrimination-1.12
88,6,34,36,10,600.3523999999999,discrimination-1.12
89,6,34,77,10,0.20110000000000003,discrimination-1.12
90,6,34,86,10,0.2276,discrimination-1.12
91,6,34,95,10,0.20099999999999998,discrimination-1.12
92,6,34,0,10,0.3971,variance
93,6,34,2,10,0.42560000000000003,variance
94,6,34,36,10,0.46499999999999997,variance
95,6,34,77,10,0.37849999999999995,variance
96,6,34,86,10,0.3941,variance
97,6,34,95,10,0.3826,variance
98,7,33,2,10,0.031,uncertainty
99,7,33,17,10,0.03910000000000001,uncertainty
100,7,33,18,10,0.0305,uncertainty
101,7,33,47,10,0.0301,uncertainty
102,7,33,77,10,0.0348,uncertainty
103,3,43,7,10,0.5859,udd-1.4-0.2
104,3,43,18,10,1800.9715,udd-1.4-0.2
105,3,43,35,10,1.2191,udd-1.4-0.2
106,3,43,47,10,0.5712,udd-1.4-0.2
107,5,34,0,10,0.4599000000000001,variance
108,5,34,7,9,0.4147,variance
109,5,34,17,10,0.4376,variance
110,5,34,21,10,0.4476,variance
111,5,34,22,10,5.1339,variance
112,5,34,35,3,0.0802,variance
113,5,34,58,10,0.36379999999999996,variance
114,5,34,77,10,0.36330000000000007,variance
115,5,34,95,10,0.37729999999999997,variance
116,5,34,0,10,0.07930000000000001,discrimination-1.12
117,5,34,7,10,0.058100000000000006,discrimination-1.12
118,5,34,17,10,0.07970000000000001,discrimination-1.12
119,5,34,21,10,0.0794,discrimination-1.12
120,5,34,22,10,0.07930000000000001,discrimination-1.12
121,5,34,35,3,0.014799999999999999,discrimination-1.12
122,5,34,58,10,0.058300000000000005,discrimination-1.12
123,5,34,77,10,0.05850000000000001,discrimination-1.12
124,5,34,95,10,0.05840000000000001,discrimination-1.12
125,8,33,1,6,0.0183,udd-1.4-0.2
126,8,33,2,10,2400.912,udd-1.4-0.2
127,8,33,17,10,122.7921,udd-1.4-0.2
128,8,33,43,10,1800.3298,udd-1.4-0.2
129,5,34,0,10,1940.7441999999999,random
130,5,34,7,4,1205.0806,random
131,5,34,17,10,777.1481000000001,random
132,5,34,21,10,1174.4585,random
133,5,34,22,10,978.7843999999999,random
134,5,34,35,9,1219.3343000000002,random
135,5,34,58,10,1822.2580000000003,random
136,5,34,77,10,1606.1021000000003,random
137,5,34,95,10,2403.4437,random
138,6,34,0,10,0.030299999999999997,uncertainty
139,6,34,2,10,0.035,uncertainty
140,6,34,36,10,0.030599999999999995,uncertainty
141,6,34,77,10,0.07740000000000001,uncertainty
142,6,34,86,10,0.0304,uncertainty
143,6,34,95,10,0.0307,uncertainty
144,1,35,0,10,2.0504,variance
145,1,35,1,10,0.8727,variance
146,1,35,17,10,0.6858000000000001,variance
147,1,35,36,10,0.8279000000000001,variance
148,1,35,37,10,1.0230000000000001,variance
149,1,35,47,10,0.6890000000000001,variance
150,1,35,58,10,0.8489000000000001,variance
151,1,35,72,10,0.869,variance
152,1,35,77,10,0.6347,variance
153,1,35,0,10,1008.3752999999999,random
154,1,35,1,10,1043.7894999999999,random
155,1,35,17,10,1363.5201,random
156,1,35,36,10,1563.8042000000003,random
157,1,35,37,10,1578.9748000000002,random
158,1,35,47,10,1833.9678000000004,random
159,1,35,58,10,720.078,random
160,1,35,72,10,3070.4491,random
161,1,35,77,10,1913.2296000000003,random
162,1,35,0,10,0.1352,discrimination-1.12
163,1,35,1,10,0.1355,discrimination-1.12
164,1,35,17,10,0.15200000000000002,discrimination-1.12
165,1,35,36,10,0.1313,discrimination-1.12
166,1,35,37,10,0.1553,discrimination-1.12
167,1,35,47,10,0.149,discrimination-1.12
168,1,35,58,10,0.1736,discrimination-1.12
169,1,35,72,10,0.1516,discrimination-1.12
170,1,35,77,10,0.11030000000000001,discrimination-1.12
171,0,0,1,10,0.7262,variance
172,0,0,17,10,0.6637000000000001,variance
173,0,0,18,6,0.2733,variance
174,0,0,21,10,0.7663,variance
175,0,0,33,8,0.346,variance
176,0,0,35,10,0.565,variance
177,0,0,43,10,0.5522,variance
178,0,0,47,10,0.48989999999999995,variance
179,0,0,49,10,0.5245000000000001,variance
180,0,0,77,10,0.525,variance
181,1,35,0,10,0.030199999999999998,uncertainty
182,1,35,1,10,0.03529999999999999,uncertainty
183,1,35,17,10,0.0303,uncertainty
184,1,35,36,10,0.030600000000000002,uncertainty
185,1,35,37,10,0.029899999999999996,uncertainty
186,1,35,47,10,0.030500000000000003,uncertainty
187,1,35,58,10,0.0349,uncertainty
188,1,35,72,10,0.031799999999999995,uncertainty
189,1,35,77,10,0.03339999999999999,uncertainty
190,0,0,1,10,929.6791999999999,random
191,0,0,17,10,1803.0047999999995,random
192,0,0,18,5,1201.7338,random
193,0,0,21,10,545.415,random
194,0,0,33,10,1915.4938000000002,random
195,0,0,35,10,1805.3014000000003,random
196,0,0,43,10,1814.4304,random
197,0,0,47,10,31.529799999999998,random
198,0,0,49,10,826.2484,random
199,0,0,77,10,2450.9153,random
200,9,16,22,10,0.031100000000000003,uncertainty
201,9,16,58,10,0.0344,uncertainty
202,9,16,71,10,0.0316,uncertainty
203,9,16,72,10,0.036300000000000006,uncertainty
204,9,16,82,10,0.0315,uncertainty
205,9,16,86,10,0.0313,uncertainty
206,0,0,1,10,0.2351,discrimination-1.12
207,0,0,17,10,0.19839999999999997,discrimination-1.12
208,0,0,18,10,0.1789,discrimination-1.12
209,0,0,21,10,0.20539999999999997,discrimination-1.12
210,0,0,33,10,0.22169999999999998,discrimination-1.12
211,0,0,35,10,0.1965,discrimination-1.12
212,0,0,43,10,0.17769999999999997,discrimination-1.12
213,0,0,47,10,0.22209999999999996,discrimination-1.12
214,0,0,49,10,0.1956,discrimination-1.12
215,0,0,77,10,0.1965,discrimination-1.12
216,7,33,2,10,8.8298,udd-1.4-0.2
217,7,33,17,10,6.099300000000001,udd-1.4-0.2
218,7,33,18,10,22.8463,udd-1.4-0.2
219,7,33,47,10,5.3156,udd-1.4-0.2
220,7,33,77,10,600.2656000000002,udd-1.4-0.2
221,0,0,1,10,0.0305,uncertainty
222,0,0,17,10,0.030599999999999995,uncertainty
223,0,0,18,10,0.17129999999999995,uncertainty
