,seed,incumbent,challenger,selected_instances,additional_time,selection
0,4,57,38,1,542.3374,discrimination-1.12
1,4,57,63,1,5464.1954,discrimination-1.12
2,4,57,74,1,9106.7,discrimination-1.12
3,4,57,86,1,9007.077299999999,discrimination-1.12
4,4,57,95,1,9094.4446,discrimination-1.12
5,2,57,95,3,9100.382000000001,discrimination-1.12
6,2,57,95,3,9100.382000000001,variance
7,4,57,38,1,542.3374,variance
8,4,57,63,1,5464.1954,variance
9,4,57,74,1,9106.7,variance
10,4,57,86,2,9094.5846,variance
11,4,57,95,1,9008.7712,variance
12,2,57,95,4,9137.078,random
13,2,57,95,3,614.9418000000001,uncertainty
14,2,57,95,1,230.2876,udd-1.4-0.2
15,4,57,38,1,5134.13,uncertainty
16,4,57,63,1,1081.154,uncertainty
17,4,57,74,1,9155.24,uncertainty
18,4,57,86,1,9155.279999999999,uncertainty
19,4,57,95,3,9576.365099999999,uncertainty
20,4,57,38,3,9012.124199999998,random
21,4,57,63,3,18075.9795,random
22,4,57,74,1,9028.101,random
23,4,57,86,1,9012.6034,random
24,4,57,95,10,228.00459999999998,random
25,4,57,38,1,5134.13,udd-1.4-0.2
26,4,57,63,1,1081.154,udd-1.4-0.2
27,4,57,74,1,9155.24,udd-1.4-0.2
28,4,57,86,1,9155.279999999999,udd-1.4-0.2
29,4,57,95,10,2207.7323,udd-1.4-0.2
30,8,89,10,1,10512.1,uncertainty
31,8,89,21,5,21845.796,uncertainty
32,8,89,48,7,36489.411,uncertainty
33,8,89,49,1,3782.46,uncertainty
34,8,89,50,1,6400.950000000001,uncertainty
35,8,89,62,1,957.422,uncertainty
36,8,89,70,2,11804.457,uncertainty
37,8,89,72,2,11754.21,uncertainty
38,8,89,85,1,10512.050000000001,uncertainty
39,8,89,97,1,10512.08,uncertainty
40,8,89,10,1,9682.409000000001,discrimination-1.12
41,8,89,21,2,18946.65,discrimination-1.12
42,8,89,48,10,32110.970999999998,discrimination-1.12
43,8,89,49,1,9682.489000000001,discrimination-1.12
44,8,89,50,2,7409.175,discrimination-1.12
45,8,89,62,1,9682.449,discrimination-1.12
46,8,89,70,5,9913.869,discrimination-1.12
47,8,89,72,2,9524.244999999999,discrimination-1.12
48,8,89,85,2,9524.175,discrimination-1.12
49,8,89,97,2,9682.429,discrimination-1.12
50,8,89,10,1,9682.409000000001,variance
51,8,89,21,2,18946.65,variance
52,8,89,48,10,51987.176999999996,variance
53,8,89,49,1,9682.489000000001,variance
54,8,89,50,3,11053.926,variance
55,8,89,62,1,9682.449,variance
56,8,89,70,5,9913.869,variance
57,8,89,72,3,964.758,variance
58,8,89,85,2,9524.175,variance
59,8,89,97,3,833.838,variance
60,8,89,10,4,9422.594000000001,random
61,8,89,21,5,10938.060000000001,random
62,8,89,48,10,0.0,random
63,8,89,49,2,9473.711,random
64,8,89,50,3,1290.8899999999999,random
65,8,89,62,1,2714.063,random
66,8,89,70,10,29213.173,random
67,8,89,72,2,847.165,random
68,8,89,85,1,10047.82,random
69,8,89,97,1,10498.38,random
70,8,89,10,5,1884.738,udd-1.4-0.2
71,8,89,21,2,19581.712,udd-1.4-0.2
72,8,89,48,10,28435.047,udd-1.4-0.2
73,8,89,49,1,9413.703,udd-1.4-0.2
74,8,89,50,1,6400.950000000001,udd-1.4-0.2
75,8,89,62,1,9413.633,udd-1.4-0.2
76,8,89,70,1,9413.603000000001,udd-1.4-0.2
77,8,89,72,1,9413.703,udd-1.4-0.2
78,8,89,85,1,9413.683,udd-1.4-0.2
79,8,89,97,7,10512.08,udd-1.4-0.2
80,9,48,1,4,13574.205,discrimination-1.12
81,9,48,3,10,41635.633,discrimination-1.12
82,9,48,4,1,10055.83,discrimination-1.12
83,9,48,8,4,11549.77,discrimination-1.12
84,9,48,9,3,23130.711000000003,discrimination-1.12
85,9,48,10,4,11549.710000000001,discrimination-1.12
86,9,48,15,10,41977.78279999999,discrimination-1.12
87,9,48,18,2,11326.880000000001,discrimination-1.12
88,9,48,20,2,19396.076999999997,discrimination-1.12
89,9,48,22,10,40054.004,discrimination-1.12
90,9,48,23,4,11549.72,discrimination-1.12
91,9,48,24,1,10055.76,discrimination-1.12
92,9,48,26,2,9995.074999999999,discrimination-1.12
93,9,48,42,10,38774.1538,discrimination-1.12
94,9,48,46,3,11549.81,discrimination-1.12
95,9,48,49,1,6610.88,discrimination-1.12
96,9,48,50,3,10425.23,discrimination-1.12
97,9,48,60,10,32840.134000000005,discrimination-1.12
98,9,48,62,1,11326.87,discrimination-1.12
99,9,48,63,7,21322.673,discrimination-1.12
100,9,48,66,10,34794.698000000004,discrimination-1.12
101,9,48,69,8,33417.33,discrimination-1.12
102,9,48,71,4,11549.75,discrimination-1.12
103,9,48,80,4,11549.76,discrimination-1.12
104,9,48,81,3,11549.79,discrimination-1.12
105,9,48,85,2,2483.155,discrimination-1.12
106,9,48,86,4,11549.77,discrimination-1.12
107,9,48,89,10,25782.738,discrimination-1.12
108,9,48,95,10,23435.759100000003,discrimination-1.12
109,9,48,1,3,9221.048,random
110,9,48,3,1,9982.273000000001,random
111,9,48,4,10,63850.547,random
112,9,48,8,10,18762.019,random
113,9,48,9,1,3410.107,random
114,9,48,10,3,9340.116999999998,random
115,9,48,15,10,25714.553,random
116,9,48,18,5,48039.630000000005,random
117,9,48,20,10,70956.339,random
118,9,48,22,10,12196.630000000001,random
119,9,48,23,3,22409.862999999998,random
120,9,48,24,4,9316.190999999999,random
121,9,48,26,1,9279.025,random
122,9,48,42,2,18223.199,random
123,9,48,46,10,35309.883,random
124,9,48,49,10,54558.769,random
125,9,48,50,1,8710.21,random
126,9,48,60,10,55822.094,random
127,9,48,62,3,9995.074999999999,random
128,9,48,63,3,12033.045,random
129,9,48,66,10,15323.971999999998,random
130,9,48,69,2,9162.85,random
131,9,48,71,2,9412.936,random
132,9,48,80,2,9223.176,random
133,9,48,81,4,6385.463000000001,random
134,9,48,85,4,13556.33,random
135,9,48,86,3,9677.246,random
136,9,48,89,10,40043.318,random
137,9,48,95,10,19907.820200000002,random
138,9,48,1,3,9827.345,udd-1.4-0.2
139,9,48,3,3,9827.225,udd-1.4-0.2
140,9,48,4,3,9827.265,udd-1.4-0.2
141,9,48,8,3,7537.4349999999995,udd-1.4-0.2
142,9,48,9,6,15170.56,udd-1.4-0.2
143,9,48,10,3,9827.215,udd-1.4-0.2
144,9,48,15,10,15369.067999999997,udd-1.4-0.2
145,9,48,18,3,9827.265,udd-1.4-0.2
146,9,48,20,5,19090.267,udd-1.4-0.2
147,9,48,22,6,30725.936999999998,udd-1.4-0.2
148,9,48,23,3,9827.255,udd-1.4-0.2
149,9,48,24,3,9827.295,udd-1.4-0.2
150,9,48,26,3,9827.265,udd-1.4-0.2
151,9,48,42,5,19090.087,udd-1.4-0.2
152,9,48,46,3,9827.305,udd-1.4-0.2
153,9,48,49,3,9827.324999999999,udd-1.4-0.2
154,9,48,50,3,9827.244999999999,udd-1.4-0.2
155,9,48,60,6,13962.364999999998,udd-1.4-0.2
156,9,48,62,3,3313.125,udd-1.4-0.2
157,9,48,63,5,14554.007000000001,udd-1.4-0.2
158,9,48,66,10,20774.335,udd-1.4-0.2
159,9,48,69,3,9827.265,udd-1.4-0.2
160,9,48,71,3,9827.265,udd-1.4-0.2
161,9,48,80,3,9827.295,udd-1.4-0.2
162,9,48,81,3,9827.295,udd-1.4-0.2
163,9,48,85,3,9827.265,udd-1.4-0.2
164,9,48,86,3,9827.255,udd-1.4-0.2
165,9,48,89,10,7265.167,udd-1.4-0.2
166,9,48,95,10,4724.6672,udd-1.4-0.2
167,9,48,1,3,9740.235999999999,variance
168,9,48,3,10,41635.633,variance
169,9,48,4,7,31162.735999999997,variance
170,9,48,8,4,11549.77,variance
171,9,48,9,5,2544.115,variance
172,9,48,10,2,11549.710000000001,variance
173,9,48,15,10,45091.11379999999,variance
174,9,48,18,2,11326.880000000001,variance
175,9,48,20,2,19396.076999999997,variance
176,9,48,22,10,40054.004,variance
177,9,48,23,4,11549.72,variance
178,9,48,24,1,10055.76,variance
179,9,48,26,2,9995.074999999999,variance
180,9,48,42,5,21322.693,variance
