,seed,incumbent,challenger,selected_instances,additional_time,selection
0,8,45,62,10,48.4453,discrimination-1.12
1,8,45,62,10,17970.9696,random
2,5,26,35,10,16345.28,random
3,8,45,62,10,40.0234,variance
4,5,26,35,10,289.35769999999997,discrimination-1.12
5,5,26,35,10,289.35769999999997,variance
6,1,35,26,10,290.38259999999997,discrimination-1.12
7,1,35,26,10,11951.1133,random
8,1,35,26,10,296.9156,variance
9,1,35,26,10,477.0368,uncertainty
10,8,45,62,10,854.8547,uncertainty
11,5,26,35,10,294.5055,uncertainty
12,1,35,26,10,4689.867499999999,udd-1.4-0.2
13,5,26,35,10,11417.0997,udd-1.4-0.2
14,8,45,62,10,5055.739199999999,udd-1.4-0.2
15,3,62,16,10,542.1932999999999,variance
16,3,62,45,10,48.086,variance
17,3,62,16,10,17683.273400000002,random
18,3,62,45,10,22571.5371,random
19,3,62,16,10,16.7383,discrimination-1.12
20,3,62,45,10,685.0337999999998,discrimination-1.12
21,6,45,35,10,15533.1614,random
22,6,45,62,10,20536.4343,random
23,6,45,35,10,9.560400000000001,discrimination-1.12
24,6,45,62,10,21.888299999999997,discrimination-1.12
25,7,58,1,10,22601.3898,random
26,7,58,16,10,21560.479000000003,random
27,6,45,35,10,424.3927,variance
28,6,45,62,10,637.8552,variance
29,7,58,1,10,19.4903,discrimination-1.12
30,7,58,16,10,51.38890000000001,discrimination-1.12
31,3,62,16,10,522.3386999999999,uncertainty
32,3,62,45,10,459.6367,uncertainty
33,7,58,1,10,3091.5344,variance
34,7,58,16,10,305.98010000000005,variance
35,6,45,35,10,172.6592,uncertainty
36,6,45,62,10,8.772400000000001,uncertainty
37,3,62,16,10,25476.5101,udd-1.4-0.2
38,3,62,45,10,16992.549999999996,udd-1.4-0.2
39,7,58,1,10,21498.214,uncertainty
40,7,58,16,10,10024.8626,uncertainty
41,6,45,35,10,5476.455499999999,udd-1.4-0.2
42,6,45,62,10,16404.1388,udd-1.4-0.2
43,7,58,1,10,2809.2598000000003,udd-1.4-0.2
44,7,58,16,10,3553.9704,udd-1.4-0.2
45,4,22,1,10,24404.750999999997,random
46,4,22,16,10,16740.282600000002,random
47,4,22,58,10,20936.189099999996,random
48,4,22,62,1,2955.66,random
49,4,22,86,10,22770.5543,random
50,4,22,1,10,1494.8642000000002,variance
51,4,22,16,10,49.6057,variance
52,4,22,58,10,10.2068,variance
53,4,22,62,2,1.0165000000000002,variance
54,4,22,86,10,22.5833,variance
55,4,22,1,10,1494.8642000000002,discrimination-1.12
56,4,22,16,10,528.1762,discrimination-1.12
57,4,22,58,10,14.829800000000002,discrimination-1.12
58,4,22,62,2,1.0165000000000002,discrimination-1.12
59,4,22,86,10,21.3628,discrimination-1.12
60,4,22,1,10,542.3655,uncertainty
61,4,22,16,10,531.7057,uncertainty
62,4,22,58,10,487.4839,uncertainty
63,4,22,62,2,1.0165000000000002,uncertainty
64,4,22,86,10,112.9194,uncertainty
65,4,22,1,10,20812.0633,udd-1.4-0.2
66,4,22,16,10,17660.231799999998,udd-1.4-0.2
67,4,22,58,10,7233.1884,udd-1.4-0.2
68,4,22,62,1,2562.3199999999997,udd-1.4-0.2
69,4,22,86,10,18126.3461,udd-1.4-0.2
