,seed,incumbent,challenger,selected_instances,additional_time,selection
0,4,33,17,10,0.0855,discrimination-1.12
1,4,33,43,10,0.09010000000000001,discrimination-1.12
2,4,33,17,10,1.4421000000000002,variance
3,4,33,43,10,1.4769999999999996,variance
4,4,33,17,10,1464.3309999999997,random
5,4,33,43,10,1556.7606,random
6,2,18,33,10,3016.4898000000003,random
7,2,18,43,10,1314.0492,random
8,2,18,47,10,611.8401,random
9,2,18,33,10,0.1819,variance
10,2,18,43,10,0.17959999999999998,variance
11,2,18,47,10,0.1786,variance
12,2,18,33,10,0.0533,discrimination-1.12
13,2,18,43,10,0.0535,discrimination-1.12
14,2,18,47,10,0.05629999999999999,discrimination-1.12
15,4,33,17,10,0.031599999999999996,uncertainty
16,4,33,43,10,0.029599999999999998,uncertainty
17,2,18,33,10,0.0314,uncertainty
18,2,18,43,10,0.0322,uncertainty
19,2,18,47,10,0.0321,uncertainty
20,6,18,7,2,942.4544999999999,random
21,6,18,17,10,2604.6964999999996,random
22,6,18,33,10,1440.7723,random
23,6,18,35,10,307.51380000000006,random
24,6,18,43,10,1233.6065999999998,random
25,6,18,49,10,3602.2302,random
26,8,18,2,10,1914.3331,random
27,8,18,7,10,2424.5708,random
28,8,18,17,10,1207.8869,random
29,8,18,33,10,1807.4041,random
30,8,18,35,10,1817.7759999999998,random
31,8,18,47,10,2418.095,random
32,8,18,2,10,0.2692,variance
33,8,18,7,10,0.3307,variance
34,8,18,17,10,0.3368,variance
35,8,18,33,10,0.4173,variance
36,8,18,35,10,0.3428,variance
37,8,18,47,10,0.3172,variance
38,8,18,2,10,0.05310000000000001,discrimination-1.12
39,8,18,7,10,0.044899999999999995,discrimination-1.12
40,8,18,17,10,0.042499999999999996,discrimination-1.12
41,8,18,33,10,0.04240000000000001,discrimination-1.12
42,8,18,35,10,0.050699999999999995,discrimination-1.12
43,8,18,47,10,0.08220000000000001,discrimination-1.12
44,6,18,7,10,0.35829999999999995,variance
45,6,18,17,10,0.3769,variance
46,6,18,33,10,5.409000000000001,variance
47,6,18,35,10,0.2942,variance
48,6,18,43,10,0.3364,variance
49,6,18,49,10,0.33089999999999997,variance
50,6,18,7,10,0.1133,discrimination-1.12
51,6,18,17,10,0.09920000000000001,discrimination-1.12
52,6,18,33,10,0.1357,discrimination-1.12
53,6,18,35,10,0.0826,discrimination-1.12
54,6,18,43,10,0.1235,discrimination-1.12
55,6,18,49,10,0.15259999999999999,discrimination-1.12
56,9,34,2,10,1367.3009000000002,random
57,9,34,7,10,2075.5319999999997,random
58,9,34,17,10,2021.3293,random
59,9,34,31,10,1575.6961999999999,random
60,9,34,36,10,1666.0944000000002,random
61,9,34,49,10,1844.108,random
62,9,34,57,7,834.6496,random
63,9,34,95,1,7.4413,random
64,7,35,0,10,659.1630000000001,random
65,7,35,1,10,1818.9528,random
66,7,35,2,10,2165.5942,random
67,7,35,17,10,1920.2906000000003,random
68,7,35,36,10,3.4433999999999996,random
69,7,35,47,10,4203.7637,random
70,7,35,49,10,303.7087,random
71,7,35,77,10,3176.7082,random
72,7,35,0,10,0.1145,discrimination-1.12
73,7,35,1,10,0.1081,discrimination-1.12
74,7,35,2,10,0.1111,discrimination-1.12
75,7,35,17,10,0.08349999999999999,discrimination-1.12
76,7,35,36,10,0.10210000000000001,discrimination-1.12
77,7,35,47,10,0.10800000000000001,discrimination-1.12
78,7,35,49,10,0.1075,discrimination-1.12
79,7,35,77,10,0.0883,discrimination-1.12
80,7,35,0,10,0.2142,variance
81,7,35,1,10,0.35409999999999997,variance
82,7,35,2,10,0.32899999999999996,variance
83,7,35,17,10,0.153,variance
84,7,35,36,10,0.32139999999999996,variance
85,7,35,47,10,0.3224,variance
86,7,35,49,10,0.179,variance
87,7,35,77,10,0.2863,variance
88,9,34,2,10,0.6829999999999999,variance
89,9,34,7,10,0.7665,variance
90,9,34,17,10,0.8092999999999999,variance
91,9,34,31,10,0.8015,variance
92,9,34,36,10,0.9869000000000001,variance
93,9,34,49,8,0.786,variance
94,9,34,57,10,0.7867,variance
95,9,34,95,10,1.0731,variance
96,9,34,2,10,0.143,discrimination-1.12
97,9,34,7,10,0.09809999999999999,discrimination-1.12
98,9,34,17,10,0.1204,discrimination-1.12
