,seed,incumbent,challenger,selected_instances,additional_time,selection
0,3,62,45,10,27.580199999999998,variance
1,3,62,45,10,18741.552,random
2,3,62,45,10,27.580199999999998,discrimination-1.12
3,3,62,45,10,244.99,uncertainty
4,0,62,16,2,2.5271,discrimination-1.12
5,0,62,45,10,45.72919999999999,discrimination-1.12
6,0,62,16,2,2.5271,variance
7,0,62,45,10,57.272999999999996,variance
8,0,62,16,2,1.5342,uncertainty
9,0,62,45,10,3024.459799999999,uncertainty
10,0,62,16,6,9835.2664,random
11,0,62,45,10,20662.229000000003,random
12,3,62,45,10,18278.8907,udd-1.4-0.2
13,0,62,16,3,10320.681499999999,udd-1.4-0.2
14,0,62,45,10,18811.6565,udd-1.4-0.2
15,8,84,22,10,3228.3971,variance
16,8,84,27,1,318.27410000000003,variance
17,8,84,61,10,3439.5438000000004,variance
18,8,84,63,10,3326.5035,variance
19,8,84,67,9,6738.723,variance
20,8,84,86,3,944.078,variance
21,8,84,22,10,3237.6942,discrimination-1.12
22,8,84,27,1,318.27410000000003,discrimination-1.12
23,8,84,61,10,3439.5438000000004,discrimination-1.12
24,8,84,63,10,3327.1540000000005,discrimination-1.12
25,8,84,67,9,6744.192,discrimination-1.12
26,8,84,86,2,639.5171,discrimination-1.12
27,7,1,16,10,19623.9534,random
28,7,1,22,10,24529.294,random
29,7,1,27,3,8406.223,random
30,7,1,58,10,25061.050000000003,random
31,7,1,86,10,32544.18,random
32,1,84,22,6,1812.2962,discrimination-1.12
33,1,84,27,10,3197.2171,discrimination-1.12
34,1,84,32,10,3035.5477,discrimination-1.12
35,1,84,61,10,3188.1684,discrimination-1.12
36,1,84,67,10,7104.621999999999,discrimination-1.12
37,8,84,22,10,3229.7414999999996,uncertainty
38,8,84,27,1,318.27410000000003,uncertainty
39,8,84,61,10,7144.2616,uncertainty
40,8,84,63,10,3278.0624999999995,uncertainty
41,8,84,67,8,12018.053,uncertainty
42,8,84,86,2,643.1436000000001,uncertainty
43,1,84,22,6,1870.3286000000003,variance
44,1,84,27,10,3109.995,variance
45,1,84,32,10,3094.5361000000003,variance
46,1,84,61,10,3170.5724,variance
47,1,84,67,10,7393.588999999999,variance
48,7,1,16,10,22.874200000000002,variance
49,7,1,22,10,34.9022,variance
50,7,1,27,10,2559.3194000000003,variance
51,7,1,58,10,57.6438,variance
52,7,1,86,10,11.6456,variance
53,7,1,16,10,42.5024,discrimination-1.12
54,7,1,22,10,39.41859999999999,discrimination-1.12
55,7,1,27,10,20.857699999999998,discrimination-1.12
56,7,1,58,10,17.0295,discrimination-1.12
57,7,1,86,10,11.6456,discrimination-1.12
58,1,84,22,10,30679.92,random
59,1,84,27,10,25268.527099999996,random
60,1,84,32,10,25321.73,random
61,1,84,61,10,33086.28,random
62,1,84,67,10,22565.050000000003,random
63,8,84,22,10,29443.562999999995,random
64,8,84,27,1,1913.8980000000001,random
65,8,84,61,10,34970.647000000004,random
66,8,84,63,10,24233.602,random
67,8,84,67,10,22159.284,random
68,8,84,86,10,29143.387000000002,random
69,1,84,22,7,2685.5026,uncertainty
70,1,84,27,10,5955.441,uncertainty
71,1,84,32,10,3307.1514,uncertainty
72,1,84,61,10,3239.7816,uncertainty
73,1,84,67,10,7532.194000000001,uncertainty
74,7,1,16,10,9346.7389,uncertainty
75,7,1,22,10,1197.4744,uncertainty
76,7,1,27,10,9040.8715,uncertainty
77,7,1,58,10,20.9114,uncertainty
78,7,1,86,10,34.9691,uncertainty
79,7,1,16,10,11833.953100000002,udd-1.4-0.2
80,7,1,22,10,12202.9404,udd-1.4-0.2
