,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
0,False,False,0.112699584296235,182837.6753,41597.3592,25,random + Wilcoxon 10100%,0,45,8
1,False,False,0.1209810659551608,169925.3502,41597.3592,39,random + Wilcoxon 10100%,2,45,8
2,False,False,0.1527542611472868,132007.054,41597.3592,26,random + Wilcoxon 10100%,3,45,8
3,False,False,0.1232403496101785,206360.239,41597.3592,64,random + Wilcoxon 10100%,4,45,8
4,False,False,0.1224525942165235,204168.3164,41597.3592,46,random + Wilcoxon 10100%,5,45,8
5,False,False,0.1048070275581818,101889.16,41597.3592,43,random + Wilcoxon 10100%,8,45,8
6,False,False,0.1254590614971068,198959.9173,41597.3592,71,random + Wilcoxon 10100%,10,45,8
7,False,False,0.1286852895461298,194281.4916,41597.3592,33,random + Wilcoxon 10100%,11,45,8
8,False,False,0.081732920097481,74596.2703,41597.3592,44,random + Wilcoxon 10100%,12,45,8
9,False,False,0.1755726647318004,73616.8698,41597.3592,104,random + Wilcoxon 10100%,14,45,8
10,False,False,0.1148075715493709,190670.09,41597.3592,57,random + Wilcoxon 10100%,15,45,8
11,False,False,0.1063985620877481,88691.1422,41597.3592,44,random + Wilcoxon 10100%,17,45,8
12,False,False,0.128124721242537,140702.511,41597.3592,62,random + Wilcoxon 10100%,19,45,8
13,False,False,0.1304803858982133,161619.1572,41597.3592,61,random + Wilcoxon 10100%,20,45,8
14,False,False,0.1304245235860213,173896.1307,41597.3592,45,random + Wilcoxon 10100%,21,45,8
15,False,False,0.1049869057467318,179448.95,41597.3592,76,random + Wilcoxon 10100%,23,45,8
16,False,False,0.1211002980712048,135129.7252,41597.3592,54,random + Wilcoxon 10100%,24,45,8
17,False,False,0.101623773173337,200127.09,41597.3592,34,random + Wilcoxon 10100%,25,45,8
18,True,True,1.0,30545.4332,41597.3592,449,random + Wilcoxon 10100%,26,45,8
19,False,False,0.3287626627099029,61038.8401,41597.3592,129,random + Wilcoxon 10100%,27,45,8
20,False,False,0.1127303552604373,170271.5294,41597.3592,41,random + Wilcoxon 10100%,29,45,8
21,False,False,0.1274280408587163,157106.55099999998,41597.3592,26,random + Wilcoxon 10100%,30,45,8
22,False,False,0.1235463917418222,177906.2884,41597.3592,29,random + Wilcoxon 10100%,31,45,8
23,False,False,0.2168272943583118,91369.2497,41597.3592,72,random + Wilcoxon 10100%,33,45,8
24,False,False,0.121271845976586,182346.7749,41597.3592,30,random + Wilcoxon 10100%,34,45,8
25,True,True,1.0000000000000002,39376.3437,41597.3592,449,random + Wilcoxon 10100%,35,45,8
26,False,False,0.0872367079984367,108877.263,41597.3592,68,random + Wilcoxon 10100%,40,45,8
27,False,False,0.1619302341091418,74560.9371,41597.3592,20,random + Wilcoxon 10100%,41,45,8
28,False,False,0.1270408841764685,88162.7444,41597.3592,64,random + Wilcoxon 10100%,42,45,8
29,False,False,0.1229721767974084,203302.98,41597.3592,85,random + Wilcoxon 10100%,44,45,8
30,False,False,0.1184523566329377,169215.96639999998,41597.3592,32,random + Wilcoxon 10100%,47,45,8
31,False,False,0.1202901935504324,189253.0,41597.3592,55,random + Wilcoxon 10100%,48,45,8
32,False,False,0.3395184862999287,71600.2556,41597.3592,192,random + Wilcoxon 10100%,49,45,8
33,False,False,0.0867613700488324,138668.05,41597.3592,36,random + Wilcoxon 10100%,50,45,8
34,False,False,0.1140788042369746,129062.7229,41597.3592,87,random + Wilcoxon 10100%,51,45,8
35,False,False,0.0950417537488119,88713.2199,41597.3592,33,random + Wilcoxon 10100%,52,45,8
36,False,False,0.1144595451846317,180983.77,41597.3592,55,random + Wilcoxon 10100%,53,45,8
37,False,False,0.1202093364114918,207975.859,41597.3592,29,random + Wilcoxon 10100%,54,45,8
38,False,False,0.1126695406841918,203682.822,41597.3592,46,random + Wilcoxon 10100%,55,45,8
39,False,False,0.1256431735379162,198986.537,41597.3592,43,random + Wilcoxon 10100%,56,45,8
40,False,False,0.1215334031764484,134923.1534,41597.3592,68,random + Wilcoxon 10100%,57,45,8
41,False,False,1.0000000000000002,49491.9869,41597.3592,449,random + Wilcoxon 10100%,58,45,8
42,False,False,0.0955797277880936,188741.634,41597.3592,37,random + Wilcoxon 10100%,59,45,8
43,False,False,1.0000000000000002,45061.8955,41597.3592,449,random + Wilcoxon 10100%,62,45,8
44,False,False,0.1183466586156951,70465.6988,41597.3592,101,random + Wilcoxon 10100%,63,45,8
45,False,False,0.10080121314285,110826.19,41597.3592,40,random + Wilcoxon 10100%,64,45,8
46,False,False,0.1245817594686627,188977.4402,41597.3592,80,random + Wilcoxon 10100%,65,45,8
47,False,False,0.1182879944509613,182518.1,41597.3592,42,random + Wilcoxon 10100%,66,45,8
48,False,False,0.1122176526869314,62486.782,41597.3592,66,random + Wilcoxon 10100%,67,45,8
