,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,57,95,1,65.2291,discrimination-1.12
1,2,57,95,1,65.2291,variance
2,4,57,38,1,542.3374,discrimination-1.12
3,4,57,63,2,9012.5974,discrimination-1.12
4,4,57,74,1,9106.857,discrimination-1.12
5,4,57,86,2,9191.540799999999,discrimination-1.12
6,4,57,38,1,542.3374,variance
7,4,57,63,2,9012.5974,variance
8,4,57,74,1,9106.857,variance
9,4,57,86,2,9094.5846,variance
10,4,57,38,1,5134.13,uncertainty
11,4,57,63,1,1081.154,uncertainty
12,4,57,74,1,9155.24,uncertainty
13,4,57,86,1,9155.279999999999,uncertainty
14,2,57,95,4,9137.078,random
15,2,57,95,3,614.9418000000001,uncertainty
16,4,57,38,3,9012.124199999998,random
17,4,57,63,3,18075.9795,random
18,4,57,74,1,9028.101,random
19,4,57,86,1,9012.6034,random
20,4,57,38,1,5134.13,udd-1.4-0.2
21,4,57,63,1,1081.154,udd-1.4-0.2
22,4,57,74,1,9155.24,udd-1.4-0.2
23,4,57,86,1,9155.279999999999,udd-1.4-0.2
24,2,57,95,3,596.4141000000001,udd-1.4-0.2
25,8,89,10,1,9522.224999999999,variance
26,8,89,21,3,9935.327,variance
27,8,89,48,10,41360.796,variance
28,8,89,49,1,10450.82,variance
29,8,89,50,1,1404.181,variance
30,8,89,62,1,9274.244999999999,variance
31,8,89,70,1,9682.459,variance
32,8,89,72,1,9413.703,variance
33,8,89,85,2,9524.175,variance
34,8,89,97,1,9332.908000000001,variance
35,8,89,10,1,6867.017,discrimination-1.12
36,8,89,21,3,16146.189,discrimination-1.12
37,8,89,48,10,21899.915,discrimination-1.12
38,8,89,49,1,9524.324999999999,discrimination-1.12
39,8,89,50,1,1404.181,discrimination-1.12
40,8,89,62,1,9741.767,discrimination-1.12
41,8,89,70,1,9682.459,discrimination-1.12
42,8,89,72,1,9413.703,discrimination-1.12
43,8,89,85,2,9500.915,discrimination-1.12
44,8,89,97,1,833.838,discrimination-1.12
45,8,89,10,1,827.8,uncertainty
46,8,89,21,3,16485.858,uncertainty
47,8,89,48,7,36489.411,uncertainty
48,8,89,49,2,4801.891,uncertainty
49,8,89,50,1,1087.587,uncertainty
50,8,89,62,1,957.422,uncertainty
51,8,89,70,4,11638.471000000001,uncertainty
52,8,89,72,10,7276.793,uncertainty
53,8,89,85,1,10512.050000000001,uncertainty
54,8,89,97,1,10512.08,uncertainty
55,8,89,10,1,9413.693,udd-1.4-0.2
56,8,89,21,2,13988.992000000002,udd-1.4-0.2
57,8,89,48,10,26593.841,udd-1.4-0.2
58,8,89,49,4,10433.134,udd-1.4-0.2
59,8,89,50,1,9413.663,udd-1.4-0.2
60,8,89,62,2,4100.634,udd-1.4-0.2
61,8,89,70,2,9413.603000000001,udd-1.4-0.2
62,8,89,72,3,1747.934,udd-1.4-0.2
63,8,89,85,7,10512.050000000001,udd-1.4-0.2
64,8,89,97,1,9605.449,udd-1.4-0.2
65,8,89,10,4,9422.594000000001,random
66,8,89,21,5,10938.060000000001,random
67,8,89,48,10,0.0,random
68,8,89,49,2,9473.711,random
69,8,89,50,3,1290.8899999999999,random
70,8,89,62,1,2714.063,random
71,8,89,70,10,29213.173,random
72,8,89,72,2,847.165,random
