,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,17,88,10,109.1088,discrimination-1.12
1,2,17,88,10,104.85079999999999,variance
2,2,17,88,10,3584.7575,random
3,9,50,87,10,3720.4250000000006,random
4,9,50,87,10,537.3303000000001,variance
5,9,50,87,10,537.4996,discrimination-1.12
6,2,17,88,10,5518.388,uncertainty
7,6,87,6,10,4932.8526,random
8,6,87,50,10,3471.6117000000004,random
9,6,87,6,10,136.1019,discrimination-1.12
10,6,87,50,10,554.0932,discrimination-1.12
11,6,87,6,10,136.0133,variance
12,6,87,50,10,563.9105,variance
13,9,50,87,10,5689.621999999999,uncertainty
14,4,81,52,10,1092.6827999999998,discrimination-1.12
15,4,81,77,10,634.4168000000001,discrimination-1.12
16,4,81,52,10,1038.2060999999999,variance
17,4,81,77,10,636.8829000000001,variance
18,4,81,52,10,4930.796,random
19,4,81,77,10,4396.631600000001,random
20,2,17,88,10,1287.3526,udd-1.4-0.2
21,4,81,52,10,6003.340999999999,uncertainty
22,4,81,77,10,6002.118,uncertainty
23,6,87,6,10,6001.386,uncertainty
24,6,87,50,10,5993.297,uncertainty
25,9,50,87,10,966.7293999999999,udd-1.4-0.2
26,6,87,6,10,326.942,udd-1.4-0.2
27,6,87,50,10,2057.9143,udd-1.4-0.2
28,4,81,52,10,5723.244000000001,udd-1.4-0.2
29,4,81,77,10,597.5526000000001,udd-1.4-0.2
30,8,52,34,10,309.8698,discrimination-1.12
31,8,52,36,10,470.90510000000006,discrimination-1.12
32,8,52,65,10,508.0715,discrimination-1.12
33,8,52,81,10,427.8815,discrimination-1.12
34,8,52,82,6,140.25580000000002,discrimination-1.12
35,8,52,34,10,309.92229999999995,variance
36,8,52,36,10,471.1731,variance
37,8,52,65,10,563.4885,variance
38,8,52,81,10,436.2948,variance
39,8,52,82,6,140.25580000000002,variance
40,8,52,34,10,5753.077,random
41,8,52,36,10,4867.937900000001,random
42,8,52,65,10,5398.377300000001,random
43,8,52,81,10,4565.7474,random
44,8,52,82,10,4978.740699999999,random
45,7,81,18,10,511.1106,discrimination-1.12
46,7,81,36,4,268.6612,discrimination-1.12
47,7,81,52,10,914.8273,discrimination-1.12
48,7,81,77,10,398.972,discrimination-1.12
49,7,81,82,10,412.77689999999996,discrimination-1.12
50,7,81,18,10,510.8278,variance
51,7,81,36,4,268.6612,variance
52,7,81,52,10,1032.1632,variance
53,7,81,77,10,398.9720000000001,variance
54,7,81,82,10,412.77689999999996,variance
55,7,81,18,10,4159.7098000000005,random
56,7,81,36,7,2362.3743999999997,random
57,7,81,52,10,5549.414600000001,random
58,7,81,77,10,5261.974999999999,random
59,7,81,82,10,4695.6304,random
60,8,52,34,10,5705.521,uncertainty
61,8,52,36,10,5546.213,uncertainty
62,8,52,65,10,5761.974,uncertainty
63,8,52,81,10,6003.800000000001,uncertainty
64,8,52,82,10,6001.829,uncertainty
65,5,36,11,1,311.744,discrimination-1.12
66,5,36,23,1,186.6414,discrimination-1.12
67,5,36,42,10,994.8000999999999,discrimination-1.12
68,5,36,52,10,471.46999999999997,discrimination-1.12
69,5,36,60,7,610.5336,discrimination-1.12
70,5,36,65,10,423.9775,discrimination-1.12
71,5,36,70,8,473.62729999999993,discrimination-1.12
72,5,36,95,5,407.9307,discrimination-1.12
73,0,36,11,1,336.73019999999997,variance
74,0,36,15,10,491.3493000000001,variance
75,0,36,23,1,123.76740000000001,variance
76,0,36,42,10,509.52770000000004,variance
77,0,36,51,1,113.73,variance
78,0,36,65,10,564.6447999999999,variance
79,0,36,70,10,485.7268999999999,variance
80,0,36,81,10,549.2015,variance
81,0,36,89,1,122.846,variance
82,0,36,95,1,81.2412,variance
83,0,36,11,1,336.73019999999997,discrimination-1.12
84,0,36,15,10,499.55520000000007,discrimination-1.12
85,0,36,23,1,123.76740000000001,discrimination-1.12
86,0,36,42,10,517.6503,discrimination-1.12
87,0,36,51,1,113.73,discrimination-1.12
88,0,36,65,10,766.373,discrimination-1.12
89,0,36,70,10,511.78689999999995,discrimination-1.12
90,0,36,81,10,592.5331999999999,discrimination-1.12
91,0,36,89,1,122.846,discrimination-1.12
92,0,36,95,1,81.2412,discrimination-1.12
93,5,36,11,1,311.744,variance
94,5,36,23,1,186.6414,variance
95,5,36,42,10,370.9244,variance
96,5,36,52,10,451.76980000000003,variance
97,5,36,60,7,675.4843,variance
98,5,36,65,10,371.38140000000004,variance
99,5,36,70,10,547.2612,variance
100,5,36,95,5,408.1791,variance
101,8,52,34,10,1051.6916,udd-1.4-0.2
102,8,52,36,10,1091.3855,udd-1.4-0.2
103,8,52,65,10,2621.0338,udd-1.4-0.2
104,8,52,81,10,3239.8079000000002,udd-1.4-0.2
105,8,52,82,4,303.4432,udd-1.4-0.2
106,7,81,18,10,6002.481,uncertainty
107,7,81,36,10,5879.275999999999,uncertainty
108,7,81,52,10,6002.892,uncertainty
109,7,81,77,10,4876.829000000001,uncertainty
110,7,81,82,10,5998.119,uncertainty
111,7,81,18,10,5897.627999999999,udd-1.4-0.2
112,7,81,36,5,3001.355,udd-1.4-0.2
113,7,81,52,10,3793.681,udd-1.4-0.2
114,7,81,77,10,5962.679,udd-1.4-0.2
115,7,81,82,10,6002.724,udd-1.4-0.2
116,5,36,11,2,1036.326,random
117,5,36,23,5,2690.232,random
118,5,36,42,10,4792.163900000001,random
119,5,36,52,10,5634.496999999999,random
120,5,36,60,10,5455.5877,random
121,5,36,65,10,5542.203,random
122,5,36,70,10,5056.4629,random
123,5,36,95,10,5414.2366999999995,random
124,5,36,11,5,2606.226,uncertainty
125,5,36,23,10,5735.245,uncertainty
126,5,36,42,10,5503.982000000001,uncertainty
127,5,36,52,10,6002.826,uncertainty
128,5,36,60,10,6002.506,uncertainty
129,5,36,65,10,5937.467000000001,uncertainty
130,5,36,70,10,5607.5085,uncertainty
131,5,36,95,10,6002.089,uncertainty
132,0,36,11,7,3612.6279999999997,random
133,0,36,15,10,4159.6586,random
134,0,36,23,10,5742.751,random
135,0,36,42,10,5438.7855,random
136,0,36,51,1,358.877,random
137,0,36,65,10,5384.2711,random
138,0,36,70,10,5276.581,random
139,0,36,81,10,4688.295,random
140,0,36,89,10,5634.2919999999995,random
141,0,36,95,9,4939.176,random
142,5,36,11,1,530.706,udd-1.4-0.2
143,5,36,23,1,530.684,udd-1.4-0.2
144,5,36,42,10,5746.655999999999,udd-1.4-0.2
145,5,36,52,10,4483.094999999999,udd-1.4-0.2
146,5,36,60,10,5746.414999999999,udd-1.4-0.2
147,5,36,65,10,6002.084000000001,udd-1.4-0.2
148,5,36,70,10,5746.950999999999,udd-1.4-0.2
149,5,36,95,10,5813.392999999999,udd-1.4-0.2
150,0,36,11,1,316.04290000000003,udd-1.4-0.2
151,0,36,15,8,2040.8799000000001,udd-1.4-0.2
152,0,36,23,1,533.412,udd-1.4-0.2
153,0,36,42,10,6002.259000000001,udd-1.4-0.2
154,0,36,51,1,530.805,udd-1.4-0.2
155,0,36,65,10,5865.382,udd-1.4-0.2
156,0,36,70,10,5866.009,udd-1.4-0.2
157,0,36,81,10,5449.028,udd-1.4-0.2
158,0,36,89,10,5865.597,udd-1.4-0.2
159,0,36,95,10,5726.475,udd-1.4-0.2
160,0,36,11,10,5836.223,uncertainty
161,0,36,15,10,6002.284,uncertainty
162,0,36,23,10,5766.137,uncertainty
163,0,36,42,10,6002.428,uncertainty
164,0,36,51,10,6001.871,uncertainty
165,0,36,65,10,6001.978999999999,uncertainty
166,0,36,70,10,6002.4310000000005,uncertainty
167,0,36,81,10,6004.249999999999,uncertainty
168,0,36,89,10,5937.710999999999,uncertainty
169,0,36,95,10,6002.0960000000005,uncertainty
170,1,79,10,10,1909.6887000000004,discrimination-1.12
171,1,79,11,9,3446.9536,discrimination-1.12
172,1,79,23,10,2581.332,discrimination-1.12
