,seed,incumbent,challenger,selected_instances,additional_time,selection
0,5,89,15,10,14949.928,uncertainty
1,5,89,48,3,19391.361000000004,uncertainty
2,5,89,72,10,17328.433,uncertainty
3,3,89,15,10,24843.448,random
4,3,89,48,10,0.0,random
5,3,89,95,10,19336.2779,random
6,5,89,15,10,22034.707,discrimination-1.12
7,5,89,48,9,61344.817,discrimination-1.12
8,5,89,72,10,36181.18,discrimination-1.12
9,5,89,15,10,7639.699999999999,udd-1.4-0.2
10,5,89,48,5,9917.512,udd-1.4-0.2
11,5,89,72,10,15942.484,udd-1.4-0.2
12,5,89,15,10,27924.708000000006,random
13,5,89,48,10,0.0,random
14,5,89,72,10,17898.88,random
15,3,89,15,10,43083.331,uncertainty
16,3,89,48,10,22389.190000000002,uncertainty
17,3,89,95,10,22734.575200000003,uncertainty
18,3,89,15,10,24298.870000000003,variance
19,3,89,48,10,69738.968,variance
20,3,89,95,10,31080.5842,variance
21,3,89,15,10,24298.870000000003,discrimination-1.12
22,3,89,48,10,69738.968,discrimination-1.12
23,3,89,95,10,31080.5842,discrimination-1.12
24,3,89,15,10,20661.789,udd-1.4-0.2
25,3,89,48,10,22389.190000000002,udd-1.4-0.2
26,3,89,95,10,3195.3112,udd-1.4-0.2
27,5,89,15,10,22034.707,variance
28,5,89,48,10,43093.284,variance
29,5,89,72,10,36181.18,variance
30,8,89,21,10,16680.999,random
31,8,89,34,10,0.0,random
32,8,89,48,10,3935.027,random
33,8,89,50,2,5382.539,random
34,8,89,95,10,48780.919700000006,random
35,8,89,21,9,52205.063,variance
36,8,89,34,10,27526.790999999997,variance
37,8,89,48,10,33280.646,variance
38,8,89,50,10,24448.521,variance
39,8,89,95,10,24151.415699999998,variance
40,8,89,21,10,43838.526,udd-1.4-0.2
41,8,89,34,10,26760.357,udd-1.4-0.2
42,8,89,48,10,12527.633,udd-1.4-0.2
43,8,89,50,10,21310.883,udd-1.4-0.2
44,8,89,95,10,20581.689,udd-1.4-0.2
45,8,89,21,9,52205.063,discrimination-1.12
46,8,89,34,10,27526.790999999997,discrimination-1.12
47,8,89,48,10,33280.646,discrimination-1.12
48,8,89,50,10,24448.521,discrimination-1.12
49,8,89,95,10,31949.777800000003,discrimination-1.12
50,9,48,13,1,7522.407,uncertainty
51,9,48,15,10,72810.12,uncertainty
52,9,48,22,3,12695.251,uncertainty
53,9,48,34,8,38994.268000000004,uncertainty
54,9,48,42,9,71089.10879999999,uncertainty
55,9,48,46,4,12736.912,uncertainty
56,9,48,49,10,98043.978,uncertainty
57,9,48,50,10,90639.51599999999,uncertainty
58,9,48,72,4,14993.136999999999,uncertainty
59,9,48,89,10,43722.37899999999,uncertainty
60,9,48,95,10,83059.7601,uncertainty
61,8,89,21,10,70480.302,uncertainty
62,8,89,34,10,45675.284,uncertainty
63,8,89,48,10,24482.481,uncertainty
64,8,89,50,10,43384.508,uncertainty
65,8,89,95,10,42011.1023,uncertainty
66,9,48,13,3,9293.232,random
67,9,48,15,10,64840.014,random
68,9,48,22,8,9262.892,random
69,9,48,34,10,31109.155,random
70,9,48,42,1,9234.302,random
71,9,48,46,3,15083.429,random
72,9,48,49,10,47387.47189999999,random
73,9,48,50,10,42112.792,random
74,9,48,72,10,20434.643,random
75,9,48,89,10,40622.362,random
76,9,48,95,10,50060.0459,random
77,9,48,13,1,13556.31,discrimination-1.12
78,9,48,15,10,64414.155999999995,discrimination-1.12
79,9,48,22,10,79526.34,discrimination-1.12
80,9,48,34,10,62032.105,discrimination-1.12
81,9,48,42,10,67019.6818,discrimination-1.12
82,9,48,46,2,19395.025,discrimination-1.12
83,9,48,49,10,84391.23900000002,discrimination-1.12
84,9,48,50,10,83841.26599999999,discrimination-1.12
85,9,48,72,10,63656.848000000005,discrimination-1.12
86,9,48,89,10,43108.92599999999,discrimination-1.12
87,9,48,95,8,40104.943100000004,discrimination-1.12
88,9,48,13,1,13556.31,variance
89,9,48,15,10,64414.155999999995,variance
90,9,48,22,10,79526.34,variance
91,9,48,34,10,62032.105,variance
92,9,48,42,10,67019.6818,variance
93,9,48,46,2,19395.025,variance
94,9,48,49,10,71479.19799999999,variance
95,9,48,50,10,83841.26599999999,variance
96,9,48,72,10,63656.848000000005,variance
97,9,48,89,10,56274.20599999999,variance
98,9,48,95,8,40104.943100000004,variance
99,9,48,13,2,9265.074999999999,udd-1.4-0.2
100,9,48,15,10,32118.301999999996,udd-1.4-0.2
101,9,48,22,4,28920.57,udd-1.4-0.2
102,9,48,34,10,35940.704000000005,udd-1.4-0.2
103,9,48,42,3,27177.094,udd-1.4-0.2
104,9,48,46,10,41716.153999999995,udd-1.4-0.2
105,9,48,49,10,46555.822,udd-1.4-0.2
106,9,48,50,10,96021.825,udd-1.4-0.2
