,seed,incumbent,challenger,selected_instances,additional_time,selection
0,0,87,6,10,273.53839999999997,discrimination-1.12
1,0,87,50,10,676.7927999999999,discrimination-1.12
2,0,87,6,10,3644.8316,random
3,0,87,50,10,3118.1104,random
4,0,87,6,10,288.7229,variance
5,0,87,50,10,606.3572,variance
6,4,17,48,8,131.5465,variance
7,4,17,59,10,67.03970000000001,variance
8,4,17,88,2,25.2052,variance
9,4,17,48,8,146.1425,discrimination-1.12
10,4,17,59,10,67.03970000000001,discrimination-1.12
11,4,17,88,2,25.081400000000002,discrimination-1.12
12,9,72,17,8,260.9778,discrimination-1.12
13,9,72,48,2,34.0684,discrimination-1.12
14,9,72,50,10,564.7701,discrimination-1.12
15,9,72,17,10,56.739,variance
16,9,72,48,2,22.8557,variance
17,9,72,50,10,517.534,variance
18,5,87,6,10,169.3918,discrimination-1.12
19,5,87,50,10,552.7544,discrimination-1.12
20,5,87,88,5,133.8543,discrimination-1.12
21,5,87,6,10,156.0907,variance
22,5,87,50,10,560.4019,variance
23,5,87,88,5,114.28460000000001,variance
24,0,87,6,10,6001.224,uncertainty
25,0,87,50,10,6001.651,uncertainty
26,5,87,6,10,4383.5302999999985,random
27,5,87,50,10,3523.6505000000006,random
28,5,87,88,10,4585.5617999999995,random
29,9,72,17,10,4330.287499999999,random
30,9,72,48,10,3624.8988,random
31,9,72,50,8,3642.4804000000004,random
32,6,87,6,10,4022.0620999999996,random
33,6,87,17,10,3651.4063,random
34,6,87,50,10,4746.8399,random
35,4,17,48,10,4409.032999999999,random
36,4,17,59,10,4143.6557,random
37,4,17,88,10,4598.3529,random
38,6,87,6,10,189.02840000000003,variance
39,6,87,17,10,158.1332,variance
40,6,87,50,10,582.6544,variance
41,6,87,6,10,202.937,discrimination-1.12
42,6,87,17,10,138.4083,discrimination-1.12
43,6,87,50,10,526.2207999999999,discrimination-1.12
44,5,87,6,10,6001.271,uncertainty
45,5,87,50,10,5993.4710000000005,uncertainty
46,5,87,88,10,6001.142000000001,uncertainty
47,8,87,6,10,3518.2428000000004,random
48,8,87,17,10,3765.4314000000004,random
49,8,87,59,10,4722.7429,random
50,8,87,88,10,3604.5675,random
51,8,87,6,10,235.1469,discrimination-1.12
52,8,87,17,10,148.3096,discrimination-1.12
53,8,87,59,10,142.89759999999998,discrimination-1.12
54,8,87,88,10,155.61929999999998,discrimination-1.12
55,8,87,6,10,224.94709999999998,variance
56,8,87,17,10,153.7784,variance
57,8,87,59,10,148.94679999999997,variance
58,8,87,88,10,147.5207,variance
59,4,17,48,10,6002.088000000001,uncertainty
60,4,17,59,10,6000.906,uncertainty
61,4,17,88,10,6001.099,uncertainty
62,3,87,6,10,3773.1854999999996,random
63,3,87,17,4,1896.1152000000002,random
64,3,87,50,10,4216.7097,random
65,3,87,72,8,4200.4607,random
66,3,87,88,10,4270.9763,random
67,3,87,6,10,356.1538,variance
68,3,87,17,10,201.8764,variance
69,3,87,50,10,714.5597,variance
70,3,87,72,10,183.83259999999999,variance
71,3,87,88,10,177.3947,variance
72,0,87,6,10,5464.1504,udd-1.4-0.2
73,0,87,50,10,5616.188700000001,udd-1.4-0.2
74,3,87,6,10,1103.0339999999999,discrimination-1.12
75,3,87,17,10,1629.9407999999999,discrimination-1.12
76,3,87,50,10,2355.0225,discrimination-1.12
77,3,87,72,10,1164.5679999999998,discrimination-1.12
78,3,87,88,10,584.1358,discrimination-1.12
79,9,72,17,10,6001.2789999999995,uncertainty
80,9,72,48,2,1200.367,uncertainty
81,9,72,50,10,6001.3769999999995,uncertainty
82,9,72,17,10,6001.046,udd-1.4-0.2
83,9,72,48,2,1200.385,udd-1.4-0.2
84,9,72,50,6,3097.276,udd-1.4-0.2
85,8,87,6,10,4291.8854,udd-1.4-0.2
86,8,87,17,6,3549.483,udd-1.4-0.2
87,8,87,59,4,2369.054,udd-1.4-0.2
88,8,87,88,3,1775.385,udd-1.4-0.2
89,2,36,15,4,139.37380000000002,variance
90,2,36,34,9,529.7469,variance
91,2,36,42,10,730.3072,variance
92,2,36,60,2,228.6667,variance
93,2,36,65,10,498.76070000000004,variance
94,2,36,77,10,425.3149,variance
95,2,36,81,10,548.8388,variance
96,7,87,6,10,3951.8951,random
97,7,87,17,10,3391.9635999999996,random
98,7,87,18,10,4527.0167,random
99,7,87,50,10,3508.5657000000006,random
100,7,87,72,10,5009.7958,random
101,7,87,88,10,4490.7945,random
102,6,87,6,10,6001.44,uncertainty
103,6,87,17,10,6001.376,uncertainty
104,6,87,50,10,6001.608000000002,uncertainty
105,2,36,15,4,141.7173,discrimination-1.12
106,2,36,34,10,841.2058000000001,discrimination-1.12
107,2,36,42,10,728.0898,discrimination-1.12
108,2,36,60,2,228.6667,discrimination-1.12
109,2,36,65,10,596.4113,discrimination-1.12
110,2,36,77,10,378.62019999999995,discrimination-1.12
111,2,36,81,10,654.3139000000001,discrimination-1.12
112,7,87,6,10,228.21199999999996,discrimination-1.12
113,7,87,17,10,232.70469999999997,discrimination-1.12
114,7,87,18,10,134.9344,discrimination-1.12
115,7,87,50,10,686.7753999999999,discrimination-1.12
116,7,87,72,10,135.7721,discrimination-1.12
117,7,87,88,10,156.5436,discrimination-1.12
118,7,87,6,10,275.2047,variance
119,7,87,17,10,190.83599999999998,variance
120,7,87,18,10,135.6985,variance
121,7,87,50,10,721.6963999999999,variance
122,7,87,72,10,136.0602,variance
123,7,87,88,10,165.35360000000003,variance
124,5,87,6,10,1650.5325000000003,udd-1.4-0.2
