,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,89,15,10,45085.27,variance
1,2,89,95,2,1643.069,variance
2,2,89,15,10,45085.27,discrimination-1.12
3,2,89,95,2,945.9116999999999,discrimination-1.12
4,6,89,15,1,957.97,variance
5,6,89,21,2,10771.222000000002,variance
6,6,89,95,10,48976.48300000001,variance
7,6,89,15,1,957.97,discrimination-1.12
8,6,89,21,2,10771.222000000002,discrimination-1.12
9,6,89,95,10,48976.48300000001,discrimination-1.12
10,2,89,15,10,31078.88,uncertainty
11,2,89,95,2,18983.726,uncertainty
12,2,89,15,10,45044.349,random
13,2,89,95,10,11122.7317,random
14,6,89,15,10,37938.899,random
15,6,89,21,3,2566.69,random
16,6,89,95,10,1455.706,random
17,6,89,15,1,1205.801,uncertainty
18,6,89,21,10,44329.845,uncertainty
19,6,89,95,10,47486.1645,uncertainty
20,6,89,15,1,883.136,udd-1.4-0.2
21,6,89,21,4,4875.187,udd-1.4-0.2
22,6,89,95,10,10323.6444,udd-1.4-0.2
23,2,89,15,10,24461.326,udd-1.4-0.2
24,2,89,95,10,32248.332899999998,udd-1.4-0.2
25,3,48,9,10,59147.081,random
26,3,48,15,10,0.0,random
27,3,48,50,10,34497.501,random
28,3,48,89,3,15761.985,random
29,3,48,95,10,67966.7751,random
30,3,48,9,10,27255.394,uncertainty
31,3,48,15,10,72664.987,uncertainty
32,3,48,50,10,48983.522,uncertainty
33,3,48,89,2,16522.675,uncertainty
34,3,48,95,10,19029.4568,uncertainty
35,3,48,9,10,31322.159,variance
36,3,48,15,10,37365.288,variance
37,3,48,50,10,47913.742999999995,variance
38,3,48,89,10,25168.541999999998,variance
39,3,48,95,10,21291.117499999997,variance
40,3,48,9,10,41373.841,discrimination-1.12
41,3,48,15,10,28354.403999999995,discrimination-1.12
42,3,48,50,10,29361.958999999995,discrimination-1.12
43,3,48,89,9,32701.627,discrimination-1.12
44,3,48,95,10,23457.4815,discrimination-1.12
45,7,15,6,3,7239.774,random
46,7,15,21,2,20403.017,random
47,7,15,34,10,16421.871,random
48,7,15,50,10,19802.98,random
49,7,15,72,10,23996.492,random
50,7,15,89,10,44037.484800000006,random
51,7,15,95,10,19132.959,random
52,7,15,6,1,9179.008,uncertainty
53,7,15,21,1,9179.048,uncertainty
54,7,15,34,10,25735.97,uncertainty
55,7,15,50,10,23849.989,uncertainty
56,7,15,72,10,8510.162,uncertainty
57,7,15,89,10,21693.049,uncertainty
58,7,15,95,10,23460.199699999997,uncertainty
59,3,48,9,10,27255.394,udd-1.4-0.2
60,3,48,15,10,43261.217,udd-1.4-0.2
61,3,48,50,10,56654.112,udd-1.4-0.2
62,3,48,89,4,19999.854,udd-1.4-0.2
63,3,48,95,10,21200.407199999998,udd-1.4-0.2
64,7,15,6,1,9179.008,discrimination-1.12
65,7,15,21,10,12723.95,discrimination-1.12
66,7,15,34,10,39260.705,discrimination-1.12
67,7,15,50,10,17422.113999999998,discrimination-1.12
68,7,15,72,10,9383.184000000001,discrimination-1.12
69,7,15,89,10,5456.244999999999,discrimination-1.12
70,7,15,95,10,32550.013699999996,discrimination-1.12
71,7,15,6,1,9179.008,variance
72,7,15,21,10,12723.95,variance
73,7,15,34,10,34523.641,variance
74,7,15,50,10,17422.113999999998,variance
75,7,15,72,10,9383.184000000001,variance
76,7,15,89,10,14350.339,variance
77,7,15,95,10,31157.597999999998,variance
78,8,95,9,10,46795.702,uncertainty
79,8,95,15,10,29258.266599999995,uncertainty
80,8,95,21,10,24192.2753,uncertainty
81,8,95,48,10,21211.050000000003,uncertainty
82,8,95,50,10,43912.3946,uncertainty
83,8,95,89,10,21306.6747,uncertainty
84,8,95,9,10,33117.342699999994,random
85,8,95,15,10,0.0,random
86,8,95,21,10,20490.010700000003,random
87,8,95,48,10,17042.203799999996,random
88,8,95,50,10,26385.4664,random
89,8,95,89,10,487.2924,random
90,8,95,9,10,52460.2494,variance
91,8,95,15,10,11623.884299999998,variance
92,8,95,21,10,38434.4786,variance
93,8,95,48,10,22374.522,variance
94,8,95,50,10,45410.7856,variance
95,8,95,89,10,12203.303,variance
96,8,95,9,10,52460.2494,discrimination-1.12
97,8,95,15,10,20731.6123,discrimination-1.12
98,8,95,21,10,42843.15329999999,discrimination-1.12
99,8,95,48,10,22374.522,discrimination-1.12
100,8,95,50,10,45410.7856,discrimination-1.12
101,8,95,89,10,30441.428999999996,discrimination-1.12
102,7,15,6,2,9179.008,udd-1.4-0.2
103,7,15,21,1,9179.048,udd-1.4-0.2
104,7,15,34,10,26266.61,udd-1.4-0.2
105,7,15,50,10,14404.327000000001,udd-1.4-0.2
106,7,15,72,10,8510.162,udd-1.4-0.2
107,7,15,89,10,13343.164,udd-1.4-0.2
108,7,15,95,10,24347.236100000002,udd-1.4-0.2
109,8,95,9,10,26882.097,udd-1.4-0.2
110,8,95,15,10,11260.8272,udd-1.4-0.2
111,8,95,21,10,31568.1203,udd-1.4-0.2
112,8,95,48,10,56627.97839999999,udd-1.4-0.2
113,8,95,50,10,45673.605,udd-1.4-0.2
114,8,95,89,10,11606.482000000002,udd-1.4-0.2
115,4,21,0,10,75841.008,discrimination-1.12
116,4,21,9,10,80495.175,discrimination-1.12
117,4,21,14,10,85421.88599999998,discrimination-1.12
118,4,21,15,10,48941.346999999994,discrimination-1.12
119,4,21,34,10,74040.876,discrimination-1.12
120,4,21,48,2,12667.793,discrimination-1.12
121,4,21,50,10,61797.945,discrimination-1.12
122,4,21,60,10,74578.239,discrimination-1.12
123,4,21,66,10,70590.508,discrimination-1.12
124,4,21,72,10,69302.16900000001,discrimination-1.12
125,4,21,95,10,38825.754700000005,discrimination-1.12
126,4,21,96,4,34829.66,discrimination-1.12
127,4,21,0,10,71483.83199999998,variance
128,4,21,9,10,66127.823,variance
129,4,21,14,10,85421.88599999998,variance
130,4,21,15,10,48941.346999999994,variance
131,4,21,34,10,74040.876,variance
132,4,21,48,2,12667.793,variance
133,4,21,50,10,61797.945,variance
134,4,21,60,10,74578.239,variance
135,4,21,66,10,70590.508,variance
136,4,21,72,10,69302.16900000001,variance
137,4,21,95,10,68608.9446,variance
138,4,21,96,4,34829.66,variance
139,4,21,0,10,93438.54699999999,random
140,4,21,9,10,24607.88,random
141,4,21,14,10,52161.775,random
142,4,21,15,3,18460.654000000002,random
143,4,21,34,10,91471.49400000002,random
144,4,21,48,2,27524.106999999996,random
145,4,21,50,10,30671.478,random
146,4,21,60,9,14505.869000000002,random
147,4,21,66,10,58203.719,random
148,4,21,72,10,26376.3,random
149,4,21,95,10,36982.5703,random
150,4,21,96,10,66851.40100000001,random
151,4,21,0,10,101721.24500000001,uncertainty
152,4,21,9,10,60910.50499999999,uncertainty
153,4,21,14,10,75677.308,uncertainty
154,4,21,15,2,9939.091999999999,uncertainty
155,4,21,34,10,53983.487,uncertainty
156,4,21,48,1,9677.235999999999,uncertainty
157,4,21,50,10,49987.64,uncertainty
158,4,21,60,10,104671.90999999999,uncertainty
159,4,21,66,10,60547.864,uncertainty
160,4,21,72,10,68310.243,uncertainty
161,4,21,95,10,45275.4754,uncertainty
162,4,21,96,3,39324.04,uncertainty
163,4,21,0,10,72218.535,udd-1.4-0.2
