,seed,incumbent,challenger,selected_instances,additional_time,selection
0,1,80,20,10,12.044599999999999,variance
1,1,80,20,10,1003.4747999999998,random
2,1,80,20,10,12.044599999999999,discrimination-1.12
3,1,80,20,10,47.4481,uncertainty
4,1,80,20,10,172.7638,udd-1.4-0.2
5,3,20,27,10,1254.2002,random
6,3,20,80,10,1503.3485,random
7,3,20,27,10,83.06689999999998,discrimination-1.12
8,3,20,80,10,287.7724,discrimination-1.12
9,3,20,27,10,83.06689999999998,variance
10,3,20,80,10,287.7724,variance
11,7,43,16,10,2072.8161999999998,random
12,7,43,27,10,734.4824,random
13,7,43,16,10,71.3089,variance
14,7,43,27,10,271.314,variance
15,7,43,16,10,1304.064,discrimination-1.12
16,7,43,27,10,511.15620000000007,discrimination-1.12
17,3,20,27,10,725.5862,uncertainty
18,3,20,80,10,946.4153999999999,uncertainty
19,3,20,27,10,1002.201,udd-1.4-0.2
20,3,20,80,10,1448.2662,udd-1.4-0.2
21,7,43,16,10,2564.5696000000003,uncertainty
22,7,43,27,10,1425.5446,uncertainty
23,7,43,16,10,113.39549999999998,udd-1.4-0.2
24,7,43,27,10,838.119,udd-1.4-0.2
25,0,46,6,10,726.8712000000002,random
26,0,46,14,10,1152.5044,random
27,0,46,27,3,28.1376,random
28,0,46,91,10,1603.4008000000001,random
29,0,46,6,10,119.60779999999998,uncertainty
30,0,46,14,10,198.2832,uncertainty
31,0,46,27,5,291.54529999999994,uncertainty
32,0,46,91,10,44.243399999999994,uncertainty
33,0,46,6,10,21.0692,discrimination-1.12
34,0,46,14,10,23.990099999999998,discrimination-1.12
35,0,46,27,7,615.1518,discrimination-1.12
36,0,46,91,10,30.4495,discrimination-1.12
37,0,46,6,10,21.0692,variance
38,0,46,14,10,23.990099999999998,variance
39,0,46,27,7,615.1518,variance
40,0,46,91,10,34.1755,variance
41,0,46,6,10,533.9662000000001,udd-1.4-0.2
42,0,46,14,10,1272.8011,udd-1.4-0.2
43,0,46,27,8,526.7897,udd-1.4-0.2
44,0,46,91,10,758.5079,udd-1.4-0.2
45,9,34,33,10,1829.9096,uncertainty
46,9,34,46,4,84.17020000000001,uncertainty
47,9,34,52,10,1858.3067,uncertainty
48,9,34,71,10,623.1153999999999,uncertainty
49,9,34,82,10,2514.2457000000004,uncertainty
50,9,34,91,10,2258.0897000000004,uncertainty
51,9,34,33,10,162.1486,variance
52,9,34,46,8,70.94470000000001,variance
53,9,34,52,10,35.042899999999996,variance
54,9,34,71,10,65.2795,variance
55,9,34,82,10,556.4179,variance
56,9,34,91,10,79.5357,variance
57,9,34,33,10,64.65859999999999,discrimination-1.12
58,9,34,46,9,447.6764,discrimination-1.12
59,9,34,52,10,68.48059999999998,discrimination-1.12
60,9,34,71,10,65.2795,discrimination-1.12
61,9,34,82,10,556.4179,discrimination-1.12
62,9,34,91,10,48.9754,discrimination-1.12
63,9,34,33,10,1179.2347,random
64,9,34,46,10,1739.1242,random
65,9,34,52,10,2318.0734,random
66,9,34,71,10,183.46789999999996,random
67,9,34,82,10,1304.4917999999998,random
68,9,34,91,10,1515.4932999999999,random
69,9,34,33,10,926.4733,udd-1.4-0.2
70,9,34,46,10,911.4280999999999,udd-1.4-0.2
71,9,34,52,10,1135.2187,udd-1.4-0.2
72,9,34,71,10,657.7202000000001,udd-1.4-0.2
73,9,34,82,10,1614.8901,udd-1.4-0.2
74,9,34,91,10,604.7891,udd-1.4-0.2
