,seed,incumbent,challenger,selected_instances,additional_time,selection
0,2,89,15,10,51790.218,discrimination-1.12
1,2,89,15,10,31840.835000000003,variance
2,2,89,15,10,37282.225,random
3,2,89,15,10,30582.316999999995,uncertainty
4,2,89,15,10,15104.016,udd-1.4-0.2
5,8,89,15,10,48356.229,variance
6,8,89,48,9,59465.596999999994,variance
7,8,89,15,10,11070.515999999998,random
8,8,89,48,10,0.0,random
9,8,89,15,10,42414.12700000001,uncertainty
10,8,89,48,9,61273.35199999999,uncertainty
11,8,89,15,10,48356.229,discrimination-1.12
12,8,89,48,9,59465.596999999994,discrimination-1.12
13,8,89,15,10,20323.560999999998,udd-1.4-0.2
14,8,89,48,2,1172.09,udd-1.4-0.2
15,3,48,15,10,58508.255000000005,random
16,3,48,89,10,0.0,random
17,3,48,95,10,45137.322,random
18,3,48,15,10,67817.436,discrimination-1.12
19,3,48,89,10,51733.645,discrimination-1.12
20,3,48,95,10,50511.11930000001,discrimination-1.12
21,3,48,15,10,64994.710999999996,variance
22,3,48,89,10,51733.645,variance
23,3,48,95,10,51399.52280000001,variance
24,3,48,15,10,48247.617,uncertainty
25,3,48,89,8,44478.794,uncertainty
26,3,48,95,10,38103.781800000004,uncertainty
27,3,48,15,10,40519.048,udd-1.4-0.2
28,3,48,89,10,37468.833,udd-1.4-0.2
29,3,48,95,10,30709.2038,udd-1.4-0.2
30,6,89,0,10,62504.53200000001,discrimination-1.12
31,6,89,18,1,9332.948,discrimination-1.12
32,6,89,34,10,23597.222,discrimination-1.12
33,6,89,49,1,5888.028,discrimination-1.12
34,6,89,50,1,7522.518,discrimination-1.12
35,6,89,66,1,1760.76,discrimination-1.12
36,6,89,72,9,49677.666,discrimination-1.12
37,6,89,95,10,32718.4246,discrimination-1.12
38,6,89,0,10,59968.62900000001,variance
39,6,89,18,6,43229.402,variance
40,6,89,34,10,35791.81,variance
41,6,89,49,1,5888.028,variance
42,6,89,50,1,7522.518,variance
43,6,89,66,4,11156.115999999998,variance
44,6,89,72,9,49677.666,variance
45,6,89,95,10,32718.4246,variance
46,6,89,0,10,32127.592,random
47,6,89,18,3,9295.782,random
48,6,89,34,10,10276.669999999998,random
49,6,89,49,5,10831.695,random
50,6,89,50,4,8841.695,random
51,6,89,66,6,13204.067,random
52,6,89,72,10,35736.367,random
53,6,89,95,10,25313.6357,random
54,6,89,0,10,64232.35600000001,uncertainty
55,6,89,18,3,19781.007,uncertainty
56,6,89,34,10,40977.692,uncertainty
57,6,89,49,10,39177.352,uncertainty
58,6,89,50,2,2190.457,uncertainty
59,6,89,66,10,55500.899999999994,uncertainty
60,6,89,72,10,57137.665,uncertainty
61,6,89,95,10,58574.139,uncertainty
62,6,89,0,10,46318.61,udd-1.4-0.2
63,6,89,18,6,9186.717999999999,udd-1.4-0.2
64,6,89,34,10,14633.744,udd-1.4-0.2
65,6,89,49,4,5888.028,udd-1.4-0.2
66,6,89,50,8,11990.146,udd-1.4-0.2
67,6,89,66,5,9938.643,udd-1.4-0.2
68,6,89,72,10,18873.141,udd-1.4-0.2
69,6,89,95,10,13056.5965,udd-1.4-0.2
70,7,72,3,10,64305.93,discrimination-1.12
71,7,72,6,2,5156.793,discrimination-1.12
72,7,72,8,2,27560.011,discrimination-1.12
73,7,72,10,2,9998.747,discrimination-1.12
74,7,72,14,4,20263.027,discrimination-1.12
75,7,72,22,10,49516.316,discrimination-1.12
76,7,72,27,3,20185.779000000002,discrimination-1.12
77,7,72,29,1,9893.387,discrimination-1.12
78,7,72,34,10,61677.30699999999,discrimination-1.12
79,7,72,42,5,37930.413,discrimination-1.12
80,7,72,46,10,56404.064,discrimination-1.12
81,7,72,50,10,58584.287,discrimination-1.12
82,7,72,60,10,34465.7199,discrimination-1.12
83,7,72,70,10,60746.66999999999,discrimination-1.12
84,7,72,71,4,39422.012,discrimination-1.12
85,7,72,85,5,13725.428,discrimination-1.12
86,7,72,95,10,73010.56399999998,discrimination-1.12
87,7,72,97,6,50599.876000000004,discrimination-1.12
88,7,72,3,10,66196.351,udd-1.4-0.2
89,7,72,6,1,10741.49,udd-1.4-0.2
90,7,72,8,1,9998.907,udd-1.4-0.2
91,7,72,10,10,65935.57,udd-1.4-0.2
92,7,72,14,3,18483.217,udd-1.4-0.2
93,7,72,22,10,57701.367000000006,udd-1.4-0.2
94,7,72,27,10,81352.868,udd-1.4-0.2
95,7,72,29,10,54005.066,udd-1.4-0.2
96,7,72,34,10,49385.915,udd-1.4-0.2
97,7,72,42,5,19436.851,udd-1.4-0.2
98,7,72,46,10,104633.67399999998,udd-1.4-0.2
99,7,72,50,10,27596.238,udd-1.4-0.2
100,7,72,60,10,12958.465,udd-1.4-0.2
101,7,72,70,3,33200.411,udd-1.4-0.2
102,7,72,71,6,30216.86,udd-1.4-0.2
103,7,72,85,6,43617.19,udd-1.4-0.2
104,7,72,95,3,12767.094699999998,udd-1.4-0.2
105,7,72,97,2,15349.54,udd-1.4-0.2
106,7,72,3,10,64305.93,variance
107,7,72,6,2,5156.793,variance
108,7,72,8,2,27560.011,variance
109,7,72,10,2,9998.747,variance
110,7,72,14,4,20263.027,variance
111,7,72,22,10,49516.316,variance
112,7,72,27,3,20185.779000000002,variance
113,7,72,29,10,49847.92600000001,variance
114,7,72,34,10,81872.29199999999,variance
115,7,72,42,5,37930.413,variance
116,7,72,46,10,56404.064,variance
117,7,72,50,10,58584.287,variance
118,7,72,60,10,29958.3829,variance
119,7,72,70,10,28874.177,variance
120,7,72,71,2,10017.17,variance
121,7,72,85,5,13725.428,variance
122,7,72,95,10,61640.12150000001,variance
123,7,72,97,6,50599.876000000004,variance
124,1,72,0,10,78003.873,variance
125,1,72,9,10,62162.69099999999,variance
126,1,72,14,10,100113.37399999998,variance
127,1,72,15,10,55070.00099999999,variance
