,seed,incumbent,challenger,selected_instances,additional_time,selection
0,8,80,20,10,116.1445,discrimination-1.12
1,8,80,20,10,856.7883999999999,random
2,8,80,20,10,267.4189,variance
3,4,16,27,10,1000.1433,discrimination-1.12
4,4,16,43,10,37.6041,discrimination-1.12
5,4,16,27,10,1322.2387,random
6,4,16,43,10,282.5301,random
7,4,16,27,10,967.6413000000001,variance
8,4,16,43,10,364.63190000000003,variance
9,0,43,16,10,1251.1865000000003,random
10,0,43,27,10,537.4277,random
11,0,43,16,10,267.14879999999994,variance
12,0,43,27,10,662.1863999999999,variance
13,6,43,16,10,63.26,variance
14,6,43,27,10,64.55460000000001,variance
15,6,43,16,10,1433.2211000000002,random
16,6,43,27,10,226.8429,random
17,6,43,16,10,63.26,discrimination-1.12
18,6,43,27,10,64.55460000000001,discrimination-1.12
19,0,43,16,10,267.14879999999994,discrimination-1.12
20,0,43,27,10,601.9603,discrimination-1.12
21,0,43,16,10,495.74749999999995,uncertainty
22,0,43,27,10,636.4119000000001,uncertainty
23,1,83,0,10,1322.6416,random
24,1,83,2,10,369.81239999999997,random
25,1,83,61,10,694.4327999999999,random
26,1,83,0,10,96.67299999999999,variance
27,1,83,2,10,33.805400000000006,variance
28,1,83,61,10,112.2701,variance
29,1,83,0,10,249.67870000000002,discrimination-1.12
30,1,83,2,10,33.805400000000006,discrimination-1.12
31,1,83,61,10,84.04379999999999,discrimination-1.12
32,8,80,20,10,93.5065,uncertainty
33,4,16,27,10,446.14959999999996,uncertainty
34,4,16,43,10,58.0997,uncertainty
35,3,83,9,10,1116.938,random
36,3,83,45,10,877.5821,random
37,3,83,85,10,894.8494000000001,random
38,3,83,9,10,14.808799999999998,discrimination-1.12
39,3,83,45,10,14.033600000000002,discrimination-1.12
40,3,83,85,10,689.4961,discrimination-1.12
41,3,83,9,10,14.808799999999998,variance
42,3,83,45,10,14.033600000000002,variance
43,3,83,85,10,164.59089999999998,variance
44,1,83,0,10,203.015,uncertainty
45,1,83,2,10,95.05319999999999,uncertainty
46,1,83,61,10,149.63490000000002,uncertainty
47,6,43,16,10,348.9072,uncertainty
48,6,43,27,10,392.3958,uncertainty
49,8,80,20,10,78.36980000000001,udd-1.4-0.2
50,0,43,16,10,146.40529999999998,udd-1.4-0.2
51,0,43,27,10,214.9211,udd-1.4-0.2
52,4,16,27,10,302.28479999999996,udd-1.4-0.2
53,4,16,43,10,787.1597,udd-1.4-0.2
54,3,83,9,10,2144.3209,uncertainty
55,3,83,45,10,691.487,uncertainty
56,3,83,85,10,1920.2757,uncertainty
57,6,43,16,10,1023.4649999999999,udd-1.4-0.2
