,seed,incumbent,challenger,selected_instances,additional_time,selection
0,8,77,36,10,69.3073,variance
1,8,77,36,10,340.1501,random
2,8,77,36,10,62.3216,discrimination-1.12
3,8,77,36,10,74.4943,uncertainty
4,8,77,36,10,534.4854,udd-1.4-0.2
5,3,35,22,10,114.0489,variance
6,3,35,31,3,42.0424,variance
7,3,35,50,9,224.9176,variance
8,3,35,22,10,114.57610000000001,discrimination-1.12
9,3,35,31,3,38.9585,discrimination-1.12
10,3,35,50,9,224.84089999999998,discrimination-1.12
11,7,23,42,10,374.4002,discrimination-1.12
12,7,23,83,10,504.50960000000003,discrimination-1.12
13,7,23,42,10,379.6161,variance
14,7,23,83,10,482.7022,variance
15,7,23,42,10,1088.7721,random
16,7,23,83,10,1373.514,random
17,7,23,42,10,345.5916,uncertainty
18,7,23,83,10,611.6042,uncertainty
19,7,23,42,10,457.58510000000007,udd-1.4-0.2
20,7,23,83,10,679.3543,udd-1.4-0.2
21,3,35,22,10,230.3648,uncertainty
22,3,35,31,3,36.341300000000004,uncertainty
23,3,35,50,10,346.08949999999993,uncertainty
24,3,35,22,10,907.5485,random
25,3,35,31,8,789.925,random
26,3,35,50,10,919.3006000000001,random
27,3,35,22,10,269.8954,udd-1.4-0.2
28,3,35,31,5,242.4182,udd-1.4-0.2
29,3,35,50,10,796.9827000000001,udd-1.4-0.2
