,seed,incumbent,challenger,selected_instances,additional_time,selection
0,6,45,62,3,10108.159,random
1,7,62,45,10,468.57900000000006,discrimination-1.12
2,7,62,45,10,468.57900000000006,variance
3,7,62,45,10,17828.970100000002,random
4,6,45,62,10,19.941000000000003,discrimination-1.12
5,6,45,62,10,18.833800000000004,variance
6,2,45,62,10,20548.103,random
7,1,45,62,10,473.0533,uncertainty
8,2,45,62,10,48.4893,discrimination-1.12
9,2,45,62,10,30.267500000000002,variance
10,1,45,62,10,17914.355,random
11,1,45,62,10,469.4648,variance
12,1,45,62,10,469.4648,discrimination-1.12
13,5,45,62,10,643.8312,variance
14,5,45,62,10,643.275,discrimination-1.12
15,5,45,62,10,21431.635000000002,random
16,2,45,62,10,40.9695,uncertainty
17,5,45,62,10,679.0905,uncertainty
18,6,45,62,10,232.5681,uncertainty
19,7,62,45,10,2276.4638,uncertainty
20,7,62,45,10,11078.3464,udd-1.4-0.2
21,6,45,62,10,4460.0179,udd-1.4-0.2
22,2,45,62,10,18601.913,udd-1.4-0.2
23,1,45,62,10,3742.3103,udd-1.4-0.2
24,5,45,62,10,26233.807200000003,udd-1.4-0.2
25,9,67,27,10,13701.566299999997,variance
26,9,67,32,10,4568.8820000000005,variance
27,9,67,63,10,11086.6119,variance
28,9,67,84,2,1501.597,variance
29,9,67,27,10,18580.654599999998,random
30,9,67,32,10,28400.277,random
31,9,67,63,10,30261.6132,random
32,9,67,84,2,5077.68,random
33,9,67,27,10,14068.293899999999,discrimination-1.12
34,9,67,32,10,10480.4828,discrimination-1.12
35,9,67,63,10,4693.814399999999,discrimination-1.12
36,9,67,84,2,1538.9969999999998,discrimination-1.12
37,3,6,22,3,9538.5143,random
38,3,6,27,10,32988.712,random
39,3,6,61,10,33263.198,random
40,3,6,86,10,23362.8166,random
41,3,6,22,10,503.5678,variance
42,3,6,27,10,461.62989999999996,variance
43,3,6,61,10,98.28290000000001,variance
44,3,6,86,10,39.268699999999995,variance
45,9,67,27,8,3564.1022999999996,uncertainty
46,9,67,32,10,4305.0312,uncertainty
47,9,67,63,10,13568.1856,uncertainty
48,9,67,84,2,1501.597,uncertainty
49,3,6,22,10,510.81780000000003,discrimination-1.12
50,3,6,27,10,461.62989999999996,discrimination-1.12
51,3,6,61,10,98.28290000000001,discrimination-1.12
52,3,6,86,10,39.2687,discrimination-1.12
53,9,67,27,10,29994.8272,udd-1.4-0.2
54,9,67,32,10,27336.554699999997,udd-1.4-0.2
55,9,67,63,10,18277.932800000002,udd-1.4-0.2
56,9,67,84,2,1395.805,udd-1.4-0.2
57,3,6,22,10,530.3566999999999,uncertainty
58,3,6,27,10,476.7655,uncertainty
59,3,6,61,10,96.9498,uncertainty
60,3,6,86,10,39.08279999999999,uncertainty
61,3,6,22,2,5150.505999999999,udd-1.4-0.2
62,3,6,27,10,38694.23,udd-1.4-0.2
63,3,6,61,10,37477.75000000001,udd-1.4-0.2
64,3,6,86,10,46104.194,udd-1.4-0.2
65,8,27,6,10,27467.0053,random
66,8,27,22,10,25481.717099999998,random
67,8,27,32,10,33950.558000000005,random
68,8,27,84,7,16097.737999999998,random
69,8,27,86,10,30096.398,random
70,8,27,6,10,31.809400000000004,discrimination-1.12
71,8,27,22,10,719.6047,discrimination-1.12
72,8,27,32,10,110.442,discrimination-1.12
73,8,27,84,7,2192.0364,discrimination-1.12
74,8,27,86,10,41.4884,discrimination-1.12
75,8,27,6,10,31.809400000000004,variance
76,8,27,22,10,719.6047,variance
77,8,27,32,10,104.97059999999999,variance
78,8,27,84,7,2192.0364,variance
79,8,27,86,10,41.4884,variance
80,8,27,6,10,31.9501,uncertainty
81,8,27,22,10,16414.704299999998,uncertainty
82,8,27,32,10,108.06630000000001,uncertainty
83,8,27,84,7,2162.3895999999995,uncertainty
84,8,27,86,10,1396.4444,uncertainty
85,4,63,27,10,100.1935,variance
86,4,63,32,10,252.64399999999998,variance
87,4,63,49,10,438.5129,variance
88,4,63,61,10,74.2171,variance
89,4,63,67,8,3475.3016999999995,variance
90,4,63,84,10,3234.1406,variance
91,8,27,6,10,34767.123,udd-1.4-0.2
92,8,27,22,10,13594.208000000002,udd-1.4-0.2
93,8,27,32,10,21657.768799999998,udd-1.4-0.2
94,8,27,84,10,33328.0,udd-1.4-0.2
95,8,27,86,10,24652.748300000003,udd-1.4-0.2
96,4,63,27,10,622.4085,discrimination-1.12
97,4,63,32,10,252.64399999999998,discrimination-1.12
98,4,63,49,10,28.241299999999995,discrimination-1.12
99,4,63,61,10,74.2171,discrimination-1.12
100,4,63,67,8,3443.9100999999996,discrimination-1.12
101,4,63,84,10,3234.1406,discrimination-1.12
102,4,63,27,10,29757.2429,random
103,4,63,32,10,29999.786000000004,random
104,4,63,49,10,25523.5762,random
105,4,63,61,10,25952.615,random
106,4,63,67,10,25462.2931,random
107,4,63,84,10,26506.420800000004,random
108,4,63,27,10,6023.1104,uncertainty
109,4,63,32,10,252.64399999999998,uncertainty
110,4,63,49,10,65.959,uncertainty
111,4,63,61,10,1225.1622,uncertainty
112,4,63,67,9,3824.1648,uncertainty
113,4,63,84,10,3622.3638000000005,uncertainty
114,4,63,27,10,26528.957499999997,udd-1.4-0.2
115,4,63,32,10,29511.6276,udd-1.4-0.2
116,4,63,49,10,23759.3036,udd-1.4-0.2
117,4,63,61,10,31887.398,udd-1.4-0.2
118,4,63,67,10,35390.6647,udd-1.4-0.2
119,4,63,84,10,26354.243099999996,udd-1.4-0.2
