,seed,incumbent,challenger,selected_instances,additional_time,selection
0,7,80,20,10,1500.4904000000001,random
1,7,80,20,10,65.5115,discrimination-1.12
2,7,80,20,10,65.81190000000001,variance
3,1,80,20,10,249.1249,random
4,1,80,20,10,298.8535,discrimination-1.12
5,1,80,20,10,48.595099999999995,variance
6,8,27,43,10,143.58849999999998,discrimination-1.12
7,8,27,43,10,159.2907,variance
8,8,27,43,10,678.8942000000001,random
9,1,80,20,10,373.078,uncertainty
10,8,27,43,7,35.1927,uncertainty
11,4,27,16,10,122.24140000000001,discrimination-1.12
12,4,27,43,10,121.2181,discrimination-1.12
13,7,80,20,10,88.79339999999999,uncertainty
14,9,16,27,10,44.4864,discrimination-1.12
15,9,16,43,10,86.74929999999998,discrimination-1.12
16,4,27,16,10,122.24140000000001,variance
17,4,27,43,10,125.63409999999999,variance
18,4,27,16,10,1076.0824,random
19,4,27,43,10,803.4793999999999,random
20,9,16,27,10,383.0131,random
21,9,16,43,10,428.35079999999994,random
22,1,80,20,10,81.36189999999999,udd-1.4-0.2
23,9,16,27,10,44.4864,variance
24,9,16,43,10,54.78630000000001,variance
25,8,27,43,2,9.7311,udd-1.4-0.2
26,4,27,16,10,371.9059,uncertainty
27,4,27,43,10,152.2201,uncertainty
28,7,80,20,10,45.114799999999995,udd-1.4-0.2
29,4,27,16,10,335.7699,udd-1.4-0.2
30,4,27,43,10,629.6131000000001,udd-1.4-0.2
31,9,16,27,10,167.5674,uncertainty
32,9,16,43,10,134.9126,uncertainty
33,9,16,27,10,634.0932000000001,udd-1.4-0.2
34,9,16,43,10,416.2404,udd-1.4-0.2
35,3,65,18,10,704.3316000000002,random
36,3,65,33,10,1289.7268000000001,random
37,3,65,37,10,2308.5833000000002,random
38,3,65,52,10,735.524,random
39,3,65,95,10,1976.7329,random
40,5,57,29,10,164.2107,variance
41,5,57,47,10,210.8244,variance
42,5,57,58,10,198.2725,variance
43,5,57,64,10,32.5396,variance
44,5,57,75,10,100.8846,variance
45,5,57,29,10,2496.3398,random
46,5,57,47,10,254.2528,random
47,5,57,58,10,762.9903999999998,random
48,5,57,64,10,1104.9625,random
49,5,57,75,10,1048.5402000000001,random
50,3,65,18,10,73.7047,discrimination-1.12
51,3,65,33,10,50.382799999999996,discrimination-1.12
52,3,65,37,10,55.03009999999999,discrimination-1.12
53,3,65,52,10,53.625,discrimination-1.12
54,3,65,95,10,485.6669,discrimination-1.12
55,2,14,41,10,156.4158,discrimination-1.12
56,2,14,46,10,62.0761,discrimination-1.12
57,2,14,62,10,43.6278,discrimination-1.12
58,2,14,91,10,118.99300000000001,discrimination-1.12
59,2,14,95,10,199.15490000000003,discrimination-1.12
60,5,57,29,10,274.8116,discrimination-1.12
61,5,57,47,10,50.4842,discrimination-1.12
62,5,57,58,10,159.7621,discrimination-1.12
63,5,57,64,10,43.4358,discrimination-1.12
64,5,57,75,10,427.44480000000004,discrimination-1.12
65,3,65,18,10,58.075700000000005,variance
66,3,65,33,10,50.382799999999996,variance
67,3,65,37,10,55.03009999999999,variance
68,3,65,52,10,51.6415,variance
69,3,65,95,10,497.145,variance
70,2,14,41,10,1750.3060999999998,random
71,2,14,46,10,1183.7858999999999,random
72,2,14,62,10,612.471,random
73,2,14,91,10,617.8140999999999,random
74,2,14,95,10,1835.0074000000002,random
75,2,14,41,10,648.1877000000001,variance
76,2,14,46,10,62.0761,variance
77,2,14,62,10,43.6278,variance
78,2,14,91,10,53.793899999999994,variance
